rgn_id,species_code,year,tonnes
1,504,1985,23
1,504,1986,281
1,504,1987,0
1,504,1988,56
1,504,1989,0
1,504,1990,0
1,504,1991,0
1,504,1992,0
1,504,1993,0
1,504,1994,0
1,504,1995,0
1,504,1996,265
1,504,1997,265
1,504,1998,0
1,504,1999,0
1,504,2000,0
1,504,2001,0
1,504,2002,0
1,504,2003,0
1,504,2004,262
1,504,2005,253
1,504,2006,175
1,504,2007,175
1,504,2008,175
1,504,2009,200
1,504,2010,250
1,504,2011,250
1,504,2012,250
1,504,2013,201
1,917,2005,26
1,917,2006,154
1,917,2007,330
1,917,2008,473
1,917,2009,251
1,917,2010,400
1,917,2011,400
1,917,2012,400
1,917,2013,400
1,149,1950,25000
1,149,1951,30000
1,149,1952,35000
1,149,1953,35000
1,149,1954,40000
1,149,1955,50000
1,149,1956,50000
1,149,1957,50000
1,149,1958,45000
1,149,1959,55000
1,149,1960,60000
1,149,1961,60000
1,149,1962,65000
1,149,1963,80000
1,149,1964,80000
1,149,1965,75000
1,149,1966,70000
1,149,1967,80000
1,149,1968,80000
1,149,1969,70000
1,149,1970,102300
1,149,1971,101000
1,149,1972,99600
1,149,1973,98200
1,149,1974,96850
1,149,1975,129060
1,149,1976,94100
1,149,1977,85000
1,149,1978,80000
1,149,1979,67400
1,149,1980,65800
1,149,1981,87200
1,149,1982,85900
1,149,1983,84500
1,149,1984,102889
1,149,1985,95740
1,149,1986,89268
1,149,1987,80893
1,149,1988,78861
1,149,1989,76807
1,149,1990,31835
1,149,1991,69013
1,149,1992,83544
1,149,1993,74611
1,149,1994,60873
1,149,1995,73991
1,149,1996,57005
1,149,1997,63166
1,149,1998,53097
1,149,1999,54037
1,149,2000,38255
1,149,2001,40629
1,149,2002,49539
1,149,2003,65632
1,149,2004,105287
1,149,2005,55188
1,149,2006,90000
1,149,2007,90000
1,149,2008,90000
1,149,2009,90000
1,149,2010,108279
1,149,2011,67975
1,149,2012,99047
1,149,2013,104000
1,534,1986,8
1,534,1987,113
1,534,1988,898
1,534,1989,2554
1,534,1990,3185
1,534,1991,6661
1,534,1992,10028
1,534,1993,10750
1,534,1994,10906
1,534,1995,14075
1,534,1996,13906
1,534,1997,18005
1,534,1998,14507
1,534,1999,17739
1,534,2000,22395
1,534,2001,20769
1,534,2002,12734
1,534,2003,16315
1,534,2004,15127
1,534,2005,9401
1,534,2006,10485
1,534,2007,11001
1,534,2008,16714
1,534,2009,14074
1,534,2010,19535
1,534,2011,18595
1,534,2012,19295
1,534,2013,18685
1,456,1984,0
1,456,1985,0
1,456,1986,0
1,456,1987,0
1,456,1988,0
1,456,1989,0
1,456,1990,0
1,456,1991,0
1,456,1992,0
1,456,1993,0
1,456,1994,0
1,456,1995,0
1,456,1996,0
1,456,1997,115
1,456,1998,212
1,456,1999,129
1,456,2000,488
1,456,2001,501
1,456,2002,121
1,456,2003,249
1,456,2004,45
1,456,2005,0
1,456,2006,0
1,456,2007,0
1,456,2008,0
1,456,2009,0
1,456,2010,0
1,456,2011,0
1,456,2012,0
1,456,2013,0
1,150,1950,773
1,150,1951,465
1,150,1952,273
1,150,1953,479
1,150,1954,487
1,150,1955,500
1,150,1956,508
1,150,1957,521
1,150,1958,534
1,150,1959,549
1,150,1960,545
1,150,1961,583
1,150,1962,602
1,150,1963,636
1,150,1964,273
1,150,1965,318
1,150,1966,689
1,150,1967,713
1,150,1968,739
1,150,1969,1182
1,150,1970,727
1,150,1971,700
1,150,1972,750
1,150,1973,800
1,150,1974,920
1,150,1975,1000
1,150,1976,900
1,150,1977,1030
1,150,1978,2727
1,150,1979,600
1,150,1980,650
1,150,1981,700
1,150,1982,773
1,150,1983,378
1,150,1984,1946
1,150,1985,1969
1,150,1986,2560
1,150,1987,2663
1,150,1988,1988
1,150,1989,1397
1,150,1990,1378
1,150,1991,378
1,150,1992,639
1,150,1993,698
1,150,1994,963
1,150,1995,930
1,150,1996,2237
1,150,1997,1354
1,150,1998,1196
1,150,1999,1244
1,150,2000,2248
1,150,2001,1562
1,150,2002,3571
1,150,2003,1545
1,150,2004,1368
1,150,2005,2558
1,150,2006,2284
1,150,2007,1937
1,150,2008,1937
1,150,2009,2000
1,150,2010,2207
1,150,2011,2213
1,150,2012,3127
1,150,2013,2228
1,457,1984,85
1,457,1985,8
1,457,1986,32
1,457,1987,6
1,457,1988,4
1,457,1989,5
1,457,1990,6
1,457,1991,4
1,457,1992,5
1,457,1993,8
1,457,1994,14
1,457,1995,11
1,457,1996,11
1,457,1997,8
1,457,1998,10
1,457,1999,0
1,457,2000,24
1,457,2001,23
1,457,2002,25
1,457,2003,5
1,457,2004,5
1,457,2005,5
1,457,2006,14
1,457,2007,11
1,457,2008,11
1,457,2009,62
1,457,2010,15
1,457,2011,15
1,457,2012,10
1,457,2013,14
1,458,1984,0.1
1,458,1985,0.1
1,458,1986,0.1
1,458,1987,0.1
1,458,1988,0.1
1,458,1989,393
1,458,1990,205
1,458,1991,241
1,458,1992,227
1,458,1993,136
1,458,1994,0
1,458,1995,0
1,458,1996,0
1,458,1997,20
1,458,1998,14
1,458,1999,0
1,458,2000,0
1,458,2001,0
1,458,2002,0
1,458,2003,0
1,458,2004,0
1,458,2005,0
1,458,2006,0
1,458,2007,0
1,458,2008,0
1,458,2009,0
1,458,2010,0
1,458,2011,0
1,458,2012,0
1,458,2013,0
1,459,1984,79
1,459,1985,34
1,459,1986,36
1,459,1987,10
1,459,1988,3
1,459,1989,2
1,459,1990,3
1,459,1991,3
1,459,1992,4
1,459,1993,4
1,459,1994,13
1,459,1995,4
1,459,1996,8
1,459,1997,3
1,459,1998,3
1,459,1999,0
1,459,2000,7
1,459,2001,0
1,459,2002,0
1,459,2003,0
1,459,2004,0
1,459,2005,0
1,459,2006,0
1,459,2007,0
1,459,2008,0
1,459,2009,0
1,459,2010,0
1,459,2011,0
1,459,2012,0
1,459,2013,0
1,560,1987,1
1,560,1988,1
1,560,1989,2
1,560,1990,1
1,560,1991,0.1
1,560,1992,0.1
1,560,1993,0.1
1,560,1994,1
1,560,1995,2
1,560,1996,1
1,560,1997,1
1,560,1998,2
1,560,1999,0
1,560,2000,0.1
1,560,2001,0
1,560,2002,0
1,560,2003,0
1,560,2004,1
1,560,2005,0
1,560,2006,1
1,560,2007,0.1
1,560,2008,0.1
1,560,2009,1
1,560,2010,0.1
1,560,2011,0.1
1,560,2012,1
1,560,2013,0.1
1,151,1950,0
1,151,1951,0
1,151,1952,0
1,151,1953,0
1,151,1954,0
1,151,1955,0
1,151,1956,0
1,151,1957,0
1,151,1958,0
1,151,1959,0
1,151,1960,0
1,151,1961,0
1,151,1962,5
1,151,1963,13
1,151,1964,20
1,151,1965,63
1,151,1966,106
1,151,1967,146
1,151,1968,184
1,151,1969,219
1,151,1970,250
1,151,1971,290
1,151,1972,320
1,151,1973,350
1,151,1974,370
1,151,1975,400
1,151,1976,430
1,151,1977,450
1,151,1978,480
1,151,1979,500
1,151,1980,546
1,151,1981,540
1,151,1982,545
1,151,1983,590
1,151,1984,1136
1,151,1985,1531
1,151,1986,1151
1,151,1987,1528
1,151,1988,1616
1,151,1989,613
1,151,1990,169
1,151,1991,222
1,151,1992,67
1,151,1993,41
1,151,1994,38
1,151,1995,31
1,151,1996,33
1,151,1997,3
1,151,1998,2
1,151,1999,3
1,151,2000,0
1,151,2001,0
1,151,2002,0
1,151,2003,0
1,151,2004,0
1,151,2005,0
1,151,2006,0
1,151,2007,0
1,151,2008,0
1,151,2009,0
1,151,2010,0
1,151,2011,0
1,151,2012,0
1,151,2013,0
1,261,1970,0
1,261,1971,0
1,261,1972,0
1,261,1973,0
1,261,1974,0
1,261,1975,0
1,261,1976,0
1,261,1977,0
1,261,1978,0
1,261,1979,0
1,261,1980,0
1,261,1981,0
1,261,1982,0
1,261,1983,0
1,261,1984,0
1,261,1985,0
1,261,1986,0
1,261,1987,0
1,261,1988,0
1,261,1989,0
1,261,1990,0
1,261,1991,0
1,261,1992,0
1,261,1993,0
1,261,1994,0
1,261,1995,0
1,261,1996,0
1,261,1997,0
1,261,1998,0
1,261,1999,0
1,261,2000,152
1,261,2001,197
1,261,2002,300
1,261,2003,272
1,261,2004,402
1,261,2005,400
1,261,2006,438
1,261,2007,282
1,261,2008,232
1,261,2009,200
1,261,2010,180
1,261,2011,196
1,261,2012,1273
1,261,2013,1273
1,460,1984,61
1,460,1985,62
1,460,1986,48
1,460,1987,21
1,460,1988,136
1,460,1989,29
1,460,1990,34
1,460,1991,34
1,460,1992,21
1,460,1993,51
1,460,1994,11
1,460,1995,0
1,460,1996,2298
1,460,1997,0
1,460,1998,0
1,460,1999,0
1,460,2000,108
1,460,2001,45
1,460,2002,36
1,460,2003,46
1,460,2004,44
1,460,2005,50
1,460,2006,61
1,460,2007,76
1,460,2008,14
1,460,2009,0
1,460,2010,1
1,460,2011,0.1
1,460,2012,4
1,460,2013,4
1,461,1984,0
1,461,1985,0
1,461,1986,0
1,461,1987,0
1,461,1988,0
1,461,1989,0
1,461,1990,0
1,461,1991,0
1,461,1992,0
1,461,1993,0
1,461,1994,4599
1,461,1995,165
1,461,1996,59
1,461,1997,147
1,461,1998,271
1,461,1999,115
1,461,2000,0
1,461,2001,0
1,461,2002,0
1,461,2003,0
1,461,2004,0
1,461,2005,0
1,461,2006,0
1,461,2007,0
1,461,2008,0
1,461,2009,0
1,461,2010,0
1,461,2011,0
1,461,2012,0
1,461,2013,0
1,462,1984,1084
1,462,1985,1294
1,462,1986,1680
1,462,1987,1436
1,462,1988,1484
1,462,1989,1490
1,462,1990,1342
1,462,1991,1651
1,462,1992,1920
1,462,1993,2887
1,462,1994,2047
1,462,1995,2374
1,462,1996,1803
1,462,1997,2363
1,462,1998,1896
1,462,1999,3997
1,462,2000,2381
1,462,2001,2818
1,462,2002,2862
1,462,2003,2975
1,462,2004,3243
1,462,2005,3934
1,462,2006,5616
1,462,2007,3882
1,462,2008,3679
1,462,2009,3507
1,462,2010,2722
1,462,2011,3429
1,462,2012,4126
1,462,2013,3797
1,463,1984,1942
1,463,1985,1900
1,463,1986,5134
1,463,1987,4500
1,463,1988,3582
1,463,1989,4161
1,463,1990,6691
1,463,1991,5713
1,463,1992,6371
1,463,1993,8856
1,463,1994,7944
1,463,1995,10942
1,463,1996,5540
1,463,1997,17992
1,463,1998,19943
1,463,1999,26517
1,463,2000,23985
1,463,2001,22398
1,463,2002,20702
1,463,2003,31934
1,463,2004,66390
1,463,2005,38635
1,463,2006,27000
1,463,2007,27000
1,463,2008,27000
1,463,2009,27000
1,463,2010,29257
1,463,2011,28841
1,463,2012,27704
1,463,2013,24149
1,464,1984,67
1,464,1985,23
1,464,1986,0.1
1,464,1987,0.1
1,464,1988,0.1
1,464,1989,0.1
1,464,1990,0.1
1,464,1991,0.1
1,464,1992,0.1
1,464,1993,0.1
1,464,1994,0.1
1,464,1995,0.1
1,464,1996,0.1
1,464,1997,0.1
1,464,1998,0
1,464,1999,0
1,464,2000,0
1,464,2001,0
1,464,2002,0
1,464,2003,0
1,464,2004,0
1,464,2005,0
1,464,2006,0
1,464,2007,0
1,464,2008,0
1,464,2009,0
1,464,2010,0
1,464,2011,0
1,464,2012,0
1,464,2013,0
1,152,1950,617
1,152,1951,382
1,152,1952,539
1,152,1953,519
1,152,1954,431
1,152,1955,245
1,152,1956,118
1,152,1957,78
1,152,1958,147
1,152,1959,186
1,152,1960,196
1,152,1961,167
1,152,1962,118
1,152,1963,137
1,152,1964,147
1,152,1965,186
1,152,1966,157
1,152,1967,186
1,152,1968,255
1,152,1969,176
1,152,1970,100
1,152,1971,100
1,152,1972,0.1
1,152,1973,100
1,152,1974,84
1,152,1975,88
1,152,1976,124
1,152,1977,75
1,152,1978,75
1,152,1979,74
1,152,1980,0
1,152,1981,0
1,152,1982,0
1,152,1983,0
1,152,1984,10
1,152,1985,9
1,152,1986,28
1,152,1987,27
1,152,1988,149
1,152,1989,25
1,152,1990,26
1,152,1991,23
1,152,1992,25
1,152,1993,21
1,152,1994,26
1,152,1995,126
1,152,1996,40
1,152,1997,39
1,152,1998,20
1,152,1999,21
1,152,2000,20
1,152,2001,310
1,152,2002,21
1,152,2003,17
1,152,2004,14
1,152,2005,14
1,152,2006,10
1,152,2007,0.1
1,152,2008,0
1,152,2009,0
1,152,2010,1
1,152,2011,0.1
1,152,2012,0
1,152,2013,0
1,153,1950,30463
1,153,1951,32420
1,153,1952,37535
1,153,1953,38776
1,153,1954,40809
1,153,1955,43099
1,153,1956,42116
1,153,1957,38859
1,153,1958,37951
1,153,1959,40342
1,153,1960,36652
1,153,1961,33811
1,153,1962,35477
1,153,1963,32079
1,153,1964,32412
1,153,1965,30454
1,153,1966,26423
1,153,1967,26273
1,153,1968,26639
1,153,1969,23499
1,153,1970,27700
1,153,1971,28500
1,153,1972,33300
1,153,1973,26100
1,153,1974,18195
1,153,1975,21217
1,153,1976,23766
1,153,1977,22619
1,153,1978,19482
1,153,1979,19611
1,153,1980,23760
1,153,1981,23235
1,153,1982,22143
1,153,1983,19083
1,153,1984,32241
1,153,1985,28645
1,153,1986,38474
1,153,1987,40449
1,153,1988,37451
1,153,1989,32971
1,153,1990,34644
1,153,1991,32707
1,153,1992,31202
1,153,1993,39053
1,153,1994,36462
1,153,1995,34798
1,153,1996,28815
1,153,1997,24796
1,153,1998,31715
1,153,1999,33259
1,153,2000,38418
1,153,2001,54222
1,153,2002,43924
1,153,2003,42756
1,153,2004,44018
1,153,2005,41716
1,153,2006,38780
1,153,2007,35131
1,153,2008,31618
1,153,2009,38910
1,153,2010,29169
1,153,2011,29718
1,153,2012,31529
1,153,2013,23381
1,561,1987,1
1,561,1988,0.1
1,561,1989,0.1
1,561,1990,0
1,561,1991,0
1,561,1992,0
1,561,1993,0
1,561,1994,0
1,561,1995,0
1,561,1996,0
1,561,1997,0
1,561,1998,0
1,561,1999,0
1,561,2000,9
1,561,2001,124
1,561,2002,235
1,561,2003,220
1,561,2004,349
1,561,2005,400
1,561,2006,525
1,561,2007,451
1,561,2008,598
1,561,2009,701
1,561,2010,579
1,561,2011,607
1,561,2012,534
1,561,2013,727
1,262,1970,0
1,262,1971,0
1,262,1972,0
1,262,1973,0
1,262,1974,0
1,262,1975,0
1,262,1976,0
1,262,1977,0
1,262,1978,0
1,262,1979,0
1,262,1980,0
1,262,1981,0
1,262,1982,0
1,262,1983,0
1,262,1984,0
1,262,1985,0
1,262,1986,0
1,262,1987,0
1,262,1988,0
1,262,1989,0
1,262,1990,0
1,262,1991,0
1,262,1992,0
1,262,1993,0
1,262,1994,0
1,262,1995,0
1,262,1996,0
1,262,1997,0
1,262,1998,0
1,262,1999,0
1,262,2000,0
1,262,2001,2
1,262,2002,4
1,262,2003,5
1,262,2004,5
1,262,2005,2
1,262,2006,2
1,262,2007,2
1,262,2008,5
1,262,2009,4
1,262,2010,1
1,262,2011,1
1,262,2012,0.1
1,262,2013,1
1,465,1984,275
1,465,1985,243
1,465,1986,270
1,465,1987,452
1,465,1988,365
1,465,1989,191
1,465,1990,170
1,465,1991,161
1,465,1992,145
1,465,1993,115
1,465,1994,98
1,465,1995,141
1,465,1996,111
1,465,1997,104
1,465,1998,91
1,465,1999,0
1,465,2000,81
1,465,2001,63
1,465,2002,205
1,465,2003,64
1,465,2004,79
1,465,2005,60
1,465,2006,60
1,465,2007,46
1,465,2008,38
1,465,2009,41
1,465,2010,29
1,465,2011,31
1,465,2012,41
1,465,2013,39
1,289,1981,136
1,289,1982,0
1,289,1983,0
1,289,1984,0
1,289,1985,0
1,289,1986,25
1,289,1987,50
1,289,1988,112
1,289,1989,305
1,289,1990,650
1,289,1991,474
1,289,1992,536
1,289,1993,540
1,289,1994,266
1,289,1995,98
1,289,1996,33
1,289,1997,0
1,289,1998,0
1,289,1999,0
1,289,2000,0
1,289,2001,0
1,289,2002,0
1,289,2003,0
1,289,2004,0
1,289,2005,0
1,289,2006,0
1,289,2007,0
1,289,2008,0
1,289,2009,0
1,289,2010,0
1,289,2011,0
1,289,2012,0
1,289,2013,0
1,891,2004,1362
1,891,2005,1500
1,891,2006,1500
1,891,2007,1814
1,891,2008,1400
1,891,2009,1400
1,891,2010,1134
1,891,2011,1474
1,891,2012,1474
1,891,2013,1502
1,466,1984,45
1,466,1985,184
1,466,1986,192
1,466,1987,87
1,466,1988,64
1,466,1989,1
1,466,1990,1
1,466,1991,33
1,466,1992,34
1,466,1993,38
1,466,1994,32
1,466,1995,7
1,466,1996,0
1,466,1997,0
1,466,1998,0
1,466,1999,0
1,466,2000,0
1,466,2001,70
1,466,2002,293
1,466,2003,508
1,466,2004,250
1,466,2005,250
1,466,2006,392
1,466,2007,232
1,466,2008,577
1,466,2009,701
1,466,2010,945
1,466,2011,601
1,466,2012,683
1,466,2013,644
1,467,1984,159
1,467,1985,95
1,467,1986,615
1,467,1987,1207
1,467,1988,1043
1,467,1989,907
1,467,1990,1179
1,467,1991,1179
1,467,1992,2313
1,467,1993,2495
1,467,1994,2631
1,467,1995,1043
1,467,1996,1315
1,467,1997,1225
1,467,1998,1996
1,467,1999,2631
1,467,2000,2948
1,467,2001,4672
1,467,2002,5579
1,467,2003,6069
1,467,2004,5602
1,467,2005,4182
1,467,2006,3543
1,467,2007,2495
1,467,2008,1950
1,467,2009,1724
1,467,2010,1349
1,467,2011,1612
1,467,2012,1291
1,467,2013,5643
2,9,1950,500
2,9,1951,510
2,9,1952,510
2,9,1953,520
2,9,1954,530
2,9,1955,540
2,9,1956,540
2,9,1957,550
2,9,1958,560
2,9,1959,570
2,9,1960,570
2,9,1961,580
2,9,1962,590
2,9,1963,600
2,9,1964,610
2,9,1965,610
2,9,1966,620
2,9,1967,630
2,9,1968,640
2,9,1969,640
2,9,1970,600
2,9,1971,600
2,9,1972,450
2,9,1973,500
2,9,1974,620
2,9,1975,810
2,9,1976,550
2,9,1977,490
2,9,1978,740
2,9,1979,740
2,9,1980,750
2,9,1981,700
2,9,1982,658
2,9,1983,740
2,9,1984,2200
2,9,1985,2300
2,9,1986,2300
2,9,1987,2312
2,9,1988,2212
2,9,1989,2768
2,9,1990,2698
2,9,1991,1418
2,9,1992,1359
2,9,1993,1278
2,9,1994,2544
2,9,1995,2459
2,9,1996,2509
2,9,1997,1981
2,9,1998,2637
2,9,1999,3485
2,9,2000,4124
2,9,2001,3919
2,9,2002,4320
2,9,2003,5784
2,9,2004,5083
2,9,2005,4946
2,9,2006,4988
2,9,2007,3582
2,9,2008,3314
2,9,2009,3078
2,9,2010,3564
2,9,2011,3537
2,9,2012,4026
2,9,2013,3917
2,317,1984,50
2,317,1985,0
2,317,1986,0
2,317,1987,0
2,317,1988,0
2,317,1989,0.1
2,317,1990,0.1
2,317,1991,0.1
2,317,1992,0
2,317,1993,0
2,317,1994,0
2,317,1995,0
2,317,1996,0
2,317,1997,0
2,317,1998,0
2,317,1999,0
2,317,2000,0
2,317,2001,0
2,317,2002,0
2,317,2003,0
2,317,2004,0
2,317,2005,0
2,317,2006,0
2,317,2007,0
2,317,2008,0
2,317,2009,0
2,317,2010,0
2,317,2011,0
2,317,2012,0
2,317,2013,0
2,318,1984,0
2,318,1985,0
2,318,1986,0
2,318,1987,200
2,318,1988,200
2,318,1989,59
2,318,1990,90
2,318,1991,0
2,318,1992,0
2,318,1993,0
2,318,1994,0
2,318,1995,0
2,318,1996,0
2,318,1997,0
2,318,1998,0
2,318,1999,0
2,318,2000,0
2,318,2001,0
2,318,2002,0
2,318,2003,0
2,318,2004,0
2,318,2005,0
2,318,2006,0
2,318,2007,0
2,318,2008,0
2,318,2009,0
2,318,2010,0
2,318,2011,0
2,318,2012,0
2,318,2013,0
2,10,1950,0
2,10,1951,0
2,10,1952,0
2,10,1953,0
2,10,1954,0
2,10,1955,0
2,10,1956,0
2,10,1957,0
2,10,1958,0
2,10,1959,0
2,10,1960,0
2,10,1961,0
2,10,1962,0
2,10,1963,0
2,10,1964,0
2,10,1965,0
2,10,1966,0
2,10,1967,0
2,10,1968,0
2,10,1969,0
2,10,1970,0
2,10,1971,0
2,10,1972,0
2,10,1973,0
2,10,1974,0
2,10,1975,0
2,10,1976,0
2,10,1977,0
2,10,1978,0
2,10,1979,5
2,10,1980,27
2,10,1981,76
2,10,1982,143
2,10,1983,68
2,10,1984,222
2,10,1985,349
2,10,1986,682
2,10,1987,1382
2,10,1988,3351
2,10,1989,4687
2,10,1990,7835
2,10,1991,9848
2,10,1992,10520
2,10,1993,11123
2,10,1994,12426
2,10,1995,15235
2,10,1996,17800
2,10,1997,20310
2,10,1998,16418
2,10,1999,23190
2,10,2000,33195
2,10,2001,37606
2,10,2002,42121
2,10,2003,34550
2,10,2004,35000
2,10,2005,35000
2,10,2006,47880
2,10,2007,31511
2,10,2008,30810
2,10,2009,31550
2,10,2010,30713
2,10,2011,27184
2,10,2012,36120
2,10,2013,25354
2,510,1986,0
2,510,1987,3
2,510,1988,80
2,510,1989,1280
2,510,1990,1790
2,510,1991,3651
2,510,1992,6785
2,510,1993,12360
2,510,1994,15347
2,510,1995,18439
2,510,1996,18675
2,510,1997,30705
2,510,1998,33057
2,510,1999,38800
2,510,2000,39300
2,510,2001,58000
2,510,2002,72800
2,510,2003,72678
2,510,2004,61774
2,510,2005,63370
2,510,2006,70181
2,510,2007,70998
2,510,2008,73265
2,510,2009,68662
2,510,2010,70831
2,510,2011,74880
2,510,2012,71998
2,510,2013,74673
2,11,1950,0
2,11,1951,0
2,11,1952,0
2,11,1953,0
2,11,1954,0
2,11,1955,0
2,11,1956,0
2,11,1957,0
2,11,1958,0
2,11,1959,0
2,11,1960,0
2,11,1961,0
2,11,1962,0
2,11,1963,0
2,11,1964,0
2,11,1965,0
2,11,1966,0
2,11,1967,0
2,11,1968,0
2,11,1969,0
2,11,1970,100
2,11,1971,200
2,11,1972,200
2,11,1973,100
2,11,1974,78
2,11,1975,98
2,11,1976,81
2,11,1977,75
2,11,1978,118
2,11,1979,40
2,11,1980,190
2,11,1981,178
2,11,1982,192
2,11,1983,244
2,11,1984,876
2,11,1985,909
2,11,1986,2062
2,11,1987,1740
2,11,1988,2045
2,11,1989,3391
2,11,1990,3598
2,11,1991,3956
2,11,1992,4877
2,11,1993,5141
2,11,1994,6866
2,11,1995,8622
2,11,1996,9898
2,11,1997,11561
2,11,1998,15018
2,11,1999,17397
2,11,2000,21287
2,11,2001,21362
2,11,2002,20540
2,11,2003,20510
2,11,2004,22779
2,11,2005,22764
2,11,2006,23624
2,11,2007,23292
2,11,2008,19550
2,11,2009,21149
2,11,2010,25311
