"rgn_id","product","year","tonnes_rel"
4,"ornamentals",1988,0.319437378914803
4,"ornamentals",1989,0.321489903562742
4,"ornamentals",1990,0.343247127980041
4,"ornamentals",1991,0.372863031716197
4,"ornamentals",1992,0.405582559709347
4,"ornamentals",1993,0.459067145872995
4,"ornamentals",1994,0.510400360230285
4,"ornamentals",1995,0.49193043760497
4,"ornamentals",1996,0.512692243713791
4,"ornamentals",1997,0.54275442330509
4,"ornamentals",1998,0.555581170084243
4,"ornamentals",1999,0.538871478587647
4,"ornamentals",2000,0.538358282082621
4,"ornamentals",2001,0.508461829125879
4,"ornamentals",2002,0.50791705184074
4,"ornamentals",2003,0.538135797629481
4,"ornamentals",2004,0.565154016350341
4,"ornamentals",2005,0.592227354213766
4,"ornamentals",2006,0.606394669803889
4,"ornamentals",2007,0.585649464312442
4,"ornamentals",2008,0.589714385074474
4,"ornamentals",2009,0.569795380864376
4,"ornamentals",2010,0.561847232866483
4,"ornamentals",2011,0.518463262545565
4,"seaweeds",1976,0.244380973930051
4,"seaweeds",1977,0.251147948026511
4,"seaweeds",1978,0.248175748318678
4,"seaweeds",1979,0.251220455792955
4,"seaweeds",1980,0.258727888195981
4,"seaweeds",1981,0.318955696975806
4,"seaweeds",1982,0.28716849376693
4,"seaweeds",1983,0.284452851211613
4,"seaweeds",1984,0.256924243719014
4,"seaweeds",1985,0.254755857519928
4,"seaweeds",1986,0.245259586537788
4,"seaweeds",1987,0.278481696862589
4,"seaweeds",1988,0.365657920797517
4,"seaweeds",1989,0.448065938661041
4,"seaweeds",1990,0.478691739505587
4,"seaweeds",1991,0.558870127043096
4,"seaweeds",1992,0.518616485267666
4,"seaweeds",1993,0.489154168479851
4,"seaweeds",1994,0.505993317270501
4,"seaweeds",1995,0.50688555571913
4,"seaweeds",1996,0.49077600055979
4,"seaweeds",1997,0.515119376939153
4,"seaweeds",1998,0.52881544089139
4,"seaweeds",1999,0.527417597782757
4,"seaweeds",2000,0.544923759813077
4,"seaweeds",2001,0.549140293622199
4,"seaweeds",2002,0.559071556057725
4,"seaweeds",2003,0.55863338765147
4,"seaweeds",2004,0.607102176157619
4,"seaweeds",2005,0.610190206629039
4,"seaweeds",2006,0.611147968399479
4,"seaweeds",2007,0.627315368522617
4,"seaweeds",2008,0.622749486139998
4,"seaweeds",2009,0.63059783117658
4,"seaweeds",2010,0.652691224524642
4,"seaweeds",2011,0.649931080113472
4,"shells",1976,0.504735187279516
4,"shells",1977,0.537992677039661
4,"shells",1978,0.553661350460482
4,"shells",1979,0.609397001066165
4,"shells",1980,0.627850064458105
4,"shells",1981,0.67163195325514
4,"shells",1982,0.684306569436008
4,"shells",1983,0.633254630480252
4,"shells",1984,0.610815842322334
4,"shells",1985,0.602753781744315
4,"shells",1986,0.659521904169165
4,"shells",1987,0.675798731132005
4,"shells",1988,0.681566933736361
4,"shells",1989,0.707442626517038
4,"shells",1990,0.676167328958072
4,"shells",1991,0.622560650968381
4,"shells",1992,0.505690380565517
4,"shells",1993,0.444728166416084
4,"shells",1994,0.458269935591183
4,"shells",1995,0.412781058987816
4,"shells",1996,0.461118673814671
4,"shells",1997,0.501240783262138
4,"shells",1998,0.482772419617078
4,"shells",1999,0.511880716083626
4,"shells",2000,0.469822876271121
4,"shells",2001,0.449423724639341
4,"shells",2002,0.455230895433204
4,"shells",2003,0.475041064450487
4,"shells",2004,0.521952598899101
4,"shells",2005,0.534315476745076
4,"shells",2006,0.555183583434541
4,"shells",2007,0.57375983324951
4,"shells",2008,0.523935580802898
4,"shells",2009,0.539288914787254
4,"shells",2010,0.56221150529277
4,"shells",2011,0.531814670809856
4,"sponges",1976,0.268512428170582
4,"sponges",1977,0.237802798041826
4,"sponges",1978,0.215471015239035
4,"sponges",1979,0.223052811886479
4,"sponges",1980,0.23482141246791
4,"sponges",1981,0.216842689099176
4,"sponges",1982,0.204209402353326
4,"sponges",1983,0.184508546366278
4,"sponges",1984,0.172522085173605
4,"sponges",1985,0.174963237912171
4,"sponges",1986,0.190025479433166
4,"sponges",1987,0.200490510099553
4,"sponges",1988,0.238044081920996
4,"sponges",1989,0.24283099971393
4,"sponges",1990,0.25393720199915
4,"sponges",1991,0.331903577129713
4,"sponges",1992,0.330672648425001
4,"sponges",1993,0.387381597213376
4,"sponges",1994,0.525667823329307
4,"sponges",1995,0.485781133724828
4,"sponges",1996,0.465706189859795
4,"sponges",1997,0.487160387783677
4,"sponges",1998,0.456652262921579
4,"sponges",1999,0.481944414131296
4,"sponges",2000,0.486662601688395
4,"sponges",2001,0.479542047319662
4,"sponges",2002,0.491604142163897
4,"sponges",2003,0.523448298221175
4,"sponges",2004,0.513267772939977
4,"sponges",2005,0.483837095237871
4,"sponges",2006,0.480340260958809
4,"sponges",2007,0.434032647768804
4,"sponges",2008,0.402980813242608
4,"sponges",2009,0.358040117251808
4,"sponges",2010,0.329708300293961
4,"sponges",2011,0.284903969004038
5,"corals",1976,0.476955890576678
5,"corals",1977,0.445435546438048
5,"corals",1978,0.580233420373928
5,"corals",1979,0.60201746197029
5,"corals",1980,0.641127479130399
5,"corals",1981,0.692451182967206
5,"corals",1982,0.61737157646975
5,"corals",1983,0.468670762514866
5,"corals",1984,0.445063699539059
5,"corals",1985,0.426199814023707
5,"corals",1986,0.415842313199989
5,"corals",1987,0.405833908254429
5,"corals",1988,0.399549792165362
5,"corals",1989,0.373593217018146
5,"corals",1990,0.402513066740932
5,"corals",1991,0.410517594978244
5,"corals",1992,0.413032841942859
5,"corals",1993,0.391057015046459
5,"corals",1994,0.401555355496444
5,"corals",1995,0.424774973868209
5,"corals",1996,0.48394346793928
5,"corals",1997,0.518359887882894
5,"corals",1998,0.593129353443469
5,"corals",1999,0.566033946925994
5,"corals",2000,0.515877170623764
5,"corals",2001,0.558605432553349
5,"corals",2002,0.538308006759426
5,"corals",2003,0.551681342348373
5,"corals",2004,0.542929641963285
5,"corals",2005,0.541240360714119
5,"corals",2006,0.515993817388114
5,"corals",2007,0.556259300961363
5,"corals",2008,0.523834368207413
5,"corals",2009,0.465030595034891
5,"corals",2010,0.43011817890876
5,"corals",2011,0.344256205007407
5,"fish_oil",1976,0.477383918954238
5,"fish_oil",1977,0.467763045207759
5,"fish_oil",1978,0.498410178264447
5,"fish_oil",1979,0.496748984394106
5,"fish_oil",1980,0.493024088612835
5,"fish_oil",1981,0.520631110524641
5,"fish_oil",1982,0.478932906537965
5,"fish_oil",1983,0.450877544927254
5,"fish_oil",1984,0.418481670850857
5,"fish_oil",1985,0.42701589463516
5,"fish_oil",1986,0.450405832301401
5,"fish_oil",1987,0.444003602495257
5,"fish_oil",1988,0.438549072886731
5,"fish_oil",1989,0.445872103562034
5,"fish_oil",1990,0.446704437317248
5,"fish_oil",1991,0.436518772819279
5,"fish_oil",1992,0.447348961518911
5,"fish_oil",1993,0.452908503229056
5,"fish_oil",1994,0.438495285894025
5,"fish_oil",1995,0.416477896804256
5,"fish_oil",1996,0.396157903295017
5,"fish_oil",1997,0.425619660282348
5,"fish_oil",1998,0.447518266828571
5,"fish_oil",1999,0.446414341876514
5,"fish_oil",2000,0.445600845001457
5,"fish_oil",2001,0.432212715594037
5,"fish_oil",2002,0.429590676165811
5,"fish_oil",2003,0.430027434846219
5,"fish_oil",2004,0.436958108328403
5,"fish_oil",2005,0.444221196303272
5,"fish_oil",2006,0.434202202304601
5,"fish_oil",2007,0.460846393868931
5,"fish_oil",2008,0.534139171957113
5,"fish_oil",2009,0.554693922464616
5,"fish_oil",2010,0.588028054886202
5,"fish_oil",2011,0.61712127985797
5,"ornamentals",1976,0.225628471683445
5,"ornamentals",1977,0.241514176660316
5,"ornamentals",1978,0.249726683345539
5,"ornamentals",1979,0.255059316529467
5,"ornamentals",1980,0.297586894072803
5,"ornamentals",1981,0.270674950998991
5,"ornamentals",1982,0.252408520597269
5,"ornamentals",1983,0.227394240884381
5,"ornamentals",1984,0.246787579748186
5,"ornamentals",1985,0.24648483266435
5,"ornamentals",1986,0.242067275598694
5,"ornamentals",1987,0.300387445570928
5,"ornamentals",1988,0.319437378914803
5,"ornamentals",1989,0.321489903562742
5,"ornamentals",1990,0.343247127980041
5,"ornamentals",1991,0.372863031716197
5,"ornamentals",1992,0.405582559709347
5,"ornamentals",1993,0.459067145872995
5,"ornamentals",1994,0.510400360230285
5,"ornamentals",1995,0.49193043760497
5,"ornamentals",1996,0.512692243713791
5,"ornamentals",1997,0.54275442330509
5,"ornamentals",1998,0.555581170084243
5,"ornamentals",1999,0.538871478587647
5,"ornamentals",2000,0.538358282082621
5,"ornamentals",2001,0.508461829125879
5,"ornamentals",2002,0.50791705184074
5,"ornamentals",2003,0.538135797629481
5,"ornamentals",2004,0.565154016350341
5,"ornamentals",2005,0.592227354213766
5,"ornamentals",2006,0.606394669803889
5,"ornamentals",2007,0.585649464312442
5,"ornamentals",2008,0.589714385074474
5,"ornamentals",2009,0.569795380864376
5,"ornamentals",2010,0.561847232866483
5,"ornamentals",2011,0.518463262545565
5,"seaweeds",1976,0.244380973930051
5,"seaweeds",1977,0.251147948026511
5,"seaweeds",1978,0.248175748318678
5,"seaweeds",1979,0.251220455792955
5,"seaweeds",1980,0.258727888195981
5,"seaweeds",1981,0.318955696975806
5,"seaweeds",1982,0.28716849376693
5,"seaweeds",1983,0.284452851211613
5,"seaweeds",1984,0.256924243719014
5,"seaweeds",1985,0.254755857519928
5,"seaweeds",1986,0.245259586537788
5,"seaweeds",1987,0.278481696862589
5,"seaweeds",1988,0.365657920797517
5,"seaweeds",1989,0.448065938661041
5,"seaweeds",1990,0.478691739505587
5,"seaweeds",1991,0.558870127043096
5,"seaweeds",1992,0.518616485267666
5,"seaweeds",1993,0.489154168479851
5,"seaweeds",1994,0.505993317270501
5,"seaweeds",1995,0.50688555571913
5,"seaweeds",1996,0.49077600055979
5,"seaweeds",1997,0.515119376939153
5,"seaweeds",1998,0.52881544089139
5,"seaweeds",1999,0.527417597782757
5,"seaweeds",2000,0.544923759813077
5,"seaweeds",2001,0.549140293622199
5,"seaweeds",2002,0.559071556057725
5,"seaweeds",2003,0.55863338765147
5,"seaweeds",2004,0.607102176157619
5,"seaweeds",2005,0.610190206629039
5,"seaweeds",2006,0.611147968399479
5,"seaweeds",2007,0.627315368522617
5,"seaweeds",2008,0.622749486139998
5,"seaweeds",2009,0.63059783117658
5,"seaweeds",2010,0.652691224524642
5,"seaweeds",2011,0.649931080113472
5,"shells",1976,0.504735187279516
5,"shells",1977,0.537992677039661
5,"shells",1978,0.553661350460482
5,"shells",1979,0.609397001066165
5,"shells",1980,0.627850064458105
5,"shells",1981,0.67163195325514
5,"shells",1982,0.684306569436008
5,"shells",1983,0.633254630480252
5,"shells",1984,0.610815842322334
5,"shells",1985,0.602753781744315
5,"shells",1986,0.659521904169165
5,"shells",1987,0.675798731132005
5,"shells",1988,0.681566933736361
5,"shells",1989,0.707442626517038
5,"shells",1990,0.676167328958072
5,"shells",1991,0.622560650968381
5,"shells",1992,0.505690380565517
5,"shells",1993,0.444728166416084
5,"shells",1994,0.458269935591183
5,"shells",1995,0.412781058987816
5,"shells",1996,0.461118673814671
5,"shells",1997,0.501240783262138
5,"shells",1998,0.482772419617078
5,"shells",1999,0.511880716083626
5,"shells",2000,0.469822876271121
5,"shells",2001,0.449423724639341
5,"shells",2002,0.455230895433204
5,"shells",2003,0.475041064450487
5,"shells",2004,0.521952598899101
5,"shells",2005,0.534315476745076
5,"shells",2006,0.555183583434541
5,"shells",2007,0.57375983324951
5,"shells",2008,0.523935580802898
5,"shells",2009,0.539288914787254
5,"shells",2010,0.56221150529277
5,"shells",2011,0.531814670809856
5,"sponges",1976,0.268512428170582
5,"sponges",1977,0.237802798041826
5,"sponges",1978,0.215471015239035
5,"sponges",1979,0.223052811886479
5,"sponges",1980,0.23482141246791
5,"sponges",1981,0.216842689099176
5,"sponges",1982,0.204209402353326
5,"sponges",1983,0.184508546366278
5,"sponges",1984,0.172522085173605
5,"sponges",1985,0.174963237912171
5,"sponges",1986,0.190025479433166
5,"sponges",1987,0.200490510099553
5,"sponges",1988,0.238044081920996
5,"sponges",1989,0.24283099971393
5,"sponges",1990,0.25393720199915
5,"sponges",1991,0.331903577129713
5,"sponges",1992,0.330672648425001
5,"sponges",1993,0.387381597213376
5,"sponges",1994,0.525667823329307
5,"sponges",1995,0.485781133724828
5,"sponges",1996,0.465706189859795
5,"sponges",1997,0.487160387783677
5,"sponges",1998,0.456652262921579
5,"sponges",1999,0.481944414131296
5,"sponges",2000,0.486662601688395
5,"sponges",2001,0.479542047319662
5,"sponges",2002,0.491604142163897
5,"sponges",2003,0.523448298221175
5,"sponges",2004,0.513267772939977
5,"sponges",2005,0.483837095237871
5,"sponges",2006,0.480340260958809
5,"sponges",2007,0.434032647768804
5,"sponges",2008,0.402980813242608
5,"sponges",2009,0.358040117251808
5,"sponges",2010,0.329708300293961
5,"sponges",2011,0.284903969004038
6,"corals",1976,0.476955890576678
6,"corals",1977,0.445435546438048
6,"corals",1978,0.580233420373928
6,"corals",1979,0.60201746197029
6,"corals",1980,0.641127479130399
6,"corals",1981,0.692451182967206
6,"corals",1982,0.61737157646975
6,"corals",1983,0.468670762514866
6,"corals",1984,0.445063699539059
6,"corals",1985,0.426199814023707
6,"corals",1986,0.415842313199989
6,"corals",1987,0.405833908254429
6,"corals",1988,0.399549792165362
6,"corals",1989,0.373593217018146
6,"corals",1990,0.402513066740932
6,"corals",1991,0.410517594978244
6,"corals",1992,0.413032841942859
6,"corals",1993,0.391057015046459
6,"corals",1994,0.401555355496444
6,"corals",1995,0.424774973868209
6,"corals",1996,0.48394346793928
6,"corals",1997,0.518359887882894
6,"corals",1998,0.593129353443469
6,"corals",1999,0.566033946925994
6,"corals",2000,0.515877170623764
6,"corals",2001,0.558605432553349
6,"corals",2002,0.538308006759426
6,"corals",2003,0.551681342348373
6,"corals",2004,0.542929641963285
6,"corals",2005,0.541240360714119
6,"corals",2006,0.515993817388114
6,"corals",2007,0.556259300961363
6,"corals",2008,0.523834368207413
6,"corals",2009,0.465030595034891
6,"corals",2010,0.43011817890876
6,"corals",2011,0.344256205007407
6,"fish_oil",1976,0.477383918954238
6,"fish_oil",1977,0.467763045207759
6,"fish_oil",1978,0.498410178264447
6,"fish_oil",1979,0.496748984394106
6,"fish_oil",1980,0.493024088612835
6,"fish_oil",1981,0.520631110524641
6,"fish_oil",1982,0.478932906537965
6,"fish_oil",1983,0.450877544927254
6,"fish_oil",1984,0.418481670850857
6,"fish_oil",1985,0.42701589463516
6,"fish_oil",1986,0.450405832301401
6,"fish_oil",1987,0.444003602495257
6,"fish_oil",1988,0.438549072886731
6,"fish_oil",1989,0.445872103562034
6,"fish_oil",1990,0.446704437317248
6,"fish_oil",1991,0.436518772819279
6,"fish_oil",1992,0.447348961518911
6,"fish_oil",1993,0.452908503229056
6,"fish_oil",1994,0.438495285894025
6,"fish_oil",1995,0.416477896804256
6,"fish_oil",1996,0.396157903295017
6,"fish_oil",1997,0.425619660282348
6,"fish_oil",1998,0.447518266828571
6,"fish_oil",1999,0.446414341876514
6,"fish_oil",2000,0.445600845001457
6,"fish_oil",2001,0.432212715594037
6,"fish_oil",2002,0.429590676165811
6,"fish_oil",2003,0.430027434846219
6,"fish_oil",2004,0.436958108328403
6,"fish_oil",2005,0.444221196303272
6,"fish_oil",2006,0.434202202304601
6,"fish_oil",2007,0.460846393868931
6,"fish_oil",2008,0.534139171957113
6,"fish_oil",2009,0.554693922464616
6,"fish_oil",2010,0.588028054886202
6,"fish_oil",2011,0.61712127985797
6,"ornamentals",1976,0.225628471683445
6,"ornamentals",1977,0.241514176660316
6,"ornamentals",1978,0.249726683345539
6,"ornamentals",1979,0.255059316529467
6,"ornamentals",1980,0.297586894072803
6,"ornamentals",1981,0.270674950998991
6,"ornamentals",1982,0.252408520597269
6,"ornamentals",1983,0.227394240884381
6,"ornamentals",1984,0.246787579748186
6,"ornamentals",1985,0.24648483266435
6,"ornamentals",1986,0.242067275598694
6,"ornamentals",1987,0.300387445570928
6,"ornamentals",1988,0.319437378914803
6,"ornamentals",1989,0.321489903562742
6,"ornamentals",1990,0.343247127980041
6,"ornamentals",1991,0.372863031716197
6,"ornamentals",1992,0.405582559709347
6,"ornamentals",1993,0.459067145872995
6,"ornamentals",1994,0.510400360230285
6,"ornamentals",1995,0.49193043760497
6,"ornamentals",1996,0.512692243713791
6,"ornamentals",1997,0.54275442330509
6,"ornamentals",1998,0.555581170084243
6,"ornamentals",1999,0.538871478587647
6,"ornamentals",2000,0.538358282082621
6,"ornamentals",2001,0.508461829125879
6,"ornamentals",2002,0.50791705184074
6,"ornamentals",2003,0.538135797629481
6,"ornamentals",2004,0.565154016350341
6,"ornamentals",2005,0.592227354213766
6,"ornamentals",2006,0.606394669803889
6,"ornamentals",2007,0.585649464312442
6,"ornamentals",2008,0.589714385074474
6,"ornamentals",2009,0.569795380864376
6,"ornamentals",2010,0.561847232866483
6,"ornamentals",2011,0.518463262545565
6,"seaweeds",1976,0.244380973930051
6,"seaweeds",1977,0.251147948026511
6,"seaweeds",1978,0.248175748318678
6,"seaweeds",1979,0.251220455792955
6,"seaweeds",1980,0.258727888195981
6,"seaweeds",1981,0.318955696975806
6,"seaweeds",1982,0.28716849376693
6,"seaweeds",1983,0.284452851211613
6,"seaweeds",1984,0.256924243719014
6,"seaweeds",1985,0.254755857519928
6,"seaweeds",1986,0.245259586537788
6,"seaweeds",1987,0.278481696862589
6,"seaweeds",1988,0.365657920797517
6,"seaweeds",1989,0.448065938661041
6,"seaweeds",1990,0.478691739505587
6,"seaweeds",1991,0.558870127043096
6,"seaweeds",1992,0.518616485267666
6,"seaweeds",1993,0.489154168479851
6,"seaweeds",1994,0.505993317270501
6,"seaweeds",1995,0.50688555571913
6,"seaweeds",1996,0.49077600055979
6,"seaweeds",1997,0.515119376939153
6,"seaweeds",1998,0.52881544089139
6,"seaweeds",1999,0.527417597782757
6,"seaweeds",2000,0.544923759813077
6,"seaweeds",2001,0.549140293622199
6,"seaweeds",2002,0.559071556057725
6,"seaweeds",2003,0.55863338765147
6,"seaweeds",2004,0.607102176157619
6,"seaweeds",2005,0.610190206629039
6,"seaweeds",2006,0.611147968399479
6,"seaweeds",2007,0.627315368522617
6,"seaweeds",2008,0.622749486139998
6,"seaweeds",2009,0.63059783117658
6,"seaweeds",2010,0.652691224524642
6,"seaweeds",2011,0.649931080113472
6,"shells",1976,0.504735187279516
6,"shells",1977,0.537992677039661
6,"shells",1978,0.553661350460482
6,"shells",1979,0.609397001066165
6,"shells",1980,0.627850064458105
6,"shells",1981,0.67163195325514
6,"shells",1982,0.684306569436008
6,"shells",1983,0.633254630480252
6,"shells",1984,0.610815842322334
6,"shells",1985,0.602753781744315
6,"shells",1986,0.659521904169165
6,"shells",1987,0.675798731132005
6,"shells",1988,0.681566933736361
6,"shells",1989,0.707442626517038
6,"shells",1990,0.676167328958072
6,"shells",1991,0.622560650968381
6,"shells",1992,0.505690380565517
6,"shells",1993,0.444728166416084
6,"shells",1994,0.458269935591183
6,"shells",1995,0.412781058987816
6,"shells",1996,0.461118673814671
6,"shells",1997,0.501240783262138
6,"shells",1998,0.482772419617078
6,"shells",1999,0.511880716083626
6,"shells",2000,0.469822876271121
6,"shells",2001,0.449423724639341
6,"shells",2002,0.455230895433204
6,"shells",2003,0.475041064450487
6,"shells",2004,0.521952598899101
6,"shells",2005,0.534315476745076
6,"shells",2006,0.555183583434541
6,"shells",2007,0.57375983324951
6,"shells",2008,0.523935580802898
6,"shells",2009,0.539288914787254
6,"shells",2010,0.56221150529277
6,"shells",2011,0.531814670809856
6,"sponges",1976,0.268512428170582
6,"sponges",1977,0.237802798041826
6,"sponges",1978,0.215471015239035
6,"sponges",1979,0.223052811886479
6,"sponges",1980,0.23482141246791
6,"sponges",1981,0.216842689099176
6,"sponges",1982,0.204209402353326
6,"sponges",1983,0.184508546366278
6,"sponges",1984,0.172522085173605
6,"sponges",1985,0.174963237912171
6,"sponges",1986,0.190025479433166
6,"sponges",1987,0.200490510099553
6,"sponges",1988,0.238044081920996
6,"sponges",1989,0.24283099971393
6,"sponges",1990,0.25393720199915
6,"sponges",1991,0.331903577129713
6,"sponges",1992,0.330672648425001
6,"sponges",1993,0.387381597213376
6,"sponges",1994,0.525667823329307
6,"sponges",1995,0.485781133724828
6,"sponges",1996,0.465706189859795
6,"sponges",1997,0.487160387783677
6,"sponges",1998,0.456652262921579
6,"sponges",1999,0.481944414131296
6,"sponges",2000,0.486662601688395
6,"sponges",2001,0.479542047319662
6,"sponges",2002,0.491604142163897
6,"sponges",2003,0.523448298221175
6,"sponges",2004,0.513267772939977
6,"sponges",2005,0.483837095237871
6,"sponges",2006,0.480340260958809
6,"sponges",2007,0.434032647768804
6,"sponges",2008,0.402980813242608
6,"sponges",2009,0.358040117251808
6,"sponges",2010,0.329708300293961
6,"sponges",2011,0.284903969004038
7,"corals",1976,0.476955890576678
7,"corals",1977,0.445435546438048
7,"corals",1978,0.580233420373928
7,"corals",1979,0.60201746197029
7,"corals",1980,0.641127479130399
7,"corals",1981,0.692451182967206
7,"corals",1982,0.61737157646975
7,"corals",1983,0.468670762514866
7,"corals",1984,0.445063699539059
7,"corals",1985,0.426199814023707
7,"corals",1986,0.415842313199989
7,"corals",1987,0.405833908254429
7,"corals",1988,0.399549792165362
7,"corals",1989,0.373593217018146
7,"corals",1990,0.402513066740932
7,"corals",1991,0.410517594978244
7,"corals",1992,0.413032841942859
7,"corals",1993,0.391057015046459
7,"corals",1994,0.401555355496444
7,"corals",1995,0.424774973868209
7,"corals",1996,0.48394346793928
7,"corals",1997,0.518359887882894
7,"corals",1998,0.593129353443469
7,"corals",1999,0.566033946925994
7,"corals",2000,0.515877170623764
7,"corals",2001,0.558605432553349
7,"corals",2002,0.538308006759426
7,"corals",2003,0.551681342348373
7,"corals",2004,0.542929641963285
7,"corals",2005,0.541240360714119
7,"corals",2006,0.515993817388114
7,"corals",2007,0.556259300961363
7,"corals",2008,0.523834368207413
7,"corals",2009,0.465030595034891
7,"corals",2010,0.43011817890876
7,"corals",2011,0.344256205007407
7,"fish_oil",1976,0.477383918954238
7,"fish_oil",1977,0.467763045207759
7,"fish_oil",1978,0.498410178264447
7,"fish_oil",1979,0.496748984394106
7,"fish_oil",1980,0.493024088612835
7,"fish_oil",1981,0.520631110524641
7,"fish_oil",1982,0.478932906537965
7,"fish_oil",1983,0.450877544927254
7,"fish_oil",1984,0.418481670850857
7,"fish_oil",1985,0.42701589463516
7,"fish_oil",1986,0.450405832301401
7,"fish_oil",1987,0.444003602495257
7,"fish_oil",1988,0.438549072886731
7,"fish_oil",1989,0.445872103562034
7,"fish_oil",1990,0.446704437317248
7,"fish_oil",1991,0.436518772819279
7,"fish_oil",1992,0.447348961518911
7,"fish_oil",1993,0.452908503229056
7,"fish_oil",1994,0.438495285894025
7,"fish_oil",1995,0.416477896804256
7,"fish_oil",1996,0.396157903295017
7,"fish_oil",1997,0.425619660282348
7,"fish_oil",1998,0.447518266828571
7,"fish_oil",1999,0.446414341876514
7,"fish_oil",2000,0.445600845001457
7,"fish_oil",2001,0.432212715594037
7,"fish_oil",2002,0.429590676165811
7,"fish_oil",2003,0.430027434846219
7,"fish_oil",2004,0.436958108328403
7,"fish_oil",2005,0.444221196303272
7,"fish_oil",2006,0.434202202304601
7,"fish_oil",2007,0.460846393868931
7,"fish_oil",2008,0.534139171957113
7,"fish_oil",2009,0.554693922464616
7,"fish_oil",2010,0.588028054886202
7,"fish_oil",2011,0.61712127985797
7,"ornamentals",1976,0.225628471683445
7,"ornamentals",1977,0.241514176660316
7,"ornamentals",1978,0.249726683345539
7,"ornamentals",1979,0.255059316529467
7,"ornamentals",1980,0.297586894072803
7,"ornamentals",1981,0.270674950998991
7,"ornamentals",1982,0.252408520597269
7,"ornamentals",1983,0.227394240884381
7,"ornamentals",1984,0.246787579748186
7,"ornamentals",1985,0.24648483266435
7,"ornamentals",1986,0.242067275598694
7,"ornamentals",1987,0.300387445570928
7,"ornamentals",1988,0.319437378914803
7,"ornamentals",1989,0.321489903562742
7,"ornamentals",1990,0.343247127980041
7,"ornamentals",1991,0.372863031716197
7,"ornamentals",1992,0.405582559709347
7,"ornamentals",1993,0.459067145872995
7,"ornamentals",1994,0.510400360230285
7,"ornamentals",1995,0.49193043760497
7,"ornamentals",1996,0.512692243713791
7,"ornamentals",1997,0.54275442330509
7,"ornamentals",1998,0.555581170084243
7,"ornamentals",1999,0.538871478587647
7,"ornamentals",2000,0.538358282082621
7,"ornamentals",2001,0.508461829125879
7,"ornamentals",2002,0.50791705184074
7,"ornamentals",2003,0.538135797629481
7,"ornamentals",2004,0.565154016350341
7,"ornamentals",2005,0.592227354213766
7,"ornamentals",2006,0.606394669803889
7,"ornamentals",2007,0.585649464312442
7,"ornamentals",2008,0.589714385074474
7,"ornamentals",2009,0.569795380864376
7,"ornamentals",2010,0.561847232866483
7,"ornamentals",2011,0.518463262545565
7,"seaweeds",1976,0.244380973930051
7,"seaweeds",1977,0.251147948026511
7,"seaweeds",1978,0.248175748318678
7,"seaweeds",1979,0.251220455792955
7,"seaweeds",1980,0.258727888195981
7,"seaweeds",1981,0.318955696975806
7,"seaweeds",1982,0.28716849376693
7,"seaweeds",1983,0.284452851211613
7,"seaweeds",1984,0.256924243719014
7,"seaweeds",1985,0.254755857519928
7,"seaweeds",1986,0.245259586537788
7,"seaweeds",1987,0.278481696862589
7,"seaweeds",1988,0.365657920797517
7,"seaweeds",1989,0.448065938661041
7,"seaweeds",1990,0.478691739505587
7,"seaweeds",1991,0.558870127043096
7,"seaweeds",1992,0.518616485267666
7,"seaweeds",1993,0.489154168479851
7,"seaweeds",1994,0.505993317270501
7,"seaweeds",1995,0.50688555571913
7,"seaweeds",1996,0.49077600055979
7,"seaweeds",1997,0.515119376939153
7,"seaweeds",1998,0.52881544089139
7,"seaweeds",1999,0.527417597782757
7,"seaweeds",2000,0.544923759813077
7,"seaweeds",2001,0.549140293622199
7,"seaweeds",2002,0.559071556057725
7,"seaweeds",2003,0.55863338765147
7,"seaweeds",2004,0.607102176157619
7,"seaweeds",2005,0.610190206629039
7,"seaweeds",2006,0.611147968399479
7,"seaweeds",2007,0.627315368522617
7,"seaweeds",2008,0.622749486139998
7,"seaweeds",2009,0.63059783117658
7,"seaweeds",2010,0.652691224524642
7,"seaweeds",2011,0.649931080113472
7,"shells",1976,0.504735187279516
7,"shells",1977,0.537992677039661
7,"shells",1978,0.553661350460482
7,"shells",1979,0.609397001066165
7,"shells",1980,0.627850064458105
7,"shells",1981,0.67163195325514
7,"shells",1982,0.684306569436008
7,"shells",1983,0.633254630480252
7,"shells",1984,0.610815842322334
7,"shells",1985,0.602753781744315
7,"shells",1986,0.659521904169165
7,"shells",1987,0.675798731132005
7,"shells",1988,0.681566933736361
7,"shells",1989,0.707442626517038
7,"shells",1990,0.676167328958072
7,"shells",1991,0.622560650968381
7,"shells",1992,0.505690380565517
7,"shells",1993,0.444728166416084
7,"shells",1994,0.458269935591183
7,"shells",1995,0.412781058987816
7,"shells",1996,0.461118673814671
7,"shells",1997,0.501240783262138
7,"shells",1998,0.482772419617078
7,"shells",1999,0.511880716083626
7,"shells",2000,0.469822876271121
7,"shells",2001,0.449423724639341
7,"shells",2002,0.455230895433204
7,"shells",2003,0.475041064450487
7,"shells",2004,0.521952598899101
7,"shells",2005,0.534315476745076
7,"shells",2006,0.555183583434541
7,"shells",2007,0.57375983324951
7,"shells",2008,0.523935580802898
7,"shells",2009,0.539288914787254
7,"shells",2010,0.56221150529277
7,"shells",2011,0.531814670809856
7,"sponges",1976,0.268512428170582
7,"sponges",1977,0.237802798041826
7,"sponges",1978,0.215471015239035
7,"sponges",1979,0.223052811886479
