"rgn_id","rgn_name","saup_cell_id","proportionArea","ocean","fao_id"
"3","Beaufort Sea",15237,1,"Arctic",18
"3","Beaufort Sea",15238,1,"Arctic",18
"3","Beaufort Sea",15239,1,"Arctic",18
"3","Beaufort Sea",15240,1,"Arctic",18
"3","Beaufort Sea",15241,1,"Arctic",18
"3","Beaufort Sea",15242,1,"Arctic",18
"3","Beaufort Sea",15243,1,"Arctic",18
"3","Beaufort Sea",15244,1,"Arctic",18
"3","Beaufort Sea",15245,1,"Arctic",18
"3","Beaufort Sea",15246,1,"Arctic",18
"3","Beaufort Sea",15247,1,"Arctic",18
"3","Beaufort Sea",15248,1,"Arctic",18
"3","Beaufort Sea",15249,1,"Arctic",18
"3","Beaufort Sea",15250,1,"Arctic",18
"3","Beaufort Sea",15251,1,"Arctic",18
"3","Beaufort Sea",15252,1,"Arctic",18
"3","Beaufort Sea",15253,1,"Arctic",18
"3","Beaufort Sea",15254,1,"Arctic",18
"3","Beaufort Sea",15255,1,"Arctic",18
"3","Beaufort Sea",15256,1,"Arctic",18
"3","Beaufort Sea",15257,1,"Arctic",18
"3","Beaufort Sea",15258,1,"Arctic",18
"3","Beaufort Sea",15259,1,"Arctic",18
"3","Beaufort Sea",15260,1,"Arctic",18
"3","Beaufort Sea",15931,0.03,"Arctic",18
"3","Beaufort Sea",15932,0.25,"Arctic",18
"3","Beaufort Sea",15933,0.62,"Arctic",18
"3","Beaufort Sea",15934,0.97,"Arctic",18
"3","Beaufort Sea",15935,1,"Arctic",18
"3","Beaufort Sea",15936,1,"Arctic",18
"3","Beaufort Sea",15937,1,"Arctic",18
"3","Beaufort Sea",15938,1,"Arctic",18
"3","Beaufort Sea",15939,1,"Arctic",18
"3","Beaufort Sea",15940,1,"Arctic",18
"3","Beaufort Sea",15941,1,"Arctic",18
"3","Beaufort Sea",15942,1,"Arctic",18
"3","Beaufort Sea",15943,1,"Arctic",18
"3","Beaufort Sea",15944,1,"Arctic",18
"3","Beaufort Sea",15945,1,"Arctic",18
"3","Beaufort Sea",15946,1,"Arctic",18
"3","Beaufort Sea",15947,1,"Arctic",18
"3","Beaufort Sea",15948,1,"Arctic",18
"3","Beaufort Sea",15949,1,"Arctic",18
"3","Beaufort Sea",15950,1,"Arctic",18
"3","Beaufort Sea",15951,1,"Arctic",18
"3","Beaufort Sea",15952,1,"Arctic",18
"3","Beaufort Sea",15953,1,"Arctic",18
"3","Beaufort Sea",15954,1,"Arctic",18
"3","Beaufort Sea",15955,1,"Arctic",18
"3","Beaufort Sea",15956,1,"Arctic",18
"3","Beaufort Sea",15957,1,"Arctic",18
"3","Beaufort Sea",15958,1,"Arctic",18
"3","Beaufort Sea",15959,1,"Arctic",18
"3","Beaufort Sea",15960,1,"Arctic",18
"3","Beaufort Sea",15961,1,"Arctic",18
"3","Beaufort Sea",15962,1,"Arctic",18
"3","Beaufort Sea",15963,1,"Arctic",18
"3","Beaufort Sea",15964,1,"Arctic",18
"3","Beaufort Sea",15965,1,"Arctic",18
"3","Beaufort Sea",15966,1,"Arctic",18
"3","Beaufort Sea",15967,1,"Arctic",18
"3","Beaufort Sea",15968,1,"Arctic",18
"3","Beaufort Sea",15969,1,"Arctic",18
"3","Beaufort Sea",15970,1,"Arctic",18
"3","Beaufort Sea",15971,1,"Arctic",18
"3","Beaufort Sea",15972,1,"Arctic",18
"3","Beaufort Sea",15973,1,"Arctic",18
"3","Beaufort Sea",15974,1,"Arctic",18
"3","Beaufort Sea",15975,1,"Arctic",18
"3","Beaufort Sea",15976,0.92,"Arctic",18
"3","Beaufort Sea",15977,0.88,"Arctic",18
"3","Beaufort Sea",15978,0.69,"Arctic",18
"3","Beaufort Sea",15979,0.54,"Arctic",18
"3","Beaufort Sea",15980,0.54,"Arctic",18
"3","Beaufort Sea",16649,0.06,"Arctic",18
"3","Beaufort Sea",16650,0.48,"Arctic",18
"3","Beaufort Sea",16651,0.91,"Arctic",18
"3","Beaufort Sea",16652,1,"Arctic",18
"3","Beaufort Sea",16653,1,"Arctic",18
"3","Beaufort Sea",16654,1,"Arctic",18
"3","Beaufort Sea",16655,1,"Arctic",18
"3","Beaufort Sea",16656,1,"Arctic",18
"3","Beaufort Sea",16657,1,"Arctic",18
"3","Beaufort Sea",16658,1,"Arctic",18
"3","Beaufort Sea",16659,1,"Arctic",18
"3","Beaufort Sea",16660,1,"Arctic",18
"3","Beaufort Sea",16661,1,"Arctic",18
"3","Beaufort Sea",16662,1,"Arctic",18
"3","Beaufort Sea",16663,1,"Arctic",18
"3","Beaufort Sea",16664,1,"Arctic",18
"3","Beaufort Sea",16665,1,"Arctic",18
"3","Beaufort Sea",16666,1,"Arctic",18
"3","Beaufort Sea",16667,1,"Arctic",18
"3","Beaufort Sea",16668,1,"Arctic",18
"3","Beaufort Sea",16669,1,"Arctic",18
"3","Beaufort Sea",16670,1,"Arctic",18
"3","Beaufort Sea",16671,1,"Arctic",18
"3","Beaufort Sea",16672,1,"Arctic",18
"3","Beaufort Sea",16673,1,"Arctic",18
"3","Beaufort Sea",16674,1,"Arctic",18
"3","Beaufort Sea",16675,1,"Arctic",18
"3","Beaufort Sea",16676,1,"Arctic",18
"3","Beaufort Sea",16677,1,"Arctic",18
"3","Beaufort Sea",16678,1,"Arctic",18
"3","Beaufort Sea",16679,1,"Arctic",18
"3","Beaufort Sea",16680,1,"Arctic",18
"3","Beaufort Sea",16681,1,"Arctic",18
"3","Beaufort Sea",16682,1,"Arctic",18
"3","Beaufort Sea",16683,1,"Arctic",18
"3","Beaufort Sea",16684,1,"Arctic",18
"3","Beaufort Sea",16685,1,"Arctic",18
"3","Beaufort Sea",16686,1,"Arctic",18
"3","Beaufort Sea",16687,1,"Arctic",18
"3","Beaufort Sea",16688,1,"Arctic",18
"3","Beaufort Sea",16689,1,"Arctic",18
"3","Beaufort Sea",16690,1,"Arctic",18
"3","Beaufort Sea",16691,0.96,"Arctic",18
"3","Beaufort Sea",16692,0.94,"Arctic",18
"3","Beaufort Sea",16693,0.97,"Arctic",18
"3","Beaufort Sea",16694,0.86,"Arctic",18
"3","Beaufort Sea",16695,0.69,"Arctic",18
"3","Beaufort Sea",16696,0.69,"Arctic",18
"3","Beaufort Sea",16697,0.52,"Arctic",18
"3","Beaufort Sea",16698,0.53,"Arctic",18
"3","Beaufort Sea",16699,0.45,"Arctic",18
"3","Beaufort Sea",16700,0.4,"Arctic",18
"3","Beaufort Sea",17367,0.04,"Arctic",18
"3","Beaufort Sea",17368,0.49,"Arctic",18
"3","Beaufort Sea",17369,0.94,"Arctic",18
"3","Beaufort Sea",17370,1,"Arctic",18
"3","Beaufort Sea",17371,1,"Arctic",18
"3","Beaufort Sea",17372,1,"Arctic",18
"3","Beaufort Sea",17373,1,"Arctic",18
"3","Beaufort Sea",17374,1,"Arctic",18
"3","Beaufort Sea",17375,1,"Arctic",18
"3","Beaufort Sea",17376,1,"Arctic",18
"3","Beaufort Sea",17377,1,"Arctic",18
"3","Beaufort Sea",17378,1,"Arctic",18
"3","Beaufort Sea",17379,1,"Arctic",18
"3","Beaufort Sea",17380,1,"Arctic",18
"3","Beaufort Sea",17381,1,"Arctic",18
"3","Beaufort Sea",17382,1,"Arctic",18
"3","Beaufort Sea",17383,1,"Arctic",18
"3","Beaufort Sea",17384,1,"Arctic",18
"3","Beaufort Sea",17385,1,"Arctic",18
"3","Beaufort Sea",17386,1,"Arctic",18
"3","Beaufort Sea",17387,1,"Arctic",18
"3","Beaufort Sea",17388,1,"Arctic",18
"3","Beaufort Sea",17389,1,"Arctic",18
"3","Beaufort Sea",17390,1,"Arctic",18
"3","Beaufort Sea",17391,1,"Arctic",18
"3","Beaufort Sea",17392,1,"Arctic",18
"3","Beaufort Sea",17393,1,"Arctic",18
"3","Beaufort Sea",17394,1,"Arctic",18
"3","Beaufort Sea",17395,1,"Arctic",18
"3","Beaufort Sea",17396,1,"Arctic",18
"3","Beaufort Sea",17397,1,"Arctic",18
"3","Beaufort Sea",17398,1,"Arctic",18
"3","Beaufort Sea",17399,1,"Arctic",18
"3","Beaufort Sea",17400,1,"Arctic",18
"3","Beaufort Sea",17401,1,"Arctic",18
"3","Beaufort Sea",17402,1,"Arctic",18
"3","Beaufort Sea",17403,1,"Arctic",18
"3","Beaufort Sea",17404,1,"Arctic",18
"3","Beaufort Sea",17405,1,"Arctic",18
"3","Beaufort Sea",17406,1,"Arctic",18
"3","Beaufort Sea",17407,0.94,"Arctic",18
"3","Beaufort Sea",17408,0.94,"Arctic",18
"3","Beaufort Sea",17409,0.99,"Arctic",18
"3","Beaufort Sea",17410,0.98,"Arctic",18
"3","Beaufort Sea",17411,0.7,"Arctic",18
"3","Beaufort Sea",17412,0.44,"Arctic",18
"3","Beaufort Sea",17413,0.76,"Arctic",18
"3","Beaufort Sea",17414,0.67,"Arctic",18
"3","Beaufort Sea",17415,0.1,"Arctic",18
"3","Beaufort Sea",17419,0.16,"Arctic",18
"3","Beaufort Sea",17420,0.3,"Arctic",18
"3","Beaufort Sea",18087,0.91,"Arctic",18
"3","Beaufort Sea",18088,1,"Arctic",18
"3","Beaufort Sea",18089,1,"Arctic",18
"3","Beaufort Sea",18090,1,"Arctic",18
"3","Beaufort Sea",18091,1,"Arctic",18
"3","Beaufort Sea",18092,1,"Arctic",18
"3","Beaufort Sea",18093,1,"Arctic",18
"3","Beaufort Sea",18094,1,"Arctic",18
"3","Beaufort Sea",18095,1,"Arctic",18
"3","Beaufort Sea",18096,1,"Arctic",18
"3","Beaufort Sea",18097,1,"Arctic",18
"3","Beaufort Sea",18098,1,"Arctic",18
"3","Beaufort Sea",18099,1,"Arctic",18
"3","Beaufort Sea",18100,1,"Arctic",18
"3","Beaufort Sea",18101,1,"Arctic",18
"3","Beaufort Sea",18102,1,"Arctic",18
"3","Beaufort Sea",18103,1,"Arctic",18
"3","Beaufort Sea",18104,1,"Arctic",18
"3","Beaufort Sea",18105,1,"Arctic",18
"3","Beaufort Sea",18106,1,"Arctic",18
"3","Beaufort Sea",18107,1,"Arctic",18
"3","Beaufort Sea",18108,1,"Arctic",18
"3","Beaufort Sea",18109,1,"Arctic",18
"3","Beaufort Sea",18110,1,"Arctic",18
"3","Beaufort Sea",18111,1,"Arctic",18
"3","Beaufort Sea",18112,1,"Arctic",18
"3","Beaufort Sea",18113,1,"Arctic",18
"3","Beaufort Sea",18114,1,"Arctic",18
"3","Beaufort Sea",18115,1,"Arctic",18
"3","Beaufort Sea",18116,1,"Arctic",18
"3","Beaufort Sea",18117,1,"Arctic",18
"3","Beaufort Sea",18118,1,"Arctic",18
"3","Beaufort Sea",18119,1,"Arctic",18
"3","Beaufort Sea",18120,1,"Arctic",18
"3","Beaufort Sea",18121,0.82,"Arctic",18
"3","Beaufort Sea",18122,0.46,"Arctic",18
"3","Beaufort Sea",18123,0.32,"Arctic",18
"3","Beaufort Sea",18124,0.29,"Arctic",18
"3","Beaufort Sea",18125,0.29,"Arctic",18
"3","Beaufort Sea",18126,0.37,"Arctic",18
"3","Beaufort Sea",18127,0.1,"Arctic",18
"3","Beaufort Sea",18128,0.21,"Arctic",18
"3","Beaufort Sea",18129,0.66,"Arctic",18
"3","Beaufort Sea",18130,0.99,"Arctic",18
"3","Beaufort Sea",18131,1,"Arctic",18
"3","Beaufort Sea",18132,1,"Arctic",18
"3","Beaufort Sea",18133,0.95,"Arctic",18
"3","Beaufort Sea",18134,0.97,"Arctic",18
"3","Beaufort Sea",18135,0.91,"Arctic",18
"3","Beaufort Sea",18136,0.71,"Arctic",18
"3","Beaufort Sea",18137,0.72,"Arctic",18
"3","Beaufort Sea",18138,0.83,"Arctic",18
"3","Beaufort Sea",18139,0.86,"Arctic",18
"3","Beaufort Sea",18140,0.99,"Arctic",18
"3","Beaufort Sea",18807,0.99,"Arctic",18
"3","Beaufort Sea",18808,1,"Arctic",18
"3","Beaufort Sea",18809,1,"Arctic",18
"3","Beaufort Sea",18810,1,"Arctic",18
"3","Beaufort Sea",18811,1,"Arctic",18
"3","Beaufort Sea",18812,1,"Arctic",18
"3","Beaufort Sea",18813,1,"Arctic",18
"3","Beaufort Sea",18814,1,"Arctic",18
"3","Beaufort Sea",18815,1,"Arctic",18
"3","Beaufort Sea",18816,1,"Arctic",18
"3","Beaufort Sea",18817,1,"Arctic",18
"3","Beaufort Sea",18818,1,"Arctic",18
"3","Beaufort Sea",18819,1,"Arctic",18
"3","Beaufort Sea",18820,1,"Arctic",18
"3","Beaufort Sea",18821,1,"Arctic",18
"3","Beaufort Sea",18822,1,"Arctic",18
"3","Beaufort Sea",18823,1,"Arctic",18
"3","Beaufort Sea",18824,1,"Arctic",18
"3","Beaufort Sea",18825,1,"Arctic",18
"3","Beaufort Sea",18826,1,"Arctic",18
"3","Beaufort Sea",18827,1,"Arctic",18
"3","Beaufort Sea",18828,1,"Arctic",18
"3","Beaufort Sea",18829,1,"Arctic",18
"3","Beaufort Sea",18830,1,"Arctic",18
"3","Beaufort Sea",18831,1,"Arctic",18
"3","Beaufort Sea",18832,1,"Arctic",18
"3","Beaufort Sea",18833,1,"Arctic",18
"3","Beaufort Sea",18834,1,"Arctic",18
"3","Beaufort Sea",18835,1,"Arctic",18
"3","Beaufort Sea",18836,1,"Arctic",18
"3","Beaufort Sea",18837,1,"Arctic",18
"3","Beaufort Sea",18838,0.79,"Arctic",18
"3","Beaufort Sea",18839,0.51,"Arctic",18
"3","Beaufort Sea",18840,0.19,"Arctic",18
"3","Beaufort Sea",18843,0.05,"Arctic",18
"3","Beaufort Sea",18844,0.39,"Arctic",18
"3","Beaufort Sea",18845,0.13,"Arctic",18
"3","Beaufort Sea",18846,0.01,"Arctic",18
"3","Beaufort Sea",18847,0.1,"Arctic",18
"3","Beaufort Sea",18848,0.29,"Arctic",18
"3","Beaufort Sea",18849,0.9,"Arctic",18
"3","Beaufort Sea",18850,1,"Arctic",18
"3","Beaufort Sea",18851,0.86,"Arctic",18
"3","Beaufort Sea",18852,0.7,"Arctic",18
"3","Beaufort Sea",18853,0.68,"Arctic",18
"3","Beaufort Sea",18854,0.98,"Arctic",18
"3","Beaufort Sea",18855,1,"Arctic",18
"3","Beaufort Sea",18856,1,"Arctic",18
"3","Beaufort Sea",18857,1,"Arctic",18
"3","Beaufort Sea",18858,1,"Arctic",18
"3","Beaufort Sea",18859,1,"Arctic",18
"3","Beaufort Sea",18860,1,"Arctic",18
"3","Beaufort Sea",19526,0.04,"Arctic",18
"3","Beaufort Sea",19527,0.97,"Arctic",18
"3","Beaufort Sea",19528,1,"Arctic",18
"3","Beaufort Sea",19529,1,"Arctic",18
"3","Beaufort Sea",19530,1,"Arctic",18
"3","Beaufort Sea",19531,1,"Arctic",18
"3","Beaufort Sea",19532,1,"Arctic",18
"3","Beaufort Sea",19533,1,"Arctic",18
"3","Beaufort Sea",19534,1,"Arctic",18
"3","Beaufort Sea",19535,1,"Arctic",18
"3","Beaufort Sea",19536,1,"Arctic",18
"3","Beaufort Sea",19537,1,"Arctic",18
"3","Beaufort Sea",19538,1,"Arctic",18
"3","Beaufort Sea",19539,1,"Arctic",18
"3","Beaufort Sea",19540,1,"Arctic",18
"3","Beaufort Sea",19541,1,"Arctic",18
"3","Beaufort Sea",19542,1,"Arctic",18
"3","Beaufort Sea",19543,1,"Arctic",18
"3","Beaufort Sea",19544,1,"Arctic",18
"3","Beaufort Sea",19545,1,"Arctic",18
"3","Beaufort Sea",19546,1,"Arctic",18
"3","Beaufort Sea",19547,1,"Arctic",18
"3","Beaufort Sea",19548,1,"Arctic",18
"3","Beaufort Sea",19549,1,"Arctic",18
"3","Beaufort Sea",19550,1,"Arctic",18
"3","Beaufort Sea",19551,1,"Arctic",18
"3","Beaufort Sea",19552,1,"Arctic",18
"3","Beaufort Sea",19553,1,"Arctic",18
"3","Beaufort Sea",19554,1,"Arctic",18
"3","Beaufort Sea",19555,0.67,"Arctic",18
"3","Beaufort Sea",19556,0.2,"Arctic",18
"3","Beaufort Sea",19557,0.16,"Arctic",18
"3","Beaufort Sea",19558,0.03,"Arctic",18
"3","Beaufort Sea",19559,0.2,"Arctic",18
"3","Beaufort Sea",19561,0.11,"Arctic",18
"3","Beaufort Sea",19562,0.35,"Arctic",18
"3","Beaufort Sea",19563,0.65,"Arctic",18
"3","Beaufort Sea",19564,0.98,"Arctic",18
"3","Beaufort Sea",19565,0.47,"Arctic",18
"3","Beaufort Sea",19566,0.56,"Arctic",18
"3","Beaufort Sea",19567,0.93,"Arctic",18
"3","Beaufort Sea",19568,0.62,"Arctic",18
"3","Beaufort Sea",19569,0.39,"Arctic",18
"3","Beaufort Sea",19570,0.16,"Arctic",18
"3","Beaufort Sea",19571,0.04,"Arctic",18
"3","Beaufort Sea",19572,0.1,"Arctic",18
"3","Beaufort Sea",19573,0.59,"Arctic",18
"3","Beaufort Sea",19574,0.5,"Arctic",18
"3","Beaufort Sea",19575,0.56,"Arctic",18
"3","Beaufort Sea",19576,0.9,"Arctic",18
"3","Beaufort Sea",19577,1,"Arctic",18
"3","Beaufort Sea",19578,1,"Arctic",18
"3","Beaufort Sea",19579,1,"Arctic",18
"3","Beaufort Sea",19580,0.76,"Arctic",18
"3","Beaufort Sea",20247,0.68,"Arctic",18
"3","Beaufort Sea",20248,1,"Arctic",18
"3","Beaufort Sea",20249,1,"Arctic",18
"3","Beaufort Sea",20250,1,"Arctic",18
"3","Beaufort Sea",20251,1,"Arctic",18
"3","Beaufort Sea",20252,1,"Arctic",18
"3","Beaufort Sea",20253,1,"Arctic",18
"3","Beaufort Sea",20254,1,"Arctic",18
"3","Beaufort Sea",20255,1,"Arctic",18
"3","Beaufort Sea",20256,1,"Arctic",18
"3","Beaufort Sea",20257,1,"Arctic",18
"3","Beaufort Sea",20258,1,"Arctic",18
"3","Beaufort Sea",20259,1,"Arctic",18
"3","Beaufort Sea",20260,1,"Arctic",18
"3","Beaufort Sea",20261,1,"Arctic",18
"3","Beaufort Sea",20262,1,"Arctic",18
"3","Beaufort Sea",20263,1,"Arctic",18
"3","Beaufort Sea",20264,1,"Arctic",18
"3","Beaufort Sea",20265,1,"Arctic",18
"3","Beaufort Sea",20266,1,"Arctic",18
"3","Beaufort Sea",20267,1,"Arctic",18
"3","Beaufort Sea",20268,1,"Arctic",18
"3","Beaufort Sea",20269,1,"Arctic",18
"3","Beaufort Sea",20270,1,"Arctic",18
"3","Beaufort Sea",20271,1,"Arctic",18
"3","Beaufort Sea",20272,1,"Arctic",18
"3","Beaufort Sea",20273,1,"Arctic",18
"3","Beaufort Sea",20274,1,"Arctic",18
"3","Beaufort Sea",20275,0.94,"Arctic",18
"3","Beaufort Sea",20276,0.89,"Arctic",18
"3","Beaufort Sea",20277,1,"Arctic",18
"3","Beaufort Sea",20278,0.9,"Arctic",18
"3","Beaufort Sea",20279,0.89,"Arctic",18
"3","Beaufort Sea",20280,0.73,"Arctic",18
"3","Beaufort Sea",20281,0.81,"Arctic",18
"3","Beaufort Sea",20282,0.81,"Arctic",18
"3","Beaufort Sea",20283,0.34,"Arctic",18
"3","Beaufort Sea",20284,0.27,"Arctic",18
"3","Beaufort Sea",20285,0.77,"Arctic",18
"3","Beaufort Sea",20286,0.92,"Arctic",18
"3","Beaufort Sea",20287,0.45,"Arctic",18
"3","Beaufort Sea",20288,0.33,"Arctic",18
"3","Beaufort Sea",20289,0.27,"Arctic",18
"3","Beaufort Sea",20290,0.17,"Arctic",18
"3","Beaufort Sea",20291,0.02,"Arctic",18
"3","Beaufort Sea",20296,0.04,"Arctic",18
"3","Beaufort Sea",20297,0.21,"Arctic",18
"3","Beaufort Sea",20298,0.76,"Arctic",18
"3","Beaufort Sea",20299,0.9,"Arctic",18
"3","Beaufort Sea",20300,0.89,"Arctic",18
"3","Beaufort Sea",20966,0.35,"Arctic",18
"3","Beaufort Sea",20967,0.99,"Arctic",18
"3","Beaufort Sea",20968,1,"Arctic",18
"3","Beaufort Sea",20969,1,"Arctic",18
"3","Beaufort Sea",20970,1,"Arctic",18
"3","Beaufort Sea",20971,1,"Arctic",18
"3","Beaufort Sea",20972,1,"Arctic",18
"3","Beaufort Sea",20973,1,"Arctic",18
"3","Beaufort Sea",20974,1,"Arctic",18
"3","Beaufort Sea",20975,1,"Arctic",18
"3","Beaufort Sea",20976,1,"Arctic",18
"3","Beaufort Sea",20977,1,"Arctic",18
"3","Beaufort Sea",20978,1,"Arctic",18
"3","Beaufort Sea",20979,1,"Arctic",18
"3","Beaufort Sea",20980,1,"Arctic",18
"3","Beaufort Sea",20981,1,"Arctic",18
"3","Beaufort Sea",20982,1,"Arctic",18
"3","Beaufort Sea",20983,1,"Arctic",18
"3","Beaufort Sea",20984,1,"Arctic",18
"3","Beaufort Sea",20985,1,"Arctic",18
"3","Beaufort Sea",20986,1,"Arctic",18
"3","Beaufort Sea",20987,1,"Arctic",18
"3","Beaufort Sea",20988,1,"Arctic",18
"3","Beaufort Sea",20989,1,"Arctic",18
"3","Beaufort Sea",20990,1,"Arctic",18
"3","Beaufort Sea",20991,1,"Arctic",18
"3","Beaufort Sea",20992,1,"Arctic",18
"3","Beaufort Sea",20993,1,"Arctic",18
"3","Beaufort Sea",20994,1,"Arctic",18
"3","Beaufort Sea",20995,1,"Arctic",18
"3","Beaufort Sea",20996,1,"Arctic",18
"3","Beaufort Sea",20997,1,"Arctic",18
"3","Beaufort Sea",20998,1,"Arctic",18
"3","Beaufort Sea",20999,1,"Arctic",18
"3","Beaufort Sea",21000,1,"Arctic",18
"3","Beaufort Sea",21001,1,"Arctic",18
"3","Beaufort Sea",21002,1,"Arctic",18
"3","Beaufort Sea",21003,1,"Arctic",18
"3","Beaufort Sea",21004,1,"Arctic",18
"3","Beaufort Sea",21005,0.94,"Arctic",18
"3","Beaufort Sea",21006,0.41,"Arctic",18
"3","Beaufort Sea",21007,0.3,"Arctic",18
"3","Beaufort Sea",21008,0.24,"Arctic",18
"3","Beaufort Sea",21009,0.05,"Arctic",18
"3","Beaufort Sea",21010,0.16,"Arctic",18
"3","Beaufort Sea",21011,0.04,"Arctic",18
"3","Beaufort Sea",21012,0.44,"Arctic",18
"3","Beaufort Sea",21013,0.37,"Arctic",18
"3","Beaufort Sea",21014,0.23,"Arctic",18
"3","Beaufort Sea",21015,0.32,"Arctic",18
"3","Beaufort Sea",21016,0.36,"Arctic",18
"3","Beaufort Sea",21017,0.3,"Arctic",18
"3","Beaufort Sea",21018,0.21,"Arctic",18
"3","Beaufort Sea",21686,0.5,"Arctic",18
"3","Beaufort Sea",21687,1,"Arctic",18
"3","Beaufort Sea",21688,1,"Arctic",18
"3","Beaufort Sea",21689,1,"Arctic",18
"3","Beaufort Sea",21690,1,"Arctic",18
"3","Beaufort Sea",21691,1,"Arctic",18
"3","Beaufort Sea",21692,1,"Arctic",18
"3","Beaufort Sea",21693,1,"Arctic",18
"3","Beaufort Sea",21694,1,"Arctic",18
"3","Beaufort Sea",21695,1,"Arctic",18
"3","Beaufort Sea",21696,1,"Arctic",18
"3","Beaufort Sea",21697,1,"Arctic",18
"3","Beaufort Sea",21698,1,"Arctic",18
"3","Beaufort Sea",21699,1,"Arctic",18
"3","Beaufort Sea",21700,1,"Arctic",18
"3","Beaufort Sea",21701,1,"Arctic",18
"3","Beaufort Sea",21702,1,"Arctic",18
"3","Beaufort Sea",21703,1,"Arctic",18
"3","Beaufort Sea",21704,1,"Arctic",18
"3","Beaufort Sea",21705,1,"Arctic",18
"3","Beaufort Sea",21706,1,"Arctic",18
"3","Beaufort Sea",21707,1,"Arctic",18
"3","Beaufort Sea",21708,1,"Arctic",18
"3","Beaufort Sea",21709,1,"Arctic",18
"3","Beaufort Sea",21710,1,"Arctic",18
"3","Beaufort Sea",21711,1,"Arctic",18
"3","Beaufort Sea",21712,1,"Arctic",18
"3","Beaufort Sea",21713,1,"Arctic",18
"3","Beaufort Sea",21714,1,"Arctic",18
"3","Beaufort Sea",21715,1,"Arctic",18
"3","Beaufort Sea",21716,1,"Arctic",18
"3","Beaufort Sea",21717,0.91,"Arctic",18
"3","Beaufort Sea",21718,0.92,"Arctic",18
"3","Beaufort Sea",21719,1,"Arctic",18
"3","Beaufort Sea",21720,1,"Arctic",18
"3","Beaufort Sea",21721,1,"Arctic",18
"3","Beaufort Sea",21722,1,"Arctic",18
"3","Beaufort Sea",21723,1,"Arctic",18
"3","Beaufort Sea",21724,1,"Arctic",18
"3","Beaufort Sea",21725,1,"Arctic",18
"3","Beaufort Sea",21726,1,"Arctic",18
"3","Beaufort Sea",21727,1,"Arctic",18
"3","Beaufort Sea",21728,1,"Arctic",18
"3","Beaufort Sea",21729,0.99,"Arctic",18
"3","Beaufort Sea",21730,0.98,"Arctic",18
"3","Beaufort Sea",21731,0.99,"Arctic",18
"3","Beaufort Sea",21732,0.71,"Arctic",18
"3","Beaufort Sea",21733,0.35,"Arctic",18
"3","Beaufort Sea",21734,0.23,"Arctic",18
"3","Beaufort Sea",21735,0.02,"Arctic",18
"3","Beaufort Sea",21737,0.01,"Arctic",18
"3","Beaufort Sea",21738,0.15,"Arctic",18
"3","Beaufort Sea",21739,0.39,"Arctic",18
"3","Beaufort Sea",21740,0.68,"Arctic",18
"3","Beaufort Sea",22406,0.42,"Arctic",18
"3","Beaufort Sea",22407,1,"Arctic",18
"3","Beaufort Sea",22408,1,"Arctic",18
"3","Beaufort Sea",22409,1,"Arctic",18
"3","Beaufort Sea",22410,1,"Arctic",18
"3","Beaufort Sea",22411,1,"Arctic",18
"3","Beaufort Sea",22412,1,"Arctic",18
"3","Beaufort Sea",22413,1,"Arctic",18
"3","Beaufort Sea",22414,1,"Arctic",18
"3","Beaufort Sea",22415,1,"Arctic",18
"3","Beaufort Sea",22416,1,"Arctic",18
"3","Beaufort Sea",22417,1,"Arctic",18
"3","Beaufort Sea",22418,1,"Arctic",18
"3","Beaufort Sea",22419,1,"Arctic",18
"3","Beaufort Sea",22420,1,"Arctic",18
"3","Beaufort Sea",22421,1,"Arctic",18
"3","Beaufort Sea",22422,1,"Arctic",18
"3","Beaufort Sea",22423,1,"Arctic",18
"3","Beaufort Sea",22424,1,"Arctic",18
"3","Beaufort Sea",22425,1,"Arctic",18
"3","Beaufort Sea",22426,1,"Arctic",18
"3","Beaufort Sea",22427,1,"Arctic",18
"3","Beaufort Sea",22428,1,"Arctic",18
"3","Beaufort Sea",22429,1,"Arctic",18
"3","Beaufort Sea",22430,1,"Arctic",18
"3","Beaufort Sea",22431,0.93,"Arctic",18
"3","Beaufort Sea",22432,0.27,"Arctic",18
"3","Beaufort Sea",22433,0.18,"Arctic",18
"3","Beaufort Sea",22434,0.1,"Arctic",18
"3","Beaufort Sea",22435,0.1,"Arctic",18
"3","Beaufort Sea",22436,0.03,"Arctic",18
"3","Beaufort Sea",22439,0.2,"Arctic",18
"3","Beaufort Sea",22440,0.37,"Arctic",18
"3","Beaufort Sea",22441,0.56,"Arctic",18
"3","Beaufort Sea",22442,0.67,"Arctic",18
"3","Beaufort Sea",22443,0.68,"Arctic",18
"3","Beaufort Sea",22444,0.46,"Arctic",18
"3","Beaufort Sea",22445,0.48,"Arctic",18
"3","Beaufort Sea",22446,0.61,"Arctic",18
"3","Beaufort Sea",22447,0.91,"Arctic",18
"3","Beaufort Sea",22448,1,"Arctic",18
"3","Beaufort Sea",22449,1,"Arctic",18
"3","Beaufort Sea",22450,1,"Arctic",18
"3","Beaufort Sea",22451,1,"Arctic",18
"3","Beaufort Sea",22452,1,"Arctic",18
"3","Beaufort Sea",22453,0.95,"Arctic",18
"3","Beaufort Sea",22454,0.81,"Arctic",18
"3","Beaufort Sea",22455,0.8,"Arctic",18
"3","Beaufort Sea",22456,0.87,"Arctic",18
"3","Beaufort Sea",22457,0.99,"Arctic",18
"3","Beaufort Sea",22458,1,"Arctic",18
