"","CellID","rgn_id","area","rgn_name","proportionArea","ocean","fao_id"
"9689",21123,8,1,"west",0.97,"Atlantic",21
"9690",21124,8,1,"west",0.58,"Atlantic",21
"9691",21125,8,1,"west",0.05,"Atlantic",21
"9692",21196,9,1,"east",0.03,"Atlantic",27
"9693",21197,9,1,"east",0.02,"Atlantic",27
"9694",21198,9,1,"east",0.24,"Atlantic",27
"9695",21199,9,1,"east",0.37,"Atlantic",27
"9696",21200,9,1,"east",0.57,"Atlantic",27
"9697",21201,9,1,"east",0.3,"Atlantic",27
"9698",21202,9,1,"east",0.84,"Atlantic",27
"9699",21203,9,1,"east",0.46,"Atlantic",27
"9700",21204,9,1,"east",0.37,"Atlantic",27
"9701",21205,9,1,"east",0.72,"Atlantic",27
"9702",21206,9,1,"east",0.92,"Atlantic",27
"9703",21207,9,1,"east",1,"Atlantic",27
"9704",21208,9,1,"east",1,"Atlantic",27
"9705",21209,9,1,"east",1,"Atlantic",27
"9706",21210,9,1,"east",1,"Atlantic",27
"9707",21211,9,1,"east",1,"Atlantic",27
"9708",21212,9,1,"east",1,"Atlantic",27
"9709",21213,9,1,"east",1,"Atlantic",27
"9710",21214,9,1,"east",1,"Atlantic",27
"9711",21215,9,1,"east",1,"Atlantic",27
"9712",21216,9,1,"east",1,"Atlantic",27
"9713",21217,9,1,"east",1,"Atlantic",27
"9714",21218,9,1,"east",1,"Atlantic",27
"9715",21219,9,1,"east",1,"Atlantic",27
"9716",21220,9,1,"east",1,"Atlantic",27
"9717",21221,9,1,"east",1,"Atlantic",27
"9718",21222,9,1,"east",1,"Atlantic",27
"9719",21223,9,1,"east",1,"Atlantic",27
"9720",21224,9,1,"east",1,"Atlantic",27
"9721",21225,9,1,"east",1,"Atlantic",27
"9722",21226,9,1,"east",1,"Atlantic",27
"9723",21227,9,1,"east",1,"Atlantic",27
"9724",21228,9,1,"east",1,"Atlantic",27
"9725",21229,9,1,"east",1,"Atlantic",27
"9726",21230,9,1,"east",1,"Atlantic",27
"9727",21231,9,0.97,"east",0.97,"Atlantic",27
"9728",21231,10,0.03,"banana",0.03,"Atlantic",27
"9729",21232,9,0.02,"east",0.02,"Atlantic",27
"9730",21232,10,0.98,"banana",0.98,"Atlantic",27
"9731",21233,10,1,"banana",1,"Atlantic",27
"9732",21234,10,1,"banana",1,"Atlantic",27
"9733",21235,10,1,"banana",1,"Atlantic",27
"9734",21236,10,1,"banana",1,"Atlantic",27
"9735",21237,10,1,"banana",1,"Atlantic",27
"9736",21238,10,1,"banana",1,"Atlantic",27
"9737",21239,10,1,"banana",1,"Atlantic",27
"9738",21240,10,1,"banana",1,"Atlantic",27
"9739",21241,10,1,"banana",1,"Atlantic",27
"9740",21242,10,1,"banana",1,"Atlantic",27
"9741",21243,10,1,"banana",1,"Atlantic",27
"9742",21244,10,1,"banana",1,"Atlantic",27
"9743",21245,5,0.09,"svalbard",0.09,"Atlantic",27
"9744",21245,6,0.03,"norway",0.03,"Atlantic",27
"9745",21245,10,0.88,"banana",0.88,"Atlantic",27
"9746",21246,5,0.39,"svalbard",0.39,"Atlantic",27
"9747",21246,6,0.03,"norway",0.03,"Atlantic",27
"9748",21246,10,0.58,"banana",0.58,"Atlantic",27
"9749",21247,5,0.68,"svalbard",0.68,"Atlantic",27
"9750",21247,6,0.02,"norway",0.02,"Atlantic",27
"9751",21247,10,0.3,"banana",0.3,"Atlantic",27
"9752",21248,5,0.94,"svalbard",0.94,"Atlantic",27
"9753",21248,6,0.01,"norway",0.01,"Atlantic",27
"9754",21248,10,0.05,"banana",0.05,"Atlantic",27
"9755",21249,5,1,"svalbard",1,"Atlantic",27
"9756",21250,5,1,"svalbard",1,"Atlantic",27
"9757",21251,5,1,"svalbard",1,"Atlantic",27
"9758",21252,5,1,"svalbard",1,"Atlantic",27
"9759",21253,5,1,"svalbard",1,"Atlantic",27
"9760",21254,5,1,"svalbard",1,"Atlantic",27
"9761",21255,5,1,"svalbard",1,"Atlantic",27
"9762",21256,5,1,"svalbard",1,"Atlantic",27
"9763",21257,5,1,"svalbard",1,"Atlantic",27
"9764",21258,5,1,"svalbard",1,"Atlantic",27
"9765",21259,5,1,"svalbard",1,"Atlantic",27
"9766",21260,5,1,"svalbard",1,"Atlantic",27
"9767",21261,5,1,"svalbard",1,"Atlantic",27
"9768",21262,5,1,"svalbard",1,"Atlantic",27
"9769",21263,5,1,"svalbard",1,"Atlantic",27
"9770",21264,5,1,"svalbard",1,"Atlantic",27
"9771",21265,5,1,"svalbard",1,"Atlantic",27
"9772",21266,5,1,"svalbard",1,"Atlantic",27
"9773",21267,5,1,"svalbard",1,"Atlantic",27
"9774",21268,5,1,"svalbard",1,"Atlantic",27
"9775",21269,5,1,"svalbard",1,"Atlantic",27
"9776",21270,5,1,"svalbard",1,"Atlantic",27
"9777",21271,5,1,"svalbard",1,"Atlantic",27
"9778",21272,5,1,"svalbard",1,"Atlantic",27
"9779",21273,5,1,"svalbard",1,"Atlantic",27
"9780",21274,5,1,"svalbard",1,"Atlantic",27
"9781",21275,5,1,"svalbard",1,"Atlantic",27
"9782",21276,5,1,"svalbard",1,"Atlantic",27
"9783",21277,5,1,"svalbard",1,"Atlantic",27
"9784",21278,5,1,"svalbard",1,"Atlantic",27
"9785",21279,5,1,"svalbard",1,"Atlantic",27
"9786",21280,5,1,"svalbard",1,"Atlantic",27
"9787",21281,5,1,"svalbard",1,"Atlantic",27
"9788",21282,5,1,"svalbard",1,"Atlantic",27
"9789",21283,5,1,"svalbard",1,"Atlantic",27
"9790",21284,5,1,"svalbard",1,"Atlantic",27
"9791",21285,5,1,"svalbard",1,"Atlantic",27
"9792",21286,5,1,"svalbard",1,"Atlantic",27
"9793",21287,5,1,"svalbard",1,"Atlantic",27
"9794",21288,5,1,"svalbard",1,"Atlantic",27
"9795",21289,5,1,"svalbard",1,"Atlantic",27
"9796",21290,5,1,"svalbard",1,"Atlantic",27
"9797",21291,5,1,"svalbard",1,"Atlantic",27
"9798",21292,5,1,"svalbard",1,"Atlantic",27
"9799",21293,5,1,"svalbard",1,"Atlantic",27
"9800",21294,5,1,"svalbard",1,"Atlantic",27
"9801",21295,5,1,"svalbard",1,"Atlantic",27
"9802",21296,5,1,"svalbard",1,"Atlantic",27
"9803",21297,5,1,"svalbard",1,"Atlantic",27
"9804",21298,5,1,"svalbard",1,"Atlantic",27
"9805",21299,5,1,"svalbard",1,"Atlantic",27
"9806",21300,5,1,"svalbard",1,"Atlantic",27
"9807",21301,5,1,"svalbard",1,"Atlantic",27
"9808",21302,5,1,"svalbard",1,"Atlantic",27
"9809",21303,5,1,"svalbard",1,"Atlantic",27
"9810",21304,5,1,"svalbard",1,"Atlantic",27
"9811",21305,5,1,"svalbard",1,"Atlantic",27
"9812",21306,5,1,"svalbard",1,"Atlantic",27
"9813",21307,5,1,"svalbard",1,"Atlantic",27
"9814",21308,5,1,"svalbard",1,"Atlantic",27
"9815",21309,5,1,"svalbard",1,"Atlantic",27
"9816",21310,5,1,"svalbard",1,"Atlantic",27
"9817",21311,5,1,"svalbard",1,"Atlantic",27
"9818",21312,5,1,"svalbard",1,"Atlantic",27
"9819",21313,5,1,"svalbard",1,"Atlantic",27
"9820",21314,5,1,"svalbard",1,"Atlantic",27
"9821",21315,4,0.69,"Russia",0.69,"Atlantic",27
"9822",21315,5,0.3,"svalbard",0.3,"Atlantic",27
"9823",21316,4,1,"Russia",1,"Atlantic",27
"9824",21317,4,1,"Russia",1,"Atlantic",27
"9825",21318,4,1,"Russia",1,"Atlantic",27
"9826",21319,4,1,"Russia",1,"Atlantic",27
"9827",21320,4,1,"Russia",1,"Atlantic",27
"9828",21321,4,1,"Russia",1,"Atlantic",27
"9829",21322,4,1,"Russia",1,"Atlantic",27
"9830",21323,4,1,"Russia",1,"Atlantic",27
"9831",21324,4,1,"Russia",1,"Atlantic",27
"9832",21325,4,1,"Russia",1,"Atlantic",27
"9833",21326,4,1,"Russia",1,"Atlantic",27
"9834",21327,4,1,"Russia",1,"Atlantic",27
"9835",21328,4,1,"Russia",1,"Atlantic",27
"9836",21329,4,1,"Russia",1,"Atlantic",27
"9837",21330,4,1,"Russia",1,"Atlantic",27
"9838",21331,4,1,"Russia",1,"Atlantic",27
"9839",21332,4,1,"Russia",1,"Atlantic",27
"9840",21333,4,1,"Russia",1,"Atlantic",27
"9841",21334,4,1,"Russia",1,"Atlantic",27
"9842",21335,4,1,"Russia",1,"Atlantic",27
"9843",21336,4,1,"Russia",1,"Atlantic",27
"9844",21337,4,1,"Russia",1,"Atlantic",27
"9845",21338,4,1,"Russia",1,"Atlantic",27
"9846",21339,4,1,"Russia",1,"Atlantic",27
"9847",21340,4,1,"Russia",1,"Atlantic",27
"9848",21341,4,1,"Russia",1,"Atlantic",27
"9849",21342,4,1,"Russia",1,"Atlantic",27
"9850",21343,4,1,"Russia",1,"Atlantic",27
"9851",21344,4,1,"Russia",1,"Atlantic",27
"9852",21345,4,1,"Russia",1,"Atlantic",27
"9853",21346,4,1,"Russia",1,"Atlantic",27
"9854",21347,4,1,"Russia",1,"Atlantic",27
"9855",21348,4,1,"Russia",1,"Atlantic",27
"9856",21349,4,1,"Russia",1,"Atlantic",27
"9857",21350,4,1,"Russia",1,"Atlantic",27
"9858",21351,4,1,"Russia",1,"Atlantic",27
"9859",21352,4,1,"Russia",0.92,"Atlantic",27
"9860",21353,4,1,"Russia",0.72,"Atlantic",27
"9861",21354,4,1,"Russia",0.65,"Atlantic",27
"9862",21355,4,1,"Russia",0.28,"Atlantic",27
"9863",21356,4,1,"Russia",0.19,"Atlantic",27
"9864",21362,4,1,"Russia",0.15,"Arctic",18
"9865",21363,4,1,"Russia",0.41,"Arctic",18
"9866",21364,4,1,"Russia",0.66,"Arctic",18
"9867",21365,4,1,"Russia",0.88,"Arctic",18
"9868",21366,4,1,"Russia",1,"Arctic",18
"9869",21367,4,1,"Russia",1,"Arctic",18
"9870",21368,4,1,"Russia",1,"Arctic",18
"9871",21369,4,1,"Russia",1,"Arctic",18
"9872",21370,4,1,"Russia",1,"Arctic",18
"9873",21371,4,1,"Russia",1,"Arctic",18
"9874",21372,4,1,"Russia",1,"Arctic",18
"9875",21373,4,1,"Russia",1,"Arctic",18
"9876",21374,4,1,"Russia",1,"Arctic",18
"9877",21375,4,1,"Russia",1,"Arctic",18
"9878",21376,4,1,"Russia",1,"Arctic",18
"9879",21377,4,1,"Russia",1,"Arctic",18
"9880",21378,4,1,"Russia",1,"Arctic",18
"9881",21379,4,1,"Russia",1,"Arctic",18
"9882",21380,4,1,"Russia",1,"Arctic",18
"9883",21381,4,1,"Russia",1,"Arctic",18
"9884",21382,4,1,"Russia",1,"Arctic",18
"9885",21383,4,1,"Russia",1,"Arctic",18
"9886",21384,4,1,"Russia",1,"Arctic",18
"9887",21385,4,1,"Russia",1,"Arctic",18
"9888",21386,4,1,"Russia",1,"Arctic",18
"9889",21387,4,1,"Russia",1,"Arctic",18
"9890",21388,4,1,"Russia",1,"Arctic",18
"9891",21389,4,1,"Russia",1,"Arctic",18
"9892",21390,4,1,"Russia",1,"Arctic",18
"9893",21391,4,1,"Russia",1,"Arctic",18
"9894",21392,4,1,"Russia",1,"Arctic",18
"9895",21393,4,1,"Russia",1,"Arctic",18
"9896",21394,4,1,"Russia",1,"Arctic",18
"9897",21395,4,1,"Russia",1,"Arctic",18
"9898",21396,4,1,"Russia",1,"Arctic",18
"9899",21397,4,1,"Russia",1,"Arctic",18
"9900",21398,4,1,"Russia",1,"Arctic",18
"9901",21399,4,1,"Russia",1,"Arctic",18
"9902",21400,4,1,"Russia",1,"Arctic",18
"9903",21401,4,1,"Russia",1,"Arctic",18
"9904",21402,4,1,"Russia",1,"Arctic",18
"9905",21403,4,1,"Russia",1,"Arctic",18
"9906",21404,4,1,"Russia",0.82,"Arctic",18
"9907",21405,4,1,"Russia",0.72,"Arctic",18
"9908",21406,4,1,"Russia",1,"Arctic",18
"9909",21407,4,1,"Russia",1,"Arctic",18
"9910",21408,4,1,"Russia",1,"Arctic",18
"9911",21409,4,1,"Russia",1,"Arctic",18
"9912",21410,4,1,"Russia",1,"Arctic",18
"9913",21411,4,1,"Russia",1,"Arctic",18
"9914",21412,4,1,"Russia",1,"Arctic",18
"9915",21413,4,1,"Russia",1,"Arctic",18
"9916",21414,4,1,"Russia",0.99,"Arctic",18
"9917",21415,4,1,"Russia",0.84,"Arctic",18
"9918",21416,4,1,"Russia",0.82,"Arctic",18
"9919",21417,4,1,"Russia",0.64,"Arctic",18
"9920",21418,4,1,"Russia",0.3,"Arctic",18
"9921",21419,4,1,"Russia",0.08,"Arctic",18
"9922",21420,4,1,"Russia",0.04,"Arctic",18
"9923",21467,4,1,"Russia",0.2,"Arctic",18
"9924",21468,4,1,"Russia",0.72,"Arctic",18
"9925",21469,4,1,"Russia",1,"Arctic",18
"9926",21470,4,1,"Russia",1,"Arctic",18
"9927",21471,4,1,"Russia",1,"Arctic",18
"9928",21472,4,1,"Russia",1,"Arctic",18
"9929",21473,4,1,"Russia",1,"Arctic",18
"9930",21474,4,1,"Russia",1,"Arctic",18
"9931",21475,4,1,"Russia",1,"Arctic",18
"9932",21476,4,1,"Russia",1,"Arctic",18
"9933",21477,4,1,"Russia",1,"Arctic",18
"9934",21478,4,1,"Russia",1,"Arctic",18
"9935",21479,4,1,"Russia",1,"Arctic",18
"9936",21480,4,1,"Russia",1,"Arctic",18
"9937",21481,4,1,"Russia",1,"Arctic",18
"9938",21482,4,1,"Russia",1,"Arctic",18
"9939",21483,4,1,"Russia",1,"Arctic",18
"9940",21484,4,1,"Russia",1,"Arctic",18
"9941",21485,4,1,"Russia",1,"Arctic",18
"9942",21486,4,1,"Russia",1,"Arctic",18
"9943",21487,4,1,"Russia",1,"Arctic",18
"9944",21488,4,1,"Russia",1,"Arctic",18
"9945",21489,4,1,"Russia",1,"Arctic",18
"9946",21490,4,1,"Russia",1,"Arctic",18
"9947",21491,4,1,"Russia",1,"Arctic",18
"9948",21492,4,1,"Russia",1,"Arctic",18
"9949",21493,4,1,"Russia",1,"Arctic",18
"9950",21494,4,1,"Russia",1,"Arctic",18
"9951",21495,4,1,"Russia",1,"Arctic",18
"9952",21496,4,1,"Russia",1,"Arctic",18
"9953",21497,4,1,"Russia",1,"Arctic",18
"9954",21498,4,1,"Russia",1,"Arctic",18
"9955",21499,4,1,"Russia",1,"Arctic",18
"9956",21500,4,1,"Russia",1,"Arctic",18
"9957",21501,4,1,"Russia",1,"Arctic",18
"9958",21502,4,1,"Russia",1,"Arctic",18
"9959",21503,4,1,"Russia",1,"Arctic",18
"9960",21504,4,1,"Russia",1,"Arctic",18
"9961",21505,4,1,"Russia",1,"Arctic",18
"9962",21506,4,1,"Russia",1,"Arctic",18
"9963",21507,4,1,"Russia",1,"Arctic",18
"9964",21508,4,1,"Russia",1,"Arctic",18
"9965",21509,4,1,"Russia",1,"Arctic",18
"9966",21510,4,1,"Russia",1,"Arctic",18
"9967",21511,4,1,"Russia",1,"Arctic",18
"9968",21512,4,1,"Russia",0.79,"Arctic",18
"9969",21513,4,1,"Russia",0.99,"Arctic",18
"9970",21514,4,1,"Russia",0.98,"Arctic",18
"9971",21515,4,1,"Russia",0.48,"Arctic",18
"9972",21525,4,1,"Russia",0.3,"Arctic",18
"9973",21526,4,1,"Russia",0.36,"Arctic",18
"9974",21527,4,1,"Russia",0.11,"Arctic",18
"9975",21528,4,1,"Russia",0.08,"Arctic",18
"9976",21529,4,1,"Russia",0.08,"Arctic",18
"9977",21530,4,1,"Russia",0.49,"Arctic",18
"9978",21531,4,1,"Russia",0.98,"Arctic",18
"9979",21532,4,1,"Russia",1,"Arctic",18
"9980",21533,4,1,"Russia",0.67,"Arctic",18
"9981",21534,4,1,"Russia",0.38,"Arctic",18
"9982",21535,4,1,"Russia",0.3,"Arctic",18
"9983",21536,4,1,"Russia",0.17,"Arctic",18
"9984",21537,4,1,"Russia",0.2,"Arctic",18
"9985",21538,4,1,"Russia",0.55,"Arctic",18
"9986",21539,4,1,"Russia",0.53,"Arctic",18
"9987",21540,4,1,"Russia",0.55,"Arctic",18
"9988",21541,4,1,"Russia",0.67,"Arctic",18
"9989",21542,4,1,"Russia",0.83,"Arctic",18
"9990",21543,4,1,"Russia",1,"Arctic",18
"9991",21544,4,1,"Russia",1,"Arctic",18
"9992",21545,4,1,"Russia",1,"Arctic",18
"9993",21546,4,1,"Russia",1,"Arctic",18
"9994",21547,4,1,"Russia",1,"Arctic",18
"9995",21548,4,1,"Russia",1,"Arctic",18
"9996",21549,4,1,"Russia",1,"Arctic",18
"9997",21550,4,1,"Russia",1,"Arctic",18
"9998",21551,4,1,"Russia",1,"Arctic",18
"9999",21552,4,1,"Russia",1,"Arctic",18
"10000",21553,4,1,"Russia",1,"Arctic",18
"10001",21554,4,1,"Russia",1,"Arctic",18
"10002",21555,4,1,"Russia",1,"Arctic",18
"10003",21556,4,1,"Russia",1,"Arctic",18
"10004",21557,4,1,"Russia",1,"Arctic",18
"10005",21558,4,1,"Russia",1,"Arctic",18
"10006",21559,4,1,"Russia",1,"Arctic",18
"10007",21560,4,1,"Russia",1,"Arctic",18
"10008",21561,4,1,"Russia",1,"Arctic",18
"10009",21562,4,1,"Russia",1,"Arctic",18
"10010",21563,4,1,"Russia",1,"Arctic",18
"10011",21564,4,1,"Russia",1,"Arctic",18
"10012",21565,4,1,"Russia",1,"Arctic",18
"10013",21566,4,1,"Russia",1,"Arctic",18
"10014",21567,4,1,"Russia",1,"Arctic",18
"10015",21568,4,1,"Russia",1,"Arctic",18
"10016",21569,4,1,"Russia",1,"Arctic",18
"10017",21570,4,1,"Russia",1,"Arctic",18
"10018",21571,4,1,"Russia",1,"Arctic",18
"10019",21572,4,1,"Russia",1,"Arctic",18
"10020",21573,4,1,"Russia",1,"Arctic",18
"10021",21574,4,1,"Russia",1,"Arctic",18
"10022",21575,4,1,"Russia",1,"Arctic",18
"10023",21576,4,1,"Russia",1,"Arctic",18
"10024",21577,4,1,"Russia",1,"Arctic",18
"10025",21578,4,1,"Russia",1,"Arctic",18
"10026",21579,4,1,"Russia",1,"Arctic",18
"10027",21580,4,1,"Russia",0.93,"Arctic",18
"10028",21581,4,1,"Russia",0.6,"Arctic",18
"10029",21582,4,1,"Russia",0.18,"Arctic",18
"10030",21601,4,1,"Russia",0.9,"Arctic",18
"10031",21602,4,1,"Russia",0.9,"Arctic",18
"10032",21603,4,1,"Russia",0.9,"Arctic",18
"10033",21604,4,1,"Russia",0.82,"Arctic",18
"10034",21605,4,1,"Russia",0.8,"Arctic",18
"10035",21606,4,1,"Russia",0.8,"Arctic",18
"10036",21607,4,1,"Russia",0.75,"Arctic",18
"10037",21608,4,1,"Russia",0.67,"Arctic",18
"10038",21609,4,1,"Russia",0.6,"Arctic",18
"10039",21610,4,1,"Russia",0.5,"Arctic",18
"10040",21611,4,1,"Russia",0.44,"Arctic",18
"10041",21612,4,1,"Russia",0.4,"Arctic",18
"10042",21613,4,1,"Russia",0.39,"Arctic",18
"10043",21614,4,1,"Russia",0.3,"Arctic",18
"10044",21615,4,1,"Russia",0.23,"Arctic",18
"10045",21616,4,1,"Russia",0.14,"Arctic",18
"10046",21617,4,1,"Russia",0.04,"Arctic",18
"10047",21640,1,1,"Alaska",0.04,"Arctic",18
"10048",21641,1,1,"Alaska",0.14,"Arctic",18
"10049",21642,1,1,"Alaska",0.21,"Arctic",18
"10050",21643,1,1,"Alaska",0.3,"Arctic",18
"10051",21644,1,1,"Alaska",0.32,"Arctic",18
"10052",21645,1,1,"Alaska",0.4,"Arctic",18
"10053",21646,1,1,"Alaska",0.4,"Arctic",18
"10054",21647,1,1,"Alaska",0.4,"Arctic",18
"10055",21648,1,1,"Alaska",0.4,"Arctic",18
"10056",21649,1,1,"Alaska",0.4,"Arctic",18
"10057",21650,1,1,"Alaska",0.4,"Arctic",18
"10058",21651,1,1,"Alaska",0.33,"Arctic",18
"10059",21652,1,1,"Alaska",0.3,"Arctic",18
"10060",21653,1,1,"Alaska",0.22,"Arctic",18
"10061",21654,1,1,"Alaska",0.15,"Arctic",18
"10062",21655,1,1,"Alaska",0.05,"Arctic",18
"10063",21686,3,1,"Beaufort Sea",0.5,"Arctic",18
"10064",21687,3,1,"Beaufort Sea",1,"Arctic",18
"10065",21688,3,1,"Beaufort Sea",1,"Arctic",18
"10066",21689,3,1,"Beaufort Sea",1,"Arctic",18
"10067",21690,3,1,"Beaufort Sea",1,"Arctic",18
"10068",21691,3,1,"Beaufort Sea",1,"Arctic",18
"10069",21692,3,1,"Beaufort Sea",1,"Arctic",18
"10070",21693,3,1,"Beaufort Sea",1,"Arctic",18
"10071",21694,3,1,"Beaufort Sea",1,"Arctic",18
"10072",21695,3,1,"Beaufort Sea",1,"Arctic",18
"10073",21696,3,1,"Beaufort Sea",1,"Arctic",18
"10074",21697,3,1,"Beaufort Sea",1,"Arctic",18
"10075",21698,3,1,"Beaufort Sea",1,"Arctic",18
"10076",21699,3,1,"Beaufort Sea",1,"Arctic",18
"10077",21700,3,1,"Beaufort Sea",1,"Arctic",18
"10078",21701,3,1,"Beaufort Sea",1,"Arctic",18
"10079",21702,3,1,"Beaufort Sea",1,"Arctic",18
"10080",21703,3,1,"Beaufort Sea",1,"Arctic",18
"10081",21704,3,1,"Beaufort Sea",1,"Arctic",18
"10082",21705,3,1,"Beaufort Sea",1,"Arctic",18
"10083",21706,3,1,"Beaufort Sea",1,"Arctic",18
"10084",21707,3,1,"Beaufort Sea",1,"Arctic",18
"10085",21708,3,1,"Beaufort Sea",1,"Arctic",18
"10086",21709,3,1,"Beaufort Sea",1,"Arctic",18
"10087",21710,3,1,"Beaufort Sea",1,"Arctic",18
"10088",21711,3,1,"Beaufort Sea",1,"Arctic",18
"10089",21712,3,1,"Beaufort Sea",1,"Arctic",18
"10090",21713,3,1,"Beaufort Sea",1,"Arctic",18
"10091",21714,3,1,"Beaufort Sea",1,"Arctic",18
"10092",21715,3,1,"Beaufort Sea",1,"Arctic",18
"10093",21716,3,1,"Beaufort Sea",1,"Arctic",18
"10094",21717,3,1,"Beaufort Sea",0.91,"Arctic",18
"10095",21718,3,1,"Beaufort Sea",0.92,"Arctic",18
"10096",21719,3,1,"Beaufort Sea",1,"Arctic",18
"10097",21720,3,1,"Beaufort Sea",1,"Arctic",18
"10098",21721,3,1,"Beaufort Sea",1,"Arctic",18
"10099",21722,3,1,"Beaufort Sea",1,"Arctic",18
"10100",21723,3,1,"Beaufort Sea",1,"Arctic",18
"10101",21724,3,1,"Beaufort Sea",1,"Arctic",18
"10102",21725,3,1,"Beaufort Sea",1,"Arctic",18
"10103",21726,3,1,"Beaufort Sea",1,"Arctic",18
"10104",21727,3,1,"Beaufort Sea",1,"Arctic",18
"10105",21728,3,1,"Beaufort Sea",1,"Arctic",18
"10106",21729,3,1,"Beaufort Sea",0.99,"Arctic",18
"10107",21730,3,1,"Beaufort Sea",0.98,"Arctic",18
"10108",21731,3,1,"Beaufort Sea",0.99,"Arctic",18
"10109",21732,3,1,"Beaufort Sea",0.71,"Arctic",18
"10110",21733,3,1,"Beaufort Sea",0.35,"Arctic",18
"10111",21734,3,1,"Beaufort Sea",0.23,"Arctic",18
"10112",21735,3,1,"Beaufort Sea",0.02,"Arctic",18
"10113",21737,3,1,"Beaufort Sea",0.01,"Arctic",18
"10114",21738,3,1,"Beaufort Sea",0.15,"Arctic",18
"10115",21739,3,1,"Beaufort Sea",0.39,"Arctic",18
"10116",21740,3,1,"Beaufort Sea",0.68,"Arctic",18
"10117",21741,2,1,"Nunavut",0.71,"Arctic",18
"10118",21742,2,1,"Nunavut",0.9,"Arctic",18
"10119",21743,2,1,"Nunavut",0.99,"Arctic",18
"10120",21744,2,1,"Nunavut",0.88,"Arctic",18
"10121",21745,2,1,"Nunavut",0.96,"Arctic",18
"10122",21746,2,1,"Nunavut",0.86,"Arctic",18
"10123",21747,2,1,"Nunavut",0.95,"Arctic",18
"10124",21748,2,1,"Nunavut",1,"Arctic",18
"10125",21749,2,1,"Nunavut",1,"Arctic",18
"10126",21750,2,1,"Nunavut",1,"Arctic",18
"10127",21751,2,1,"Nunavut",1,"Arctic",18
"10128",21752,2,1,"Nunavut",1,"Arctic",18
"10129",21753,2,1,"Nunavut",1,"Arctic",18
"10130",21754,2,1,"Nunavut",1,"Arctic",18
"10131",21755,2,1,"Nunavut",1,"Arctic",18
"10132",21756,2,1,"Nunavut",1,"Arctic",18
"10133",21757,2,1,"Nunavut",1,"Arctic",18
"10134",21758,2,1,"Nunavut",1,"Arctic",18
"10135",21759,2,1,"Nunavut",1,"Arctic",18
"10136",21760,2,1,"Nunavut",1,"Arctic",18
"10137",21761,2,1,"Nunavut",0.98,"Arctic",18
"10138",21762,2,1,"Nunavut",1,"Arctic",18
"10139",21763,2,1,"Nunavut",0.99,"Arctic",18
"10140",21764,2,1,"Nunavut",1,"Arctic",18
"10141",21765,2,1,"Nunavut",0.93,"Arctic",18
"10142",21766,2,1,"Nunavut",0.91,"Arctic",18
"10143",21767,2,1,"Nunavut",1,"Arctic",18
"10144",21768,2,1,"Nunavut",0.83,"Arctic",18
"10145",21769,2,1,"Nunavut",0.53,"Arctic",18
"10146",21770,2,1,"Nunavut",0.45,"Arctic",18
"10147",21771,2,1,"Nunavut",0.33,"Arctic",18
"10148",21772,2,1,"Nunavut",0.3,"Arctic",18
"10149",21773,2,1,"Nunavut",0.3,"Arctic",18
"10150",21774,2,1,"Nunavut",0.9,"Arctic",18
"10151",21775,2,1,"Nunavut",1,"Arctic",18
"10152",21776,2,1,"Nunavut",0.94,"Arctic",18
"10153",21777,2,1,"Nunavut",0.43,"Arctic",18
"10154",21778,2,1,"Nunavut",0.39,"Arctic",18
"10155",21779,2,1,"Nunavut",0.43,"Arctic",18
"10156",21780,2,1,"Nunavut",0.17,"Arctic",18
"10157",21781,2,1,"Nunavut",0.1,"Arctic",18
"10158",21782,2,1,"Nunavut",0.25,"Arctic",18
"10159",21783,2,1,"Nunavut",0.52,"Arctic",18
"10160",21784,2,1,"Nunavut",0.04,"Arctic",18
"10161",21786,2,1,"Nunavut",0.01,NA,NA
"10162",21787,2,1,"Nunavut",0.03,"Arctic",18
"10163",21788,2,1,"Nunavut",0.05,"Arctic",18
"10164",21789,2,1,"Nunavut",0.02,"Arctic",18
"10165",21790,2,1,"Nunavut",0.09,"Arctic",18
"10166",21791,2,1,"Nunavut",0.02,"Arctic",18
"10167",21792,2,1,"Nunavut",0.02,"Arctic",18
"10168",21793,2,1,"Nunavut",0.11,"Arctic",18
"10169",21794,2,1,"Nunavut",0.5,"Arctic",18
"10170",21795,2,1,"Nunavut",0.08,"Arctic",18
"10171",21796,2,1,"Nunavut",0.05,NA,NA
"10172",21798,2,1,"Nunavut",0.14,"Arctic",18
"10173",21799,2,1,"Nunavut",0.11,"Arctic",18
"10174",21800,2,1,"Nunavut",0.44,"Arctic",18
"10175",21801,2,1,"Nunavut",0.69,"Atlantic",21
"10176",21802,2,1,"Nunavut",0.97,"Atlantic",21
"10177",21803,2,1,"Nunavut",1,"Atlantic",21
"10178",21804,2,1,"Nunavut",1,"Atlantic",21
"10179",21805,2,1,"Nunavut",1,"Atlantic",21
"10180",21806,2,1,"Nunavut",1,"Atlantic",21
"10181",21807,2,1,"Nunavut",1,"Atlantic",21
"10182",21808,2,1,"Nunavut",1,"Atlantic",21
"10183",21809,2,1,"Nunavut",1,"Atlantic",21
"10184",21810,2,1,"Nunavut",1,"Atlantic",21
"10185",21811,2,1,"Nunavut",1,"Atlantic",21
"10186",21812,2,1,"Nunavut",1,"Atlantic",21
"10187",21813,2,1,"Nunavut",1,"Atlantic",21
"10188",21814,2,0.9,"Nunavut",0.9,"Atlantic",21
