"year","Scientific_Name","Common_Name","fao_rgn","stock_id","TaxonKey","Resilience","tons"
1991,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,5748.3171469026
1992,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,5855.8708344505
1993,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,5017.3125280355
1994,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,6722.3908436856
1995,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,5865.4143515489
1996,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,5372.7243570357
1997,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,5403.4566027723
1998,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,5243.5133476596
1999,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,1970.0788539296
2000,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,4278.0492304956
2001,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,5751.7153665223
2002,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,4795.4322696164
2003,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,4502.2943646147
2004,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,3861.1311035469
2005,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,3313.3757596763
2006,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,4395.1850257218
2007,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,5239.5836182429
2008,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,3962.497039486
2009,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,4726.625014809
2010,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,4236.0500686342
2011,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,4097.1298569316
2012,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,3674.1698211824
2013,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,3324.7693087386
2014,"Maja squinado","Spinous spider crab",27,"Maja_squinado-27",690387,NA,4336.8218657528
1950,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",44140.9629757135
1951,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",35851.5910475287
1952,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",28432.5428295716
1953,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",27345.3734553761
1954,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",26530.3385858904
1955,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",25211.2538830201
1956,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",25183.8656175472
1957,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",21984.3642556182
1958,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",18942.4157716989
1959,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",11805.9946391124
1960,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",12094.1912758746
1961,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",8958.8889719124
1962,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",7948.3700175997
1963,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",9355.9372001314
1964,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",15895.4383896518
1965,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",11537.9117887442
1966,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",10911.7769245202
1967,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",12952.6798762415
1968,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",6280.8976553736
1969,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",6622.5232611924
1970,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",11868.6124365085
1971,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",9986.8063332093
1972,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",124617.149262074
1973,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",461052.783240016
1974,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",493613.593463666
1975,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",621725.872527125
1976,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",611623.668104335
1977,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",387882.049190569
1978,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",160778.228243055
1979,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",56532.9780135731
1980,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",46454.8900887084
1981,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",66343.7545083576
1982,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",70618.0395027018
1983,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",69193.1453810725
1984,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",105777.315232571
1985,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",92131.3673428123
1986,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",143043.002720758
1987,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",105313.506719655
1988,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",190977.139794068
1989,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",210185.907346418
1990,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",235712.136505057
1991,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",64552.6102283304
1992,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",46758.4976632899
1993,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",73716.3387872606
1994,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",3619.0004851069
1995,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",496.8231086376
1996,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",41934.5021531468
1997,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",28231.553567516
1998,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",46050.750410866
1999,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",25674.773772434
2000,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",22489.9062044637
2001,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",21017.2343994669
2002,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",13437.944328587
2003,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",23780.3637903721
2004,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",36364.1233211278
2005,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",37357.3621682392
2006,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",41229.700929173
2007,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",38542.4227817066
2008,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",42499.8361151241
2009,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",31266.6934937325
2010,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",21604.7890902013
2011,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",29277.1823620312
2012,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",28229.6518269451
2013,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",26225.6909471993
2014,"Mallotus villosus","Capelin",21,"Mallotus_villosus-21",600252,"Medium",28963.4610907006
1958,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",143870.49494072
1959,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",131322.270405796
1960,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",149516.946951865
1961,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",365393.05084445
1962,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",6809.9941051715
1963,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",58406.5819683776
1964,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",44511.2506475426
1965,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",411421.194144591
1966,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",791089.809248464
1967,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",771256.924527601
1968,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",919088.890281852
1969,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1330371.32101006
1970,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",2391276.83385811
1971,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",2655728.17572694
1972,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",3154602.26984951
1973,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",2633627.24517616
1974,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",2466065.84942271
1975,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",2806307.59637451
1976,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",4611856.93374512
1977,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",5838251.07030012
1978,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",4812483.38110317
1979,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",4801095.30029348
1980,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",4339573.74641004
1981,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",4524111.99929599
1982,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",3011423.38034922
1983,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",4383000.68858056
1984,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",4135665.29087132
1985,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",3678459.26807021
1986,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",2133674.95352942
1987,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1627529.31960184
1988,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1565274.2882115
1989,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1208111.37273825
1990,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",903261.2970237
1991,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1629719.34156329
1992,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",2553043.92849106
1993,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",2270912.35111905
1994,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1192664.86815805
1995,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",674656.638232876
1996,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1752742.43087999
1997,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1582711.55483112
1998,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1012924.06224254
1999,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1034635.50572492
2000,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1407872.22412482
2001,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1588314.72130432
2002,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1861008.61699815
2003,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1104778.41128114
2004,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",546471.420201641
2005,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",588691.116249226
2006,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",182977.61312025
2007,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",317322.612864549
2008,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",196441.211715383
2009,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",539473.672289833
2010,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",823099.810204672
2011,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1095910.17261213
2012,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",1223233.48048488
2013,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",779212.74626618
2014,"Mallotus villosus","Capelin",27,"Mallotus_villosus-27",600252,"Medium",332099.561858458
1950,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",177729.123525173
1951,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",171362.691547824
1952,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",232757.792527579
1953,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",205256.263361027
1954,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",265533.087920727
1955,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",330439.548896932
1956,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",321897.105931795
1957,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",283491.508582358
1958,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",228769.59129354
1959,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",218389.241616263
1960,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",266983.317932143
1961,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",307809.889310553
1962,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",237430.901870465
1963,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",215513.470947365
1964,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",243475.116640333
1965,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",427661.817531179
1966,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",349322.569549043
1967,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",201353.619111184
1968,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",166764.627334613
1969,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",123828.949714062
1970,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",77100.5204575114
1971,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",77991.2854796647
1972,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",45345.6489854567
1973,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",40491.1310105289
1974,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",35481.2361069033
1975,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",48730.5182395024
1976,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",43790.0209092696
1977,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",68010.9325861574
1978,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",105038.185051885
1979,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",92807.944961651
1980,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",136792.715378679
1981,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",141996.517273739
1982,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",112737.670883645
1983,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",94892.8969257107
1984,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",81924.9898722306
1985,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",85658.5136365379
1986,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",91856.6353483241
1987,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",58301.1179673315
1988,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",60911.255980385
1989,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",51885.4133178367
1990,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",36977.0592237823
1991,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",32917.3150687801
1992,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",31890.5121795872
1993,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",18741.4407517612
1994,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",9353.4938184917
1995,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",10245.0666135881
1996,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",12238.8256787597
1997,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",14269.4934176523
1998,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",15995.7022251656
1999,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",17534.7204216611
2000,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",16934.4014674171
2001,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",25071.3671413142
2002,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",24547.5984172804
2003,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",26600.3046227988
2004,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",23541.378180903
2005,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",22260.1830573594
2006,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",13615.8840743582
2007,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",21609.9574961301
2008,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",18868.3831902932
2009,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",28583.9663249368
2010,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",32334.0052358533
2011,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",19620.7843607632
2012,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",11680.7581101263
2013,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",11213.7381328565
2014,"Melanogrammus aeglefinus","Haddock",21,"Melanogrammus_aeglefinus-21",601381,"Medium",16536.1780431297
1950,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",372814.991113344
1951,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",372038.768241554
1952,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",338459.886732931
1953,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",361022.945503574
1954,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",411507.010175065
1955,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",507513.17513073
1956,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",555952.396341112
1957,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",557153.492050845
1958,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",521662.694535193
1959,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",446258.438822013
1960,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",508424.877644378
1961,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",531807.261799259
1962,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",697652.01595487
1963,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",625697.427384465
1964,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",764359.231145208
1965,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",832903.982369628
1966,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",878538.109651761
1967,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",617782.260502317
1968,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",666403.918304172
1969,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",1517467.03345297
1970,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",1204691.65808782
1971,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",730025.782767527
1972,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",863636.603745629
1973,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",1012095.81308977
1974,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",984191.099748511
1975,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",889841.40646696
1976,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",846838.061888356
1977,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",638099.166262926
1978,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",487188.034703565
1979,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",496983.701338699
1980,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",505899.439246614
1981,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",564441.295616385
1982,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",594872.684609862
1983,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",525617.005250487
1984,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",434816.836887061
1985,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",554847.283909784
1986,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",627675.871946272
1987,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",640845.704041567
1988,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",518709.913186069
1989,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",412976.046662414
1990,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",247870.225454471
1991,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",227774.510077729
1992,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",256599.118293349
1993,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",331906.194326174
1994,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",441302.567473913
1995,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",371756.75743368
1996,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",435597.487212811
1997,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",387699.233007394
1998,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",313560.579821564
1999,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",290720.286054526
2000,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",188191.564702938
2001,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",227134.236754492
2002,"Melanogrammus aeglefinus","Haddock",27,"Melanogrammus_aeglefinus-27",601381,"Medium",254224.588968956
