am_sid,rgn_id,rgn_name,sciname
W-Gtr-114618,8,west,Acanthodasys aculeatus
W-Gtr-247818,8,west,Tetranchyroderma megastomum
W-Acl-142698,8,west,Notocelis gullmarensis
W-Msc-156715,8,west,Flabellina nobilis
W-Msc-141905,8,west,Velutina velutina
W-Msc-138820,8,west,Astarte crenata
W-Msc-156819,8,west,Clinocardium ciliatum
W-Iso-118676,8,west,Ilyarachna hirticeps
W-Msc-138870,8,west,Buccinum nivale
SLB-176677,8,west,Alvania moerchii
W-Msc-141235,8,west,Alvania scrobiculata
W-Msc-141820,8,west,Margarites groenlandicus
W-Msc-141283,8,west,Frigidoalvania janmayeni
W-Msc-140264,8,west,Littorina saxatilis
SLB-73565,8,west,Buccinum polaris
W-Hyd-117782,8,west,Amphinema turrida
SLB-62503,8,west,Solenastrea bournoni
W-Msc-156714,8,west,Flabellina gracilis
W-Msc-140263,8,west,Littorina obtusata
W-Msc-141846,8,west,Solariella varicosa
ITS-656218,8,west,Ornatoscalpellum stroemii
SLB-3283,8,west,Exogone naidina
W-Msc-156914,8,west,Nucula delphinodonta
W-Msc-420792,8,west,Lucinisca muricata
W-Msc-215252,8,west,Arca imbricata
SLB-69053,8,west,Crenella fragilis
W-Msc-156226,8,west,Macoma moesta
W-Msc-582513,8,west,Codakia orbiculata
W-Msc-140151,8,west,Tonicella marmorea
W-Msc-159928,8,west,Amicula vestita
URM-2-3511,8,west,Boltenia ovifera
SLB-73531,8,west,Buccinum belcheri
W-Msc-140170,8,west,Lacuna vincta
W-Msc-141539,8,west,Skeneopsis planorbis
URM-Cn-5888,8,west,Scolymia lacera
W-Msc-156996,8,west,Spisula solidissima
W-Msc-140771,8,west,Zirfaea crispata
W-Msc-146868,8,west,Cylichna magna
SLB-76350,8,west,Euspira pallida
W-Msc-420619,8,west,Armina wattla
SLB-2809,8,west,Bylgides sarsi
SLB-92563,8,west,Hydractinia minuta
W-Hyd-221105,8,west,Koellikerina elegans
W-Hyd-284585,8,west,Eirene lactea
SLB-92489,8,west,Corymorpha forbesi
W-Hyd-285951,8,west,Ectopleura grandis
W-Hyd-290274,8,west,Larsonia pterophylla
W-Hyd-285111,8,west,Olindias tenuis
W-Hyd-285025,8,west,Laodicea brevigona
W-Msc-156994,8,west,Solemya velum
W-Msc-156765,8,west,Crenella glandula
W-Msc-420741,8,west,Atrina serrata
W-Msc-141659,8,west,Thyasira equalis
W-Msc-342380,8,west,Pickfordiateuthis pulchella
SLB-80185,8,west,Lepidochitona hartwegii
W-Gtr-114587,8,west,Dolichodasys elongatus
W-Msc-370549,8,west,Doridoxa ingolfiana
W-Msc-254378,8,west,Pyrulofusus deformis
W-Msc-138864,8,west,Buccinum glaciale
W-Msc-141317,8,west,Onoba mighelsii
ITS-660062,8,west,Stercorarius maccormicki
URM-2-4081,8,west,Styela squamosa
SLB-138599,8,west,Plocamium cartilagineum
SLB-141400,8,west,Iridaea cordata
SLB-77318,8,west,Archidoris montereyensis
URM-2-919,8,west,Nymphon sluiteri
W-Nem-148201,8,west,Tetrastemma bicolor
W-Cha-105414,8,west,Eukrohnia bathypelagica
W-Msc-156787,8,west,Limopsis tenella
Fis-63129,8,west,Linophryne algibarbata
Fis-132693,8,west,Oneirodes epithales
Fis-145273,8,west,Gyrinomimus myersi
Fis-153714,8,west,Phyllorhinichthys balushkini
Fis-159060,8,west,Linophryne bicornis
Fis-50599,8,west,Gigantactis longicirra
Fis-53631,8,west,Lophotus capellei
ITS-Mam-180504,8,west,Hyperoodon ampullatus
ITS-Mam-180442,8,west,Lagenorhynchus albirostris
ITS-Mam-180443,8,west,Lagenorhynchus acutus
ITS-Mam-180469,8,west,Orcinus orca
ITS-Mam-180483,8,west,Delphinapterus leucas
ITS-Mam-180485,8,west,Monodon monoceros
ITS-Mam-180488,8,west,Physeter macrocephalus
ITS-Mam-180515,8,west,Mesoplodon bidens
ITS-Mam-180524,8,west,Balaenoptera acutorostrata
ITS-Mam-180526,8,west,Balaenoptera borealis
ITS-Mam-180527,8,west,Balaenoptera physalus
ITS-Mam-180528,8,west,Balaenoptera musculus
ITS-Mam-180530,8,west,Megaptera novaeangliae
ITS-Mam-180537,8,west,Eubalaena glacialis
ITS-Mam-180657,8,west,Cystophora cristata
ITS-Mam-552461,8,west,Globicephala melas
Rep-4381,8,west,Dermochelys coriacea
W-Sca-196374,8,west,Antalis agilis
ITS-96083,8,west,Bentheogennema intermedia
ITS-96102,8,west,Gennadas scutatus
Fis-22768,8,west,Lamna nasus
Fis-136946,8,west,Arctozenus risso
Fis-22711,8,west,Anguilla anguilla
Fis-22729,8,west,Micromesistius poutassou
Fis-22747,8,west,Cetorhinus maximus
Fis-22900,8,west,Mallotus villosus
W-Sca-344255,8,west,Heteroschismoides subterfissus
Fis-146041,8,west,Psednos melanocephalus
Fis-63137,8,west,Rhodichthys regina
Fis-146390,8,west,Psednos micruroides
Fis-22831,8,west,Somniosus microcephalus
Fis-116941,8,west,Lycodes adolfi
Fis-47453,8,west,Lycenchelys muraena
ITS-Mam-180473,8,west,Phocoena phocoena
W-Msc-140224,8,west,Limacina helicoides
ITS-Mam-180533,8,west,Balaena mysticetus
W-Msc-138802,8,west,Arctica islandica
ITS-95766,8,west,Funchalia villosa
ITS-96967,8,west,Pandalus borealis
Fis-22845,8,west,Anguilla rostrata
Fis-22850,8,west,Boreogadus saida
Fis-131853,8,west,Amblyraja radiata
Fis-22723,8,west,Glyptocephalus cynoglossus
Fis-22740,8,west,Brosme brosme
URM-Cn-10110,8,west,Linuche unguiculata
URM-Cn-5597,8,west,Montastraea franksi
W-For-112674,8,west,Quinqueloculina seminula
W-For-114165,8,west,Lagenammina difflugiformis
W-Hyd-117278,8,west,Aglaophenia latecarinata
W-Hyd-117536,8,west,Eucheilota paradoxica
W-Hyd-117628,8,west,Antennella secundaria
W-Hyd-117635,8,west,Monostaechas quadridens
W-Hyd-117673,8,west,Kirchenpaueria halecioides
W-Hyd-117691,8,west,Filellum serratum
W-Hyd-117699,8,west,Hebella scandens
W-Hyd-117781,8,west,Amphinema rugosum
W-Hyd-117821,8,west,Plumularia floridana
W-Hyd-117835,8,west,Proboscidactyla ornata
W-Hyd-117886,8,west,Dynamena dalmasi
W-Hyd-117887,8,west,Dynamena disticha
W-Hyd-157917,8,west,Bougainvillia carolinensis
W-Hyd-157947,8,west,Halecium beanii
W-Hyd-221197,8,west,Merga violacea
W-Hyd-225737,8,west,Orthopyxis sargassicola
W-Hyd-284234,8,west,Bougainvillia frondosa
W-Hyd-284575,8,west,Dipleurosoma collapsum
W-Hyd-284710,8,west,Halecium bermudense
W-Hyd-284982,8,west,Scandia mutabilis
W-Hyd-285299,8,west,Plumularia strictocarpa
W-Hyd-285431,8,west,Diphasia tropica
W-Hyd-285494,8,west,Sertularella conica
W-Hyd-285502,8,west,Sertularella diaphana
W-Hyd-285941,8,west,Synthecium tubithecum
W-Hyd-287297,8,west,Halopteris carinata
W-Hyd-287421,8,west,Millepora complanata
W-Hyd-288110,8,west,Zancleopsis dichotoma
W-Hyd-289754,8,west,Cubaia aphrodite
W-Hyd-292444,8,west,Thyroscyphus marginatus
W-Hyd-418891,8,west,Macrorhynchia allmani
W-Hyd-418901,8,west,Dynamena crisioides
W-Msc-139623,8,west,Doris verrucosa
W-Msc-140090,8,west,Cyerce cristallina
W-Msc-140616,8,west,Omalogyra atomus
W-Msc-141630,8,west,Cuthona perca
W-Msc-181213,8,west,Elysia papillosa
W-Msc-370566,8,west,Syphonota geographica
W-Msc-420438,8,west,Boonea seminuda
W-Msc-420526,8,west,Haminoea succinea
W-Msc-420531,8,west,Acteocina bullata
W-Msc-420562,8,west,Aplysia cervina
W-Msc-420574,8,west,Elysia serca
W-Msc-420580,8,west,Costasiella nonatoi
W-Msc-420593,8,west,Hypselodoris sycilla
W-Msc-420616,8,west,Polycera odhneri
W-Msc-420631,8,west,Godiva rubrolineata
W-Msc-420694,8,west,Botula fusca
W-Msc-420707,8,west,Musculus lateralis
W-Msc-420709,8,west,Acar domingensis
W-Msc-420714,8,west,Barbatia cancellaria
W-Msc-420724,8,west,Arcopsis adamsi
W-Msc-420742,8,west,Pinna carnea
W-Msc-532268,8,west,Philine sagra
W-Msc-532293,8,west,Haminoea petitii
W-Msc-533040,8,west,Marionia cucullata
W-Msc-533466,8,west,Taringa telopia
W-Msc-579053,8,west,Peltodoris greeleyi
W-Msc-582512,8,west,Anodontia philippiana
W-Oct-289534,8,west,Briareum asbestinum
W-Oct-289919,8,west,Erythropodium caribaeorum
W-Oct-290888,8,west,Pseudopterogorgia acerosa
W-Oct-290890,8,west,Pseudopterogorgia americana
W-Pol-130888,8,west,Chone duneri
W-Pol-131121,8,west,Dipolydora quadrilobata
W-Pol-131516,8,west,Pista cristata
W-Sca-344444,8,west,Antalis pilsbryi
W-Sca-344520,8,west,Paradentalium americanum
W-Sca-344645,8,west,Dentalium gouldii
ITS-Mam-180653,8,west,Halichoerus grypus
ITS-Mam-180649,8,west,Phoca vitulina
ITS-Mam-622022,8,west,Pagophilus groenlandicus
ITS-73297,8,west,Nucella lapillus
W-Msc-138878,8,west,Buccinum undatum
Fis-153593,8,west,Salvelinus alpinus alpinus
W-Hyd-135407,8,west,Enneagonum hyalinum
W-Msc-534375,8,west,Berthella agassizii
Fis-154884,8,west,Paraliparis liparinus
W-Hyd-117428,8,west,Cordylophora caspia
W-Bry-111067,8,west,Aetea truncata
Fis-154525,8,west,Myxine jespersenae
W-Msc-581424,8,west,Stylocheilus citrinus
URM-2-332,8,west,Sericosura mitrata
W-Pol-130871,8,west,Bispira crassicornis
URM-Cn-4092,8,west,Antipathes gracilis
W-Msc-420553,8,west,Volvulella texasiana
W-Hyd-135451,8,west,Vogtia pentacantha
W-Hyd-135477,8,west,Sphaeronectes gracilis
W-Hyd-292482,8,west,Rosacea flaccida
W-Msc-420665,8,west,Nuculana concentrica
Fis-47484,8,west,Cottunculus sadko
Fis-170112,8,west,Liparis bathyarcticus
Fis-152512,8,west,Lycodes marisalbi
W-Por-134257,8,west,Pseudosuberites montiniger
Fis-23222,8,west,Prionace glauca
Fis-23839,8,west,Stomias boa boa
Fis-29328,8,west,Centroscymnus coelolepis
Fis-29522,8,west,Sebastes mentella
Fis-30919,8,west,Rondeletia loricata
Fis-31020,8,west,Ceratias holboelli
Fis-31240,8,west,Cyclothone acclinidens
Fis-51000,8,west,Melamphaes polylepis
Fis-23758,8,west,Ranzania laevis
Fis-29601,8,west,Alepisaurus brevirostris
Fis-30085,8,west,Halargyreus johnsonii
Fis-29359,8,west,Coryphaenoides rupestris
Fis-29383,8,west,Etmopterus princeps
Fis-23548,8,west,Hippoglossus hippoglossus
Fis-24087,8,west,Lepidion eques
Fis-27009,8,west,Gaidropsarus argentatus
Fis-30286,8,west,Melanostigma atlanticum
Fis-23078,8,west,Centroscyllium fabricii
Fis-29264,8,west,Alepocephalus bairdii
Fis-29275,8,west,Aphanopus carbo
Fis-29419,8,west,Hoplostethus atlanticus
Fis-33202,8,west,Bathypterois dubius
Fis-23633,8,west,Melanogrammus aeglefinus
Fis-23728,8,west,Pollachius virens
Fis-24651,8,west,Gymnelus viridis
Fis-29394,8,west,Gadus morhua
Fis-29508,8,west,Scomber scombrus
Fis-29532,8,west,Squalus acanthias
Fis-29625,8,west,Anarhichas lupus
Fis-30490,8,west,Phycis chesteri
Fis-30636,8,west,Sebastes fasciatus
Fis-30903,8,west,Triglops nybelini
Fis-47903,8,west,Lumpenus lampretaeformis
Fis-57414,8,west,Lycodes eudipleurostictus
Fis-24653,8,west,Gymnocanthus tricuspis
Fis-29445,8,west,Macrourus berglax
Fis-58485,8,west,Isurus oxyrinchus
Fis-29344,8,west,Clupea harengus
Fis-29395,8,west,Gadus ogac
Fis-29501,8,west,Salmo salar
Fis-30498,8,west,Pleuronectes platessa
Fis-24809,8,west,Myoxocephalus quadricornis
Fis-30039,8,west,Gasterosteus aculeatus
Fis-23375,8,west,Arctogadus glacialis
Fis-30264,9,east,Lycodes pallidus
Fis-24702,9,east,Icelus bicornis
Fis-30812,9,east,Eumicrotremus derjugini
Fis-30828,9,east,Icelus spatula
Fis-22718,9,east,Benthosema glaciale
Fis-139729,9,east,Melanolagus bericoides
Fis-23185,9,east,Maurolicus muelleri
Fis-29263,9,east,Alepisaurus ferox
Fis-22856,9,east,Centrolophus niger
Fis-22852,9,east,Brama brama
Fis-149739,9,east,Sebastes norvegicus
Fis-23165,9,east,Lampanyctus crocodilus
Fis-23087,9,east,Ceratoscopelus maderensis
Fis-23167,9,east,Lampanyctus pusillus
Fis-23277,9,east,Sphyrna zygaena
Fis-23580,9,east,Lampris guttatus
Fis-58405,9,east,Scomberesox saurus
Fis-30329,9,east,Myctophum punctatum
Fis-23655,9,east,Nansenia groenlandica
Fis-23453,9,east,Cubiceps gracilis
Fis-23472,9,east,Diaphus rafinesquii
Fis-30610,9,east,Schedophilus medusophagus
Fis-30255,9,east,Luvarus imperialis
Fis-30458,9,east,Paralepis coregonoides
Fis-29880,9,east,Cyclothone braueri
Fis-23454,9,east,Cyclothone microdon
Fis-29801,9,east,Chauliodus sloani
Fis-23605,9,east,Lobianchia gemellarii
Fis-23502,9,east,Evermannella balbo
Fis-23905,9,east,Antimora rostrata
Fis-23904,9,east,Anoplogaster cornuta
Fis-30362,9,east,Notacanthus chemnitzii
Fis-47643,9,east,Magnisudis atlantica
Fis-29641,9,east,Anotopterus pharao
Fis-29877,9,east,Cryptopsaras couesii
Fis-25029,9,east,Trachipterus arcticus
Fis-30575,9,east,Regalecus glesne
Fis-30555,9,east,Pterycombus brama
Fis-30708,9,east,Taractes asper
Fis-24675,9,east,Hippoglossoides platessoides
Fis-31164,9,east,Diretmus argenteus
Fis-31217,9,east,Harriotta raleighana
Fis-25437,9,east,Xenodermichthys copei
Fis-31235,9,east,Searsia koefoedi
Fis-7929,9,east,Argyropelecus olfersii
Fis-25455,9,east,Borostomias antarcticus
Fis-25475,9,east,Coryphaenoides armatus
Fis-26349,9,east,Polyacanthonotus challengeri
Fis-26350,9,east,Histiobranchus bathybius
Fis-26352,9,east,Rouleina attrita
Fis-32102,9,east,Cyclothone pallida
Fis-32103,9,east,Cyclothone pseudopallida
Fis-32104,9,east,Argyropelecus hemigymnus
Fis-32108,9,east,Trigonolampa miriceps
Fis-139573,9,east,Nannobrachium atrum
Fis-32123,9,east,Lampanyctus intricarius
Fis-26412,9,east,Melamphaes microps
Fis-23157,9,east,Hexanchus griseus
Fis-61628,9,east,Zameus squamulosus
Fis-25413,9,east,Nezumia aequalis
Fis-23005,9,east,Apristurus microps
Fis-22922,9,east,Osmerus mordax
Fis-23237,9,east,Reinhardtius hippoglossoides
Fis-30530,9,east,Pseudotriakis microdon
Fis-23002,9,east,Apristurus laurussonii
Fis-15353,9,east,Bathyraja spinicauda
Fis-23914,9,east,Argentina silus
Fis-29624,9,east,Anarhichas denticulatus
Fis-22730,9,east,Molva molva
Fis-29361,9,east,Cyclopterus lumpus
Fis-22764,9,east,Helicolenus dactylopterus
Fis-22973,9,east,Urophycis tenuis
Fis-29731,9,east,Beryx decadactylus
Fis-23641,9,east,Molva dypterygia
Fis-161966,9,east,Coelorinchus caelorhincus
Fis-24013,9,east,Epigonus telescopus
Fis-30336,9,east,Myxine glutinosa
Fis-30265,9,east,Lycodes reticulatus
Fis-30763,9,east,Artediellus atlanticus
Fis-62940,9,east,Triglops pingelii
Fis-24406,9,east,Leptagonus decagonus
Fis-58175,9,east,Lycodes esmarkii
Fis-167643,9,east,Rajella lintea
Fis-29267,9,east,Ammodytes marinus
Fis-22749,9,east,Chirolophis ascanii
Fis-23192,9,east,Naucrates ductor
Fis-22818,9,east,Sarda sarda
Fis-22897,9,east,Macroramphosus scolopax
Fis-22932,9,east,Polyprion americanus
Fis-23653,9,east,Myoxocephalus scorpius
Fis-30647,9,east,Sebastes viviparus
Fis-23759,9,east,Remora remora
Fis-23486,9,east,Enchelyopus cimbrius
Fis-30723,9,east,Torpedo nobiliana
Fis-24756,9,east,Lycodes polaris
Fis-30266,9,east,Lycodes rossi
Fis-24751,9,east,Lumpenus fabricii
Fis-49057,9,east,Leptoclinus maculatus
Fis-24753,9,east,Anisarchus medius
Fis-29626,9,east,Anarhichas minor
Fis-30764,9,east,Artediellus scaber
Fis-24436,9,east,Artediellus uncinatus
Fis-24810,9,east,Myoxocephalus scorpioides
Fis-30902,9,east,Triglops murrayi
Fis-30771,9,east,Aspidophoroides olrikii
Fis-24612,9,east,Eumicrotremus spinosus
Fis-30835,9,east,Liparis gibbus
Fis-25434,9,east,Polymetme corythaeola
Fis-24741,9,east,Liopsetta glacialis
Fis-24923,9,east,Pungitius pungitius
Fis-24893,9,east,Pholis gunnellus
Fis-29619,9,east,Ammodytes dubius
Fis-30842,9,east,Liparis tunicatus
Fis-52418,9,east,Coregonus lavaretus
Fis-30017,9,east,Exocoetus obtusirostris
Fis-63912,9,east,Lethenteron camtschaticum
Fis-23722,9,east,Phycis blennoides
Fis-23875,9,east,Trisopterus esmarkii
Fis-23598,9,east,Liparis liparis
Fis-29858,9,east,Coregonus sardinella
Fis-30263,9,east,Lycodes palearis
Fis-30261,9,east,Lycodes jugoricus
Fis-22710,9,east,Agonus cataphractus
Fis-30758,9,east,Zeus faber
Fis-47448,9,east,Lycodes frigidus
Fis-131852,9,east,Amblyraja hyperborea
Fis-47447,9,east,Lycodes squamiventer
Fis-47519,9,east,Liparis fabricii
Fis-57417,9,east,Lycodes seminudus
Fis-15811,9,east,Diaphus metopoclampus
Fis-64212,9,east,Serrivomer beanii
Fis-27737,9,east,Pollichthys mauli
Fis-34480,9,east,Holtbyrnia anomala
Fis-14348,9,east,Normichthys operosus
Fis-28120,9,east,Sagamichthys schnakenbecki
Fis-162325,9,east,Sigmops bathyphilus
Fis-28170,9,east,Valenciennellus tripunctulatus
Fis-34776,9,east,Astronesthes gemmifer
Fis-28178,9,east,Rhadinesthes decimus
Fis-34857,9,east,Bathylagus euryops
Fis-34863,9,east,Bathysaurus ferox
Fis-116692,9,east,Lycenchelys alba
Fis-47561,9,east,Paraliparis bathybius
Fis-48118,9,east,Polyacanthonotus rissoanus
Fis-49988,9,east,Lampadena speculigera
Fis-50600,9,east,Gigantactis vanhoeffeni
Fis-50631,9,east,Linophryne coronata
Fis-50841,9,east,Coryphaenoides leptolepis
Fis-63099,9,east,Hydrolagus pallidus
Fis-63101,9,east,Coryphaenoides brevibarbis
Fis-140102,9,east,Notoscopelus kroyeri
Fis-63149,9,east,Protomyctophum arcticum
Fis-124376,9,east,Lasiognathus beebei
Fis-26886,9,east,Coryphaenoides mediterraneus
Fis-26887,9,east,Coryphaenoides guentheri
Fis-132544,9,east,Rajella bigelowi
Fis-27277,9,east,Scopelogadus beanii
Fis-33179,9,east,Synaphobranchus kaupii
Fis-27303,9,east,Saccopharynx ampullaceus
Fis-27598,9,east,Bajacalifornia megalops
Fis-33786,9,east,Maulisia mauli
Fis-33790,9,east,Malacosteus niger
Fis-125893,9,east,Maurolicus weitzmani
Fis-132814,9,east,Serrivomer lanceolatoides
Fis-139531,9,east,Dolopichthys allector
Fis-139713,9,east,Phyllorhinichthys micractis
Fis-139728,9,east,Lycodes terraenovae
Fis-33231,9,east,Alepocephalus agassizii
Fis-131855,9,east,Amblyraja jenseni
Fis-131802,9,east,Rajella fyllae
Fis-49081,9,east,Lycodonus flagellicauda
Fis-27011,9,east,Gaidropsarus ensis
Fis-132767,9,east,Guttigadus latifrons
Fis-48011,9,east,Careproctus reinhardti
Fis-63107,9,east,Trachyrincus murrayi
Fis-27313,9,east,Scopelosaurus lepidus
Fis-54405,9,east,Malacoraja spinacidermis
Fis-33129,9,east,Rhinochimaera atlantica
Fis-47451,9,east,Lycenchelys kolthoffi
Fis-47566,9,east,Paraliparis hystrix
Fis-143668,9,east,Lycodes paamiuti
Fis-156828,9,east,Careproctus longipinnis
Fis-33245,9,east,Cottunculus microps
Fis-47660,9,east,Gymnelus retrodorsalis
Fis-47668,9,east,Lycenchelys sarsii
Fis-52203,9,east,Osmerus dentex
Fis-136019,9,east,Lagocephalus lagocephalus
Fis-116315,9,east,Gymnelus hemifasciatus
Fis-62883,9,east,Lycodes gracilis
Fis-34502,9,east,Holtbyrnia macrops
Fis-149190,9,east,Careproctus ranula
Fis-50491,9,east,Oneirodes eschrichtii
Fis-24930,9,east,Remora brachyptera
Fis-25469,9,east,Poromitra crassiceps
Fis-27275,9,east,Diretmoides pauciradiatus
Fis-27299,9,east,Nessorhamphus ingolfianus
Fis-28109,9,east,Barbantus curvifrons
Fis-28112,9,east,Holtbyrnia innesi
Fis-30110,9,east,Himantolophus groenlandicus
Fis-30711,9,east,Tetragonurus cuvieri
Fis-31004,9,east,Eurypharynx pelecanoides
Fis-31237,9,east,Ectreposebastes imus
Fis-32362,9,east,Derichthys serpentinus
Fis-33128,9,east,Thalassobathia pelagica
Fis-33181,9,east,Cyema atrum
Fis-48156,9,east,Lampanyctus photonotus
Fis-49043,9,east,Hygophum taaningi
Fis-49079,9,east,Lophodolos acanthognathus
Fis-49711,9,east,Mentodus rostratus
Fis-49913,9,east,Benthalbella infans
Fis-49922,9,east,Scopelarchus analis
Fis-50305,9,east,Poromitra megalops
Fis-50311,9,east,Scopeloberyx opisthopterus
Fis-50433,9,east,Danaphryne nigrifilis
Fis-50449,9,east,Dolopichthys longicornis
Fis-50462,9,east,Dolopichthys pullatus
Fis-50469,9,east,Microlophichthys microlophus
Fis-50476,9,east,Oneirodes anisacanthus
Fis-50544,9,east,Oneirodes macrosteus
Fis-50565,9,east,Spiniphryne gladisfenae
Fis-50569,9,east,Ceratias uranoscopus
Fis-50614,9,east,Haplophryne mollis
Fis-50737,9,east,Coryphaenoides carapinus
Fis-53389,9,east,Caulophryne jordani
Fis-53660,9,east,Cyttopsis rosea
Fis-146809,9,east,Paraliparis copei copei
Fis-30920,9,east,Barbourisia rufa
Fis-47646,9,east,Cottunculus thomsonii
Fis-31163,9,east,Dibranchus atlanticus
Fis-31166,9,east,Hoplostethus mediterraneus
Fis-24789,9,east,Stephanolepis hispidus
Fis-25165,9,east,Hygophum reinhardtii
W-Sca-382378,9,east,Pulsellum lobatum
W-Sca-140015,9,east,Siphonodentalium lobatum
ITS-Mam-622018,9,east,Pusa hispida
W-Msc-139490,9,east,Scaphander punctostriatus
ITS-95948,9,east,Sergia robusta
ITS-96109,9,east,Hymenodora glacialis
W-Iso-118497,9,east,Calathura brachiata
ITS-96165,9,east,Pasiphaea tarda
W-Iso-174599,9,east,Dolichiscus meridionalis
ITS-96093,9,east,Benthonectes filipes
URM-2-837,9,east,Nymphon macronyx
URM-2-802,9,east,Nymphon hirtipes
W-Msc-138969,9,east,Admete viridula
W-Prl-101160,9,east,Priapulus caudatus
ITS-96086,9,east,Benthesicymus brasiliensis
ITS-96099,9,east,Gennadas capensis
ITS-Mam-180655,9,east,Erignathus barbatus
ITS-95979,9,east,Hymenopenaeus debilis
ITS-96115,9,east,Acanthephyra pelagica
ITS-96085,9,east,Benthesicymus bartletti
ITS-181145,9,east,Hepomadus tener
W-Tnd-136323,9,east,Sphyrapus malleolus
W-Tnd-136431,9,east,Leptognathia breviremis
ITS-96121,9,east,Acanthephyra stylorostratis
ITS-96139,9,east,Systellaspis debilis
ITS-96140,9,east,Systellaspis pellucida
ITS-96145,9,east,Oplophorus spinosus
ITS-85272,9,east,Calanus finmarchicus
URM-2-2347,9,east,Leptoclinides faeroensis
URM-2-3768,9,east,Cnemidocarpa devia
URM-2-4058,9,east,Styela loculosa
URM-2-4080,9,east,Styela similis
URM-2-150,9,east,Ascorhynchus abyssi
W-Msc-153097,9,east,Gonatus fabricii
SLB-71461,9,east,Teuthowenia megalops
W-Msc-157031,9,east,Pyroteuthis margaritifera
SLB-71398,9,east,Architeuthis dux
W-Msc-138852,9,east,Brachioteuthis riisei
SLB-71004,9,east,Benthoctopus piscatorum
W-Sca-140893,9,east,Pulsellum lofotense
W-Sca-139691,9,east,Entalina tetragona
ITS-551549,9,east,Gennadas tinayrei
ITS-89818,9,east,Gnathophausia zoea
ITS-95923,9,east,Sergestes atlanticus
SLB-9009,9,east,Aristaeopsis edwardsiana
ITS-96166,9,east,Pasiphaea multidentata
W-Pol-130603,9,east,Pholoe minuta
W-Pol-131290,9,east,Eusyllis blomstrandi
W-Pol-131574,9,east,Trichobranchus glacialis
W-Pol-129898,9,east,Notomastus latericeus
W-Pol-130305,9,east,Maldane sarsi
W-Pol-129784,9,east,Amphicteis gunneri
W-Hyd-117702,9,east,Lafoea dumosa
W-Hyd-117263,9,east,Aegina citrea
W-Hyd-135426,9,east,Lensia conoidea
URM-Cn-5177,9,east,Lophelia pertusa
W-Msc-420752,9,east,Limatula confusa
W-Oph-124895,9,east,Ophiomusium lymani
ITS-660110,9,east,Pentacheles laevis
W-Pol-130248,9,east,Lumbrineris latreilli
ITS-95432,9,east,Aeginina longicornis
URM-2-3852,9,east,Kukenthalia borealis
W-Sca-140008,9,east,Cadulus propinquus
ITS-97998,9,east,Munidopsis curvirostra
URM-Cn-5160,9,east,Desmophyllum dianthus
W-Tnd-136373,9,east,Agathotanais ingolfi
W-Ase-123974,9,east,Henricia sanguinolenta
W-Iso-118732,9,east,Janira maculosa
W-Msc-140252,9,east,Limopsis aurita
W-Msc-153094,9,east,Grimpoteuthis wuelkeri
SLB-88237,9,east,Phascolosoma granulatum
ITS-552060,9,east,Sergia regalis
W-Hyd-221241,9,east,Cunina duplicata
URM-Cn-10124,9,east,Nausithoe punctata
ITS-89928,9,east,Boreomysis arctica
W-Msc-140624,9,east,Todarodes sagittatus
W-Ase-123915,9,east,Ctenodiscus crispatus
W-Msc-139474,9,east,Cylichna alba
W-Msc-140759,9,east,Philine quadrata
W-Iso-119036,9,east,Saduria sabini
W-Msc-140242,9,east,Limatula subauriculata
W-Oph-245736,9,east,Ophiura sarsi
URM-2-821,9,east,Nymphon leptocheles
W-Msc-181382,9,east,Ommastrephes bartramii
W-Sca-150534,9,east,Antalis entalis
W-Sca-196377,9,east,Antalis occidentalis
W-Bch-107377,9,east,Bathynectes maravigna
W-Pol-130467,9,east,Nothria conchylega
W-Pol-131573,9,east,Terebellides stroemii
W-Pol-130118,9,east,Glycera capitata
W-Pol-129984,9,east,Cossura longocirrata
W-Pol-129876,9,east,Capitella capitata
W-Pol-129884,9,east,Heteromastus filiformis
W-Msc-140187,9,east,Lepeta caeca
W-Msc-141840,9,east,Solariella obscura
ITS-90132,9,east,Pseudomma affine
W-Tnd-478771,9,east,Typhlotanais tenuicornis
W-Tnd-136441,9,east,Leptognathia manca
ITS-93340,9,east,Ampelisca aequicornis
ITS-96056,9,east,Aristaeomorpha foliacea
ITS-96947,9,east,Processa canaliculata
ITS-96971,9,east,Pandalus montagui
W-Msc-420660,9,east,Nucula crenulata
SLB-65601,9,east,Leptychaster arcticus
W-Ase-124154,9,east,Crossaster papposus
W-Oph-125131,9,east,Ophiothrix fragilis
URM-2-1897,9,east,Ascidia conchilega
URM-2-1980,9,east,Ciona intestinalis
URM-2-2387,9,east,Lissoclinum aureum
URM-2-3928,9,east,Polycarpa fibrosa
URM-2-838,9,east,Nymphon macrum
SLB-174784,9,east,Pycnogonum litorale
URM-2-788,9,east,Nymphon grossipes
SLB-71681,9,east,Walvisteuthis virilis
W-Msc-153087,9,east,Illex illecebrosus
W-Msc-140621,9,east,Illex coindetii
W-Msc-140596,9,east,Bathypolypus arcticus
W-Msc-140201,9,east,Leptochiton cancellatus
W-Sca-196380,9,east,Antalis vulgaris
SLB-30500,9,east,Dallina septigera
W-Msc-139106,9,east,Chaetoderma nitidulum
W-Msc-139048,9,east,Styliola subula
SLB-72781,9,east,Philine finmarchica
W-Tnd-136284,9,east,Apseudes spinosus
