"","rgn_id","stock_id","year","bbmsy"
"110",2,"Macrourus_berglax-21",2009,0.196662211386376
"111",2,"Macrourus_berglax-21",2010,0.222344653137458
"112",2,"Macrourus_berglax-21",2011,0.250043543725737
"113",2,"Macrourus_berglax-21",2012,0.276699966700991
"114",2,"Macrourus_berglax-21",2013,0.310837197773036
"115",2,"Macrourus_berglax-21",2014,0.353748583438559
"116",2,"Reinhardtius_hippoglossoides-21",2001,1.15078541462254
"117",2,"Reinhardtius_hippoglossoides-21",2002,1.15524232206184
"118",2,"Reinhardtius_hippoglossoides-21",2003,1.15351582661692
"119",2,"Reinhardtius_hippoglossoides-21",2004,1.15231134055882
"120",2,"Reinhardtius_hippoglossoides-21",2005,1.15346886700232
"121",2,"Reinhardtius_hippoglossoides-21",2006,1.152436876759
"122",2,"Reinhardtius_hippoglossoides-21",2007,1.15476945047742
"123",2,"Reinhardtius_hippoglossoides-21",2008,1.16316969879692
"124",2,"Reinhardtius_hippoglossoides-21",2009,1.17474925126347
"125",2,"Reinhardtius_hippoglossoides-21",2010,1.18383015995531
"126",2,"Reinhardtius_hippoglossoides-21",2011,1.19273809092334
"127",2,"Reinhardtius_hippoglossoides-21",2012,1.19468348584767
"128",2,"Reinhardtius_hippoglossoides-21",2013,1.18920026453971
"129",2,"Reinhardtius_hippoglossoides-21",2014,1.17289270390535
"130",2,"Hippoglossus_hippoglossus-21",2001,0.0154
"131",2,"Hippoglossus_hippoglossus-21",2002,0.0168
"132",2,"Hippoglossus_hippoglossus-21",2003,0.0184
"133",2,"Hippoglossus_hippoglossus-21",2004,0.0199
"134",2,"Hippoglossus_hippoglossus-21",2005,0.0219
"135",2,"Hippoglossus_hippoglossus-21",2006,0.024
"136",2,"Hippoglossus_hippoglossus-21",2007,0.0264
"137",2,"Hippoglossus_hippoglossus-21",2008,0.437967858685654
"138",2,"Hippoglossus_hippoglossus-21",2009,0.446471377950053
"139",2,"Hippoglossus_hippoglossus-21",2010,0.454157338161958
"140",2,"Hippoglossus_hippoglossus-21",2011,0.458314751530267
"141",2,"Hippoglossus_hippoglossus-21",2012,0.461068662259309
"142",2,"Hippoglossus_hippoglossus-21",2013,0.46233140813145
"143",2,"Hippoglossus_hippoglossus-21",2014,0.461830310920819
"144",2,"Coregonus_autumnalis-18",2001,0.320488534136054
"145",2,"Coregonus_autumnalis-18",2002,0.32651797535039
"146",2,"Coregonus_autumnalis-18",2003,0.333395041027814
"147",2,"Coregonus_autumnalis-18",2004,0.341156760209505
"148",2,"Coregonus_autumnalis-18",2005,0.349968652053759
"149",2,"Coregonus_autumnalis-18",2006,0.359786862966062
"150",2,"Coregonus_autumnalis-18",2007,0.369604280732302
"151",2,"Coregonus_autumnalis-18",2008,0.379654007054847
"152",2,"Coregonus_autumnalis-18",2009,0.390010507981265
"153",2,"Coregonus_autumnalis-18",2010,0.400359246189814
"154",2,"Coregonus_autumnalis-18",2011,0.411300717889662
"155",2,"Coregonus_autumnalis-18",2012,0.422742117095216
"156",2,"Coregonus_autumnalis-18",2013,0.434831450647083
"157",2,"Coregonus_autumnalis-18",2014,0.447191776568183
"158",2,"Coregonus_nasus-18",2001,0.353712283567695
"159",2,"Coregonus_nasus-18",2002,0.354005926970333
"160",2,"Coregonus_nasus-18",2003,0.354958051352968
"161",2,"Coregonus_nasus-18",2004,0.356881477519317
"162",2,"Coregonus_nasus-18",2005,0.35992752030748
"163",2,"Coregonus_nasus-18",2006,0.363852011637248
"164",2,"Coregonus_nasus-18",2007,0.36925666811081
"165",2,"Coregonus_nasus-18",2008,0.376179928702852
"166",2,"Coregonus_nasus-18",2009,0.384292348668452
"167",2,"Coregonus_nasus-18",2010,0.392709880026777
"168",2,"Coregonus_nasus-18",2011,0.402361883292599
"169",2,"Coregonus_nasus-18",2012,0.412384520856742
"170",2,"Coregonus_nasus-18",2013,0.423048058661654
"171",2,"Coregonus_nasus-18",2014,0.433972064348937
"172",2,"Hippoglossoides_platessoides-21",2001,0.479
"173",2,"Hippoglossoides_platessoides-21",2002,0.413
"174",2,"Hippoglossoides_platessoides-21",2003,0.398
"175",2,"Hippoglossoides_platessoides-21",2004,0.385
"176",2,"Hippoglossoides_platessoides-21",2005,0.417
"177",2,"Hippoglossoides_platessoides-21",2006,0.53
"178",2,"Hippoglossoides_platessoides-21",2007,0.704
"179",2,"Hippoglossoides_platessoides-21",2008,0.236210785980907
"180",2,"Hippoglossoides_platessoides-21",2009,0.253263331167853
"181",2,"Hippoglossoides_platessoides-21",2010,0.271733343674716
"182",2,"Hippoglossoides_platessoides-21",2011,0.2915453023454
"183",2,"Hippoglossoides_platessoides-21",2012,0.312986200100322
"184",2,"Hippoglossoides_platessoides-21",2013,0.336041631910169
"185",2,"Hippoglossoides_platessoides-21",2014,0.360573011307272
"186",2,"Pandalus_montagui-21",2001,0.875345396126422
"187",2,"Pandalus_montagui-21",2002,0.768694887977029
"188",2,"Pandalus_montagui-21",2003,0.705437692604472
"189",2,"Pandalus_montagui-21",2004,0.662808543664496
"190",2,"Pandalus_montagui-21",2005,0.632336235583553
"191",2,"Pandalus_montagui-21",2006,0.60487053388452
"192",2,"Pandalus_montagui-21",2007,0.5618831276378
"193",2,"Pandalus_montagui-21",2008,0.511352777646683
"194",2,"Pandalus_montagui-21",2009,0.486347542439273
"195",2,"Pandalus_montagui-21",2010,0.466865010741736
"196",2,"Pandalus_montagui-21",2011,0.459915838234368
"197",2,"Pandalus_montagui-21",2012,0.491696784943973
"198",2,"Pandalus_montagui-21",2013,0.501386702760454
"199",2,"Pandalus_montagui-21",2014,0.496932938158871
"200",2,"Pandalus_borealis-21",2001,1.27992952083417
"201",2,"Pandalus_borealis-21",2002,1.22979728045907
"202",2,"Pandalus_borealis-21",2003,1.17659492331999
"203",2,"Pandalus_borealis-21",2004,1.11478669065259
"204",2,"Pandalus_borealis-21",2005,1.04534657951997
"205",2,"Pandalus_borealis-21",2006,0.972451582522642
"206",2,"Pandalus_borealis-21",2007,0.897590411849592
"207",2,"Pandalus_borealis-21",2008,0.821050747732288
"208",2,"Pandalus_borealis-21",2009,0.751836620674261
"209",2,"Pandalus_borealis-21",2010,0.687318161820876
"210",2,"Pandalus_borealis-21",2011,0.626202167471312
"211",2,"Pandalus_borealis-21",2012,0.572831253976263
"212",2,"Pandalus_borealis-21",2013,0.52768629631545
"213",2,"Pandalus_borealis-21",2014,0.491152096168968
"214",2,"Mactromeris_polynyma-21",2001,0.617553272956157
"215",2,"Mactromeris_polynyma-21",2002,0.557574495293301
"216",2,"Mactromeris_polynyma-21",2003,0.494436195391672
"217",2,"Mactromeris_polynyma-21",2004,0.418933938995995
"218",2,"Mactromeris_polynyma-21",2005,0.332312016970424
"219",2,"Mactromeris_polynyma-21",2006,0.25823521267149
"220",2,"Mactromeris_polynyma-21",2007,0.198129541912591
"221",2,"Mactromeris_polynyma-21",2008,0.1653255629533
"222",2,"Mactromeris_polynyma-21",2009,0.160632789506761
"223",2,"Mactromeris_polynyma-21",2010,0.18592843371183
"224",2,"Mactromeris_polynyma-21",2012,0.225633734817498
"225",2,"Mactromeris_polynyma-21",2013,0.277108039399153
"226",2,"Mactromeris_polynyma-21",2014,0.332928908556485
"227",3,"Coregonus_autumnalis-18",2001,0.320488534136054
"228",3,"Coregonus_autumnalis-18",2002,0.32651797535039
"229",3,"Coregonus_autumnalis-18",2003,0.333395041027814
"230",3,"Coregonus_autumnalis-18",2004,0.341156760209505
"231",3,"Coregonus_autumnalis-18",2005,0.349968652053759
"232",3,"Coregonus_autumnalis-18",2006,0.359786862966062
"233",3,"Coregonus_autumnalis-18",2007,0.369604280732302
"234",3,"Coregonus_autumnalis-18",2008,0.379654007054847
"235",3,"Coregonus_autumnalis-18",2009,0.390010507981265
"236",3,"Coregonus_autumnalis-18",2010,0.400359246189814
"237",3,"Coregonus_autumnalis-18",2011,0.411300717889662
"238",3,"Coregonus_autumnalis-18",2012,0.422742117095216
"239",3,"Coregonus_autumnalis-18",2013,0.434831450647083
"240",3,"Coregonus_autumnalis-18",2014,0.447191776568183
"241",3,"Coregonus_nasus-18",2001,0.353712283567695
"242",3,"Coregonus_nasus-18",2002,0.354005926970333
"243",3,"Coregonus_nasus-18",2003,0.354958051352968
"244",3,"Coregonus_nasus-18",2004,0.356881477519317
"245",3,"Coregonus_nasus-18",2005,0.35992752030748
"246",3,"Coregonus_nasus-18",2006,0.363852011637248
"247",3,"Coregonus_nasus-18",2007,0.36925666811081
"248",3,"Coregonus_nasus-18",2008,0.376179928702852
"249",3,"Coregonus_nasus-18",2009,0.384292348668452
"250",3,"Coregonus_nasus-18",2010,0.392709880026777
"251",3,"Coregonus_nasus-18",2011,0.402361883292599
"252",3,"Coregonus_nasus-18",2012,0.412384520856742
"253",3,"Coregonus_nasus-18",2013,0.423048058661654
"254",3,"Coregonus_nasus-18",2014,0.433972064348937
"255",4,"Clupea_harengus-27",2001,2.11666666666667
"256",4,"Clupea_harengus-27",2002,2.47333333333333
"257",4,"Clupea_harengus-27",2003,2.29
"258",4,"Clupea_harengus-27",2004,2.33666666666667
"259",4,"Clupea_harengus-27",2005,2.20666666666667
"260",4,"Clupea_harengus-27",2006,2.18333333333333
"261",4,"Clupea_harengus-27",2007,2.05666666666667
"262",4,"Clupea_harengus-27",2008,1.97333333333333
"263",4,"Clupea_harengus-27",2009,2.22333333333333
"264",4,"Clupea_harengus-27",2010,2.18333333333333
"265",4,"Glyptocephalus_cynoglossus-27",2001,0.671759112345884
"266",4,"Glyptocephalus_cynoglossus-27",2002,0.612604120278523
"267",4,"Glyptocephalus_cynoglossus-27",2003,0.558122875054986
"268",4,"Glyptocephalus_cynoglossus-27",2004,0.515230832797696
"269",4,"Glyptocephalus_cynoglossus-27",2005,0.47619772554586
"270",4,"Glyptocephalus_cynoglossus-27",2006,0.450003220447958
"271",4,"Glyptocephalus_cynoglossus-27",2007,0.43405216968555
"272",4,"Glyptocephalus_cynoglossus-27",2008,0.426606793743615
"273",4,"Glyptocephalus_cynoglossus-27",2009,0.421570339296949
"274",4,"Glyptocephalus_cynoglossus-27",2010,0.415454090516407
"275",4,"Glyptocephalus_cynoglossus-27",2011,0.399021455151633
"276",4,"Glyptocephalus_cynoglossus-27",2012,0.38876672698565
"277",4,"Glyptocephalus_cynoglossus-27",2013,0.391291306639792
"278",4,"Glyptocephalus_cynoglossus-27",2014,0.405408130564123
"279",4,"Merluccius_merluccius-27",2001,0.311544924478032
"280",4,"Merluccius_merluccius-27",2002,0.319660463912499
"281",4,"Merluccius_merluccius-27",2003,0.32879752354716
"282",4,"Merluccius_merluccius-27",2004,0.338389690132042
"283",4,"Merluccius_merluccius-27",2005,0.349046950994049
"284",4,"Merluccius_merluccius-27",2006,0.360429068066307
"285",4,"Merluccius_merluccius-27",2007,0.372635534907049
"286",4,"Merluccius_merluccius-27",2008,0.385075522799511
"287",4,"Merluccius_merluccius-27",2009,0.397639243566802
"288",4,"Merluccius_merluccius-27",2010,0.410364975004343
"289",4,"Merluccius_merluccius-27",2011,0.421945576840491
"290",4,"Merluccius_merluccius-27",2012,0.43286744893717
"291",4,"Merluccius_merluccius-27",2013,0.443323730876134
"292",4,"Merluccius_merluccius-27",2014,0.452986548175784
"293",4,"Micromesistius_poutassou-27",2001,1.8279722021705
"294",4,"Micromesistius_poutassou-27",2002,1.82927227640002
"295",4,"Micromesistius_poutassou-27",2003,1.8327602230728
"296",4,"Micromesistius_poutassou-27",2004,1.83836830017797
"297",4,"Micromesistius_poutassou-27",2005,1.85318956700582
"298",4,"Micromesistius_poutassou-27",2006,1.74238741887509
"299",4,"Micromesistius_poutassou-27",2007,1.54615312569087
"300",4,"Micromesistius_poutassou-27",2008,1.29678849134408
"301",4,"Micromesistius_poutassou-27",2009,1.02900007696271
"302",4,"Micromesistius_poutassou-27",2010,0.744043349817065
"303",4,"Micromesistius_poutassou-27",2011,0.595597226463062
"304",4,"Micromesistius_poutassou-27",2012,0.532268598387273
"305",4,"Micromesistius_poutassou-27",2013,0.505441533393272
"306",4,"Micromesistius_poutassou-27",2014,0.453389632804909
"307",4,"Molva_molva-27",2001,0.410994240001289
"308",4,"Molva_molva-27",2002,0.406408192938177
"309",4,"Molva_molva-27",2003,0.406864661117399
"310",4,"Molva_molva-27",2004,0.412083328275655
"311",4,"Molva_molva-27",2005,0.419566114333583
"312",4,"Molva_molva-27",2006,0.426633659098376
"313",4,"Molva_molva-27",2007,0.434964428163521
"314",4,"Molva_molva-27",2008,0.443164864334117
"315",4,"Molva_molva-27",2009,0.450361871898124
"316",4,"Molva_molva-27",2010,0.456204889648751
"317",4,"Molva_molva-27",2011,0.462098602268822
"318",4,"Molva_molva-27",2012,0.466047070633269
"319",4,"Molva_molva-27",2013,0.469790478116688
"320",4,"Molva_molva-27",2014,0.471551252512867
"321",4,"Brosme_brosme-21",2001,0.747
"322",4,"Brosme_brosme-21",2002,0.649
"323",4,"Brosme_brosme-21",2003,0.458
"324",4,"Brosme_brosme-21",2004,0.583
"325",4,"Brosme_brosme-21",2005,0.542
"326",4,"Brosme_brosme-21",2006,0.537
"327",4,"Brosme_brosme-21",2007,0.655
"328",4,"Brosme_brosme-21",2008,0.259056121269943
"329",4,"Brosme_brosme-21",2009,0.2750107372598
"330",4,"Brosme_brosme-21",2010,0.292901043594628
"331",4,"Brosme_brosme-21",2011,0.31336566506304
"332",4,"Brosme_brosme-21",2012,0.336488575040107
"333",4,"Brosme_brosme-21",2013,0.362233663748108
"334",4,"Brosme_brosme-21",2014,0.390073366101942
"335",4,"Brosme_brosme-27",2001,0.445293103379811
"336",4,"Brosme_brosme-27",2002,0.444507515469446
"337",4,"Brosme_brosme-27",2003,0.447187750309354
"338",4,"Brosme_brosme-27",2004,0.455151288690638
"339",4,"Brosme_brosme-27",2005,0.466619859806607
"340",4,"Brosme_brosme-27",2006,0.478045529548559
"341",4,"Brosme_brosme-27",2007,0.487956580271049
"342",4,"Brosme_brosme-27",2008,0.493063476106764
"343",4,"Brosme_brosme-27",2009,0.494515745197487
"344",4,"Brosme_brosme-27",2010,0.489548141973856
"345",4,"Brosme_brosme-27",2011,0.482923408255158
"346",4,"Brosme_brosme-27",2012,0.475995029114871
"347",4,"Brosme_brosme-27",2013,0.472708545053577
"348",4,"Brosme_brosme-27",2014,0.471029593103294
"349",4,"Cyclopterus_lumpus-21",2001,1.71070805028791
"350",4,"Cyclopterus_lumpus-21",2002,1.66537012778576
"351",4,"Cyclopterus_lumpus-21",2003,1.60488104911758
"352",4,"Cyclopterus_lumpus-21",2004,1.52499403344559
"353",4,"Cyclopterus_lumpus-21",2005,1.40700818499694
"354",4,"Cyclopterus_lumpus-21",2006,1.27125609068167
"355",4,"Cyclopterus_lumpus-21",2007,1.13131831723017
"356",4,"Cyclopterus_lumpus-21",2008,1.00668053063031
"357",4,"Cyclopterus_lumpus-21",2009,0.907449410144459
"358",4,"Cyclopterus_lumpus-21",2010,0.873609447353629
"359",4,"Cyclopterus_lumpus-21",2011,0.899267419769942
"360",4,"Cyclopterus_lumpus-21",2012,0.909016831884557
"361",4,"Cyclopterus_lumpus-27",2001,0.30428659228786
"362",4,"Cyclopterus_lumpus-27",2002,0.306278898803234
"363",4,"Cyclopterus_lumpus-27",2003,0.307474214289891
"364",4,"Cyclopterus_lumpus-27",2004,0.312901016883627
"365",4,"Cyclopterus_lumpus-27",2005,0.324339664054904
"366",4,"Cyclopterus_lumpus-27",2006,0.342123410038559
"367",4,"Cyclopterus_lumpus-27",2007,0.362477438134234
"368",4,"Cyclopterus_lumpus-27",2008,0.381544225609032
"369",4,"Cyclopterus_lumpus-27",2009,0.393889074493307
"370",4,"Cyclopterus_lumpus-27",2010,0.390198193605491
"371",4,"Cyclopterus_lumpus-27",2011,0.387111775197163
"372",4,"Cyclopterus_lumpus-27",2012,0.386796163470707
"373",4,"Cyclopterus_lumpus-27",2013,0.391938024579786
"374",4,"Cyclopterus_lumpus-27",2014,0.409914718803827
"375",4,"Gadus_morhua-21",2001,0.12046
"376",4,"Gadus_morhua-21",2002,0.110463333333333
"377",4,"Gadus_morhua-21",2003,0.0887566666666667
"378",4,"Gadus_morhua-21",2004,0.07469
"379",4,"Gadus_morhua-21",2005,0.0629766666666667
"380",4,"Gadus_morhua-21",2006,0.0654
"381",4,"Gadus_morhua-21",2007,0.0890666666666667
"382",4,"Gadus_morhua-21",2008,0.113133333333333
"383",4,"Gadus_morhua-21",2009,0.113633333333333
"384",4,"Gadus_morhua-21",2010,0.119533333333333
"385",4,"Gadus_morhua-27",2001,0.391
"386",4,"Gadus_morhua-27",2002,0.369
"387",4,"Gadus_morhua-27",2003,0.265
"388",4,"Gadus_morhua-27",2004,0.162
"389",4,"Gadus_morhua-27",2005,0.105
"390",4,"Gadus_morhua-27",2006,0.0773
"391",4,"Gadus_morhua-27",2007,0.137
"392",4,"Gadus_morhua-27",2008,0.141
"393",4,"Gadus_morhua-27",2009,0.124
"394",4,"Gadus_morhua-27",2010,0.159
"395",4,"Cetorhinus_maximus-27",2001,0.204315304856673
"396",4,"Cetorhinus_maximus-27",2002,0.216430523495418
"397",4,"Cetorhinus_maximus-27",2003,0.22902372588118
"398",4,"Cetorhinus_maximus-27",2004,0.242236349979666
"399",4,"Cetorhinus_maximus-27",2005,0.256258520087334
"400",4,"Cetorhinus_maximus-27",2006,0.271222994245167
"401",4,"Cetorhinus_maximus-27",2007,0.286902796896326
"402",4,"Cetorhinus_maximus-27",2008,0.303744418941717
"403",4,"Cetorhinus_maximus-27",2009,0.321534466977518
"404",4,"Cetorhinus_maximus-27",2011,0.340270177977001
"405",4,"Cetorhinus_maximus-27",2012,0.359747863671439
"406",4,"Scomber_scombrus-27",2001,1.53430308030193
"407",4,"Scomber_scombrus-27",2002,1.5462055601642
"408",4,"Scomber_scombrus-27",2003,1.56501414813295
"409",4,"Scomber_scombrus-27",2004,1.5814678747169
"410",4,"Scomber_scombrus-27",2005,1.60709571485776
"411",4,"Scomber_scombrus-27",2006,1.63702837492641
"412",4,"Scomber_scombrus-27",2007,1.66554178248005
"413",4,"Scomber_scombrus-27",2008,1.68672598699785
"414",4,"Scomber_scombrus-27",2009,1.7001219019089
"415",4,"Scomber_scombrus-27",2010,1.67353548219154
"416",4,"Scomber_scombrus-27",2011,1.62312456323478
"417",4,"Scomber_scombrus-27",2012,1.56125191082274
"418",4,"Scomber_scombrus-27",2013,1.4903945990361
"419",4,"Scomber_scombrus-27",2014,1.38079367362428
"420",4,"Squalus_acanthias-21",2001,0.551148923905025
"421",4,"Squalus_acanthias-21",2002,0.481060555838583
"422",4,"Squalus_acanthias-21",2003,0.440788560593444
"423",4,"Squalus_acanthias-21",2004,0.427062235655295
"424",4,"Squalus_acanthias-21",2005,0.429121729967861
"425",4,"Squalus_acanthias-21",2006,0.437920100030514
"426",4,"Squalus_acanthias-21",2007,0.45280064210011
"427",4,"Squalus_acanthias-21",2008,0.464428108596889
"428",4,"Squalus_acanthias-21",2009,0.471041862443384
"429",4,"Squalus_acanthias-21",2010,0.473703541365129
"430",4,"Squalus_acanthias-21",2011,0.469690322195964
"431",4,"Squalus_acanthias-21",2012,0.455460698328156
"432",4,"Squalus_acanthias-21",2013,0.439247016814832
"433",4,"Squalus_acanthias-21",2014,0.418653255430935
"434",4,"Squalus_acanthias-27",2001,0.273874156697092
"435",4,"Squalus_acanthias-27",2002,0.271989970990428
"436",4,"Squalus_acanthias-27",2003,0.271874430815222
"437",4,"Squalus_acanthias-27",2004,0.273010836093509
"438",4,"Squalus_acanthias-27",2005,0.27668533970551
"439",4,"Squalus_acanthias-27",2006,0.283599960199501
"440",4,"Squalus_acanthias-27",2007,0.293198823576575
"441",4,"Squalus_acanthias-27",2008,0.305062022624964
"442",4,"Squalus_acanthias-27",2009,0.318563207172213
"443",4,"Squalus_acanthias-27",2010,0.333377001281569
"444",4,"Squalus_acanthias-27",2011,0.349286319173477
"445",4,"Squalus_acanthias-27",2012,0.365905495583597
"446",4,"Squalus_acanthias-27",2013,0.38354230432678
"447",4,"Squalus_acanthias-27",2014,0.401941383604122
"448",4,"Coregonus_lavaretus-27",2001,0.553208324981035
"449",4,"Coregonus_lavaretus-27",2002,0.531384815303843
"450",4,"Coregonus_lavaretus-27",2003,0.512954044919368
"451",4,"Coregonus_lavaretus-27",2004,0.497397877878667
"452",4,"Coregonus_lavaretus-27",2005,0.495590974645134
"453",4,"Coregonus_lavaretus-27",2006,0.491643766795121
"454",4,"Coregonus_lavaretus-27",2007,0.490889814707056
"455",4,"Coregonus_lavaretus-27",2008,0.493137714095605
"456",4,"Coregonus_lavaretus-27",2009,0.489583496087065
"457",4,"Coregonus_lavaretus-27",2010,0.47900253961858
"458",4,"Coregonus_lavaretus-27",2011,0.475593761236087
"459",4,"Coregonus_lavaretus-27",2012,0.477179739157427
"460",4,"Coregonus_lavaretus-27",2013,0.478737897020051
"461",4,"Coregonus_lavaretus-27",2014,0.488523194551393
"462",4,"Gadus_ogac-21",2001,0.131075509164469
"463",4,"Gadus_ogac-21",2002,0.123792296196744
"464",4,"Gadus_ogac-21",2003,0.119535361974873
"465",4,"Gadus_ogac-21",2004,0.120482267222511
"466",4,"Gadus_ogac-21",2005,0.122676673561872
"467",4,"Gadus_ogac-21",2006,0.126739047940233
"468",4,"Gadus_ogac-21",2007,0.132744161137337
"469",4,"Gadus_ogac-21",2008,0.142528945870256
