iucn_sid,sciname,year,cat,cat_score,rgn_id,rgn_name,comname,ico_gl,ico_rgn_id,presence
13006,Megaptera novaeangliae,2009,LC,0,8,West Greenland,Humpback whale,NA,8,Extant
13006,Megaptera novaeangliae,2010,LC,0,8,West Greenland,Humpback whale,NA,8,Extant
13006,Megaptera novaeangliae,2011,LC,0,8,West Greenland,Humpback whale,NA,8,Extant
13006,Megaptera novaeangliae,2012,LC,0,8,West Greenland,Humpback whale,NA,8,Extant
13006,Megaptera novaeangliae,2013,LC,0,8,West Greenland,Humpback whale,NA,8,Extant
13006,Megaptera novaeangliae,2014,LC,0,8,West Greenland,Humpback whale,NA,8,Extant
13006,Megaptera novaeangliae,2015,LC,0,8,West Greenland,Humpback whale,NA,8,Extant
13006,Megaptera novaeangliae,2016,LC,0,8,West Greenland,Humpback whale,NA,8,Extant
15106,Odobenus rosmarus,2e3,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2e3,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2e3,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2e3,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2e3,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2e3,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2e3,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2e3,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2e3,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2e3,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2e3,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2e3,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2e3,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2e3,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2e3,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2e3,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2e3,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2e3,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2e3,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2e3,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2e3,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2e3,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2e3,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2e3,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2e3,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2001,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2001,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2001,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2001,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2001,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2001,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2001,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2001,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2001,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2001,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2001,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2001,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2001,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2001,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2001,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2001,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2001,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2001,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2001,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2001,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2001,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2001,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2001,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2001,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2001,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2002,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2002,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2002,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2002,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2002,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2002,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2002,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2002,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2002,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2002,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2002,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2002,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2002,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2002,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2002,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2002,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2002,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2002,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2002,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2002,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2002,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2002,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2002,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2002,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2002,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2003,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2003,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2003,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2003,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2003,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2003,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2003,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2003,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2003,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2003,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2003,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2003,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2003,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2003,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2003,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2003,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2003,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2003,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2003,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2003,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2003,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2003,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2003,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2003,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2003,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2004,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2004,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2004,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2004,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2004,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2004,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2004,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2004,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2004,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2004,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2004,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2004,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2004,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2004,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2004,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2004,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2004,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2004,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2004,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2004,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2004,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2004,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2004,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2004,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2004,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2005,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2005,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2005,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2005,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2005,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2005,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2005,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2005,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2005,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2005,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2005,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2005,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2005,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2005,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2005,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2005,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2005,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2005,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2005,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2005,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2005,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2005,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2005,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2005,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2005,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2006,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2006,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2006,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2006,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2006,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2006,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2006,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2006,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2006,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2006,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2006,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2006,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2006,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2006,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2006,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2006,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2006,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2006,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2006,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2006,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2006,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2006,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2006,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2006,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2006,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2007,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2007,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2007,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2007,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2007,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2007,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2007,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2007,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2007,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2007,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2007,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2007,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2007,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2007,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2007,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2007,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2007,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2007,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2007,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2007,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2007,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2007,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2007,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2007,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2007,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2008,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2008,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2008,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2008,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2008,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2008,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2008,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2008,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2008,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2008,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2008,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2008,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2008,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2008,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2008,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2008,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2008,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2008,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2008,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2008,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2008,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2008,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2008,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2008,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2008,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2009,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2009,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2009,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2009,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2009,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2009,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2009,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2009,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2009,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2009,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2009,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2009,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2009,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2009,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2009,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2009,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2009,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2009,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2009,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2009,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2009,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2009,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2009,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2009,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2009,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2010,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2010,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2010,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2010,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2010,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2010,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2010,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2010,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2010,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2010,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2010,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2010,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2010,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2010,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2010,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2010,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2010,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2010,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2010,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2010,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2010,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2010,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2010,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2010,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2010,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2011,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2011,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2011,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2011,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2011,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2011,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2011,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2011,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2011,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2011,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2011,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2011,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2011,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2011,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2011,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2011,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2011,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2011,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2011,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2011,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2011,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2011,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2011,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2011,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2011,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2012,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2012,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2012,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2012,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2012,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2012,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2012,LC,0,8,West Greenland,Walrus,NA,8,Extant
15106,Odobenus rosmarus,2012,LC,0,9,East Greenland,Walrus,NA,9,Extant
15106,Odobenus rosmarus,2012,LC,0,4,Russia,Walrus,NA,4,Extant
15106,Odobenus rosmarus,2012,LC,0,1,Alaska,Walrus,NA,1,Extant
15106,Odobenus rosmarus,2012,LC,0,2,Nunavut,Walrus,NA,2,Extant
15106,Odobenus rosmarus,2012,LC,0,8,West Greenland,Walrus,NA,8,Extant
