"stock_id","year","bbmsy_mean","prior","model","mean_5year"
"Anarhichas_lupus-27",1991,0.756313115466554,"constrained","CMSY",0.749108162523567
"Anarhichas_lupus-27",1992,0.776352568107426,"constrained","CMSY",0.749144590886103
"Anarhichas_lupus-27",1993,0.80510013071533,"constrained","CMSY",0.759271221707591
"Anarhichas_lupus-27",1994,0.834733963141825,"constrained","CMSY",0.782617069877636
"Anarhichas_lupus-27",1995,0.876214180074337,"constrained","CMSY",0.809742791501095
"Anarhichas_lupus-27",1996,0.880054916708759,"constrained","CMSY",0.834491151749535
"Anarhichas_lupus-27",1997,0.836717285732084,"constrained","CMSY",0.846564095274467
"Anarhichas_lupus-27",1998,0.771353203785208,"constrained","CMSY",0.839814709888443
"Anarhichas_lupus-27",1999,0.683851952613561,"constrained","CMSY",0.80963830778279
"Anarhichas_lupus-27",2000,0.61948764835475,"constrained","CMSY",0.758293001438872
"Anarhichas_lupus-27",2001,0.548371610696565,"constrained","CMSY",0.691956340236434
"Anarhichas_lupus-27",2002,0.493669094109384,"constrained","CMSY",0.623346701911894
"Anarhichas_lupus-27",2003,0.455541973432399,"constrained","CMSY",0.560184455841332
"Anarhichas_lupus-27",2004,0.426117604254499,"constrained","CMSY",0.508637586169519
"Anarhichas_lupus-27",2005,0.390518268878205,"constrained","CMSY",0.46284371027421
"Anarhichas_lupus-27",2006,0.358129189419165,"constrained","CMSY",0.42479522601873
"Anarhichas_lupus-27",2007,0.323168477222067,"constrained","CMSY",0.390695102641267
"Anarhichas_lupus-27",2008,0.294997808742345,"constrained","CMSY",0.358586269703256
"Anarhichas_lupus-27",2009,0.301803904334398,"constrained","CMSY",0.333723529719236
"Anarhichas_lupus-27",2010,0.318407512960514,"constrained","CMSY",0.319301378535698
"Anarhichas_lupus-27",2011,0.340393798107092,"constrained","CMSY",0.315754300273283
"Anarhichas_lupus-27",2012,0.37633681948673,"constrained","CMSY",0.326387968726216
"Anarhichas_lupus-27",2013,0.417468165411611,"constrained","CMSY",0.350882040060069
"Anarhichas_lupus-27",2014,0.468016312337778,"constrained","CMSY",0.384124521660745
"Anarhichas_minor-27",1965,1.32483310421479,"constrained","CMSY",NA
"Anarhichas_minor-27",1966,1.40879829756911,"constrained","CMSY",NA
"Anarhichas_minor-27",1967,1.48403540807619,"constrained","CMSY",NA
"Anarhichas_minor-27",1968,1.5466901091919,"constrained","CMSY",NA
"Anarhichas_minor-27",1969,1.59672518805127,"constrained","CMSY",1.47221642142065
"Anarhichas_minor-27",1970,1.63704733071683,"constrained","CMSY",1.53465926672106
"Anarhichas_minor-27",1971,1.67235979291238,"constrained","CMSY",1.58737156578971
"Anarhichas_minor-27",1972,1.6996564201595,"constrained","CMSY",1.63049576820638
"Anarhichas_minor-27",1973,1.72115224581239,"constrained","CMSY",1.66538819553047
"Anarhichas_minor-27",1974,1.73580467593397,"constrained","CMSY",1.69320409310701
"Anarhichas_minor-27",1975,1.75359145010202,"constrained","CMSY",1.71651291698405
"Anarhichas_minor-27",1976,1.75649487335077,"constrained","CMSY",1.73333993307173
"Anarhichas_minor-27",1977,1.74818747297631,"constrained","CMSY",1.74304614363509
"Anarhichas_minor-27",1978,1.74237087205649,"constrained","CMSY",1.74728986888391
"Anarhichas_minor-27",1979,1.73423107842082,"constrained","CMSY",1.74697514938128
"Anarhichas_minor-27",1980,1.73013267757371,"constrained","CMSY",1.74228339487562
"Anarhichas_minor-27",1981,1.72744538919377,"constrained","CMSY",1.73647349804422
"Anarhichas_minor-27",1982,1.72368872249648,"constrained","CMSY",1.73157374794825
"Anarhichas_minor-27",1983,1.71994894422411,"constrained","CMSY",1.72708936238178
