rgn_id,rgn_name,loiczid,proportionArea,csquarecode,cellarea
4,Russia,16419.0,1.0,1710:489:3,603.03
4,Russia,16420.0,1.0,1710:489:4,603.03
4,Russia,16421.0,1.0,1711:380:3,603.03
4,Russia,16422.0,1.0,1711:380:4,603.03
4,Russia,16423.0,1.0,1711:381:3,603.03
4,Russia,16424.0,1.0,1711:381:4,603.03
4,Russia,16425.0,1.0,1711:382:3,603.03
4,Russia,16426.0,1.0,1711:382:4,603.03
4,Russia,16427.0,1.0,1711:383:3,603.03
4,Russia,16428.0,1.0,1711:383:4,603.03
4,Russia,16429.0,1.0,1711:384:3,603.03
4,Russia,16430.0,1.0,1711:384:4,603.03
4,Russia,16431.0,1.0,1711:485:3,603.03
4,Russia,16432.0,1.0,1711:485:4,603.03
4,Russia,16433.0,1.0,1711:486:3,603.03
4,Russia,16434.0,1.0,1711:486:4,603.03
4,Russia,16435.0,1.0,1711:487:3,603.03
4,Russia,16436.0,1.0,1711:487:4,603.03
4,Russia,16437.0,1.0,1711:488:3,603.03
4,Russia,16438.0,1.0,1711:488:4,603.03
4,Russia,16439.0,1.0,1711:489:3,603.03
4,Russia,16440.0,1.0,1711:489:4,603.03
4,Russia,16441.0,1.0,1712:380:3,603.03
4,Russia,16442.0,1.0,1712:380:4,603.03
4,Russia,16443.0,1.0,1712:381:3,603.03
4,Russia,16444.0,1.0,1712:381:4,603.03
4,Russia,16445.0,1.0,1712:382:3,603.03
4,Russia,16446.0,1.0,1712:382:4,603.03
4,Russia,16447.0,1.0,1712:383:3,603.03
4,Russia,16448.0,1.0,1712:383:4,603.03
4,Russia,16449.0,0.64,1712:384:3,603.03
4,Russia,16450.0,0.34,1712:384:4,603.03
4,Russia,16451.0,0.05,1712:485:3,603.03
4,Russia,16454.0,0.02,1712:486:4,603.03
4,Russia,16455.0,0.16,1712:487:3,603.03
4,Russia,16456.0,0.35,1712:487:4,603.03
4,Russia,16457.0,0.47,1712:488:3,603.03
4,Russia,16458.0,0.58,1712:488:4,603.03
4,Russia,16459.0,0.69,1712:489:3,603.03
4,Russia,16460.0,0.8,1712:489:4,603.03
4,Russia,16461.0,0.91,1713:380:3,603.03
4,Russia,16462.0,1.0,1713:380:4,603.03
4,Russia,16463.0,1.0,1713:381:3,603.03
4,Russia,16464.0,1.0,1713:381:4,603.03
4,Russia,16465.0,1.0,1713:382:3,603.03
4,Russia,16466.0,1.0,1713:382:4,603.03
4,Russia,16467.0,1.0,1713:383:3,603.03
4,Russia,16468.0,1.0,1713:383:4,603.03
4,Russia,16469.0,1.0,1713:384:3,603.03
4,Russia,16470.0,1.0,1713:384:4,603.03
4,Russia,16471.0,1.0,1713:485:3,603.03
4,Russia,16472.0,1.0,1713:485:4,603.03
4,Russia,16473.0,1.0,1713:486:3,603.03
4,Russia,16474.0,1.0,1713:486:4,603.03
4,Russia,16475.0,1.0,1713:487:3,603.03
4,Russia,16476.0,1.0,1713:487:4,603.03
4,Russia,16477.0,1.0,1713:488:3,603.03
4,Russia,16478.0,1.0,1713:488:4,603.03
4,Russia,16479.0,1.0,1713:489:3,603.03
4,Russia,16480.0,1.0,1713:489:4,603.03
4,Russia,16481.0,1.0,1714:380:3,603.03
4,Russia,16482.0,1.0,1714:380:4,603.03
4,Russia,16483.0,1.0,1714:381:3,603.03
4,Russia,16484.0,1.0,1714:381:4,603.03
4,Russia,16485.0,1.0,1714:382:3,603.03
4,Russia,16486.0,1.0,1714:382:4,603.03
4,Russia,16487.0,1.0,1714:383:3,603.03
4,Russia,16488.0,1.0,1714:383:4,603.03
4,Russia,16489.0,1.0,1714:384:3,603.03
4,Russia,16490.0,1.0,1714:384:4,603.03
4,Russia,16491.0,1.0,1714:485:3,603.03
4,Russia,16492.0,1.0,1714:485:4,603.03
4,Russia,16493.0,1.0,1714:486:3,603.03
4,Russia,16494.0,1.0,1714:486:4,603.03
4,Russia,16495.0,1.0,1714:487:3,603.03
4,Russia,16496.0,1.0,1714:487:4,603.03
4,Russia,16497.0,1.0,1714:488:3,603.03
4,Russia,16498.0,1.0,1714:488:4,603.03
4,Russia,16499.0,1.0,1714:489:3,603.03
4,Russia,16500.0,1.0,1714:489:4,603.03
4,Russia,16501.0,1.0,1715:380:3,603.03
4,Russia,16502.0,1.0,1715:380:4,603.03
4,Russia,16503.0,1.0,1715:381:3,603.03
4,Russia,16504.0,1.0,1715:381:4,603.03
4,Russia,16505.0,1.0,1715:382:3,603.03
4,Russia,16506.0,1.0,1715:382:4,603.03
4,Russia,16507.0,1.0,1715:383:3,603.03
4,Russia,16508.0,1.0,1715:383:4,603.03
4,Russia,16509.0,1.0,1715:384:3,603.03
4,Russia,16510.0,1.0,1715:384:4,603.03
4,Russia,16511.0,1.0,1715:485:3,603.03
4,Russia,16512.0,1.0,1715:485:4,603.03
4,Russia,16513.0,1.0,1715:486:3,603.03
4,Russia,16514.0,1.0,1715:486:4,603.03
4,Russia,16515.0,1.0,1715:487:3,603.03
4,Russia,16516.0,1.0,1715:487:4,603.03
4,Russia,16517.0,1.0,1715:488:3,603.03
4,Russia,16518.0,1.0,1715:488:4,603.03
4,Russia,16519.0,1.0,1715:489:3,603.03
4,Russia,16520.0,1.0,1715:489:4,603.03
4,Russia,16521.0,1.0,1716:380:3,603.03
4,Russia,16522.0,1.0,1716:380:4,603.03
4,Russia,16523.0,1.0,1716:381:3,603.03
4,Russia,16524.0,1.0,1716:381:4,603.03
4,Russia,16525.0,1.0,1716:382:3,603.03
4,Russia,16526.0,1.0,1716:382:4,603.03
4,Russia,16527.0,1.0,1716:383:3,603.03
4,Russia,16528.0,1.0,1716:383:4,603.03
4,Russia,16529.0,1.0,1716:384:3,603.03
4,Russia,16530.0,1.0,1716:384:4,603.03
4,Russia,16531.0,1.0,1716:485:3,603.03
4,Russia,16532.0,1.0,1716:485:4,603.03
4,Russia,16533.0,1.0,1716:486:3,603.03
4,Russia,16534.0,1.0,1716:486:4,603.03
4,Russia,16535.0,1.0,1716:487:3,603.03
4,Russia,16536.0,1.0,1716:487:4,603.03
4,Russia,16537.0,1.0,1716:488:3,603.03
4,Russia,16538.0,1.0,1716:488:4,603.03
4,Russia,16539.0,1.0,1716:489:3,603.03
4,Russia,16540.0,1.0,1716:489:4,603.03
4,Russia,16541.0,0.84,1717:380:3,603.03
4,Russia,16542.0,0.49,1717:380:4,603.03
4,Russia,16543.0,0.14,1717:381:3,603.03
4,Russia,16997.0,1.0,1703:488:1,629.47
4,Russia,16998.0,1.0,1703:488:2,629.47
4,Russia,16999.0,1.0,1703:489:1,629.47
4,Russia,17e3,1.0,1703:489:2,629.47
4,Russia,17001.0,1.0,1704:380:1,629.47
4,Russia,17002.0,1.0,1704:380:2,629.47
4,Russia,17003.0,1.0,1704:381:1,629.47
4,Russia,17004.0,1.0,1704:381:2,629.47
4,Russia,17005.0,1.0,1704:382:1,629.47
4,Russia,17006.0,1.0,1704:382:2,629.47
4,Russia,17007.0,1.0,1704:383:1,629.47
4,Russia,17008.0,1.0,1704:383:2,629.47
4,Russia,17009.0,1.0,1704:384:1,629.47
4,Russia,17010.0,1.0,1704:384:2,629.47
4,Russia,17011.0,1.0,1704:485:1,629.47
4,Russia,17012.0,1.0,1704:485:2,629.47
4,Russia,17013.0,1.0,1704:486:1,629.47
4,Russia,17014.0,1.0,1704:486:2,629.47
4,Russia,17015.0,1.0,1704:487:1,629.47
4,Russia,17016.0,1.0,1704:487:2,629.47
4,Russia,17017.0,1.0,1704:488:1,629.47
4,Russia,17018.0,1.0,1704:488:2,629.47
4,Russia,17019.0,1.0,1704:489:1,629.47
4,Russia,17020.0,1.0,1704:489:2,629.47
4,Russia,17021.0,1.0,1705:380:1,629.47
4,Russia,17022.0,1.0,1705:380:2,629.47
4,Russia,17023.0,1.0,1705:381:1,629.47
4,Russia,17024.0,1.0,1705:381:2,629.47
4,Russia,17025.0,1.0,1705:382:1,629.47
4,Russia,17026.0,1.0,1705:382:2,629.47
4,Russia,17027.0,1.0,1705:383:1,629.47
4,Russia,17028.0,1.0,1705:383:2,629.47
4,Russia,17029.0,1.0,1705:384:1,629.47
4,Russia,17030.0,1.0,1705:384:2,629.47
4,Russia,17031.0,1.0,1705:485:1,629.47
4,Russia,17032.0,1.0,1705:485:2,629.47
4,Russia,17033.0,1.0,1705:486:1,629.47
4,Russia,17034.0,1.0,1705:486:2,629.47
4,Russia,17035.0,1.0,1705:487:1,629.47
4,Russia,17036.0,1.0,1705:487:2,629.47
4,Russia,17037.0,1.0,1705:488:1,629.47
4,Russia,17038.0,1.0,1705:488:2,629.47
4,Russia,17039.0,1.0,1705:489:1,629.47
4,Russia,17040.0,1.0,1705:489:2,629.47
4,Russia,17041.0,1.0,1706:380:1,629.47
4,Russia,17042.0,1.0,1706:380:2,629.47
4,Russia,17043.0,1.0,1706:381:1,629.47
4,Russia,17044.0,1.0,1706:381:2,629.47
4,Russia,17045.0,1.0,1706:382:1,629.47
4,Russia,17046.0,1.0,1706:382:2,629.47
4,Russia,17047.0,1.0,1706:383:1,629.47
4,Russia,17048.0,1.0,1706:383:2,629.47
4,Russia,17049.0,1.0,1706:384:1,629.47
4,Russia,17050.0,1.0,1706:384:2,629.47
4,Russia,17051.0,1.0,1706:485:1,629.47
4,Russia,17052.0,1.0,1706:485:2,629.47
4,Russia,17053.0,1.0,1706:486:1,629.47
4,Russia,17054.0,1.0,1706:486:2,629.47
4,Russia,17055.0,1.0,1706:487:1,629.47
4,Russia,17056.0,1.0,1706:487:2,629.47
4,Russia,17057.0,1.0,1706:488:1,629.47
4,Russia,17058.0,1.0,1706:488:2,629.47
4,Russia,17059.0,1.0,1706:489:1,629.47
4,Russia,17060.0,1.0,1706:489:2,629.47
4,Russia,17061.0,1.0,1707:380:1,629.47
4,Russia,17062.0,1.0,1707:380:2,629.47
4,Russia,17063.0,1.0,1707:381:1,629.47
4,Russia,17064.0,1.0,1707:381:2,629.47
4,Russia,17065.0,1.0,1707:382:1,629.47
4,Russia,17066.0,1.0,1707:382:2,629.47
4,Russia,17067.0,1.0,1707:383:1,629.47
4,Russia,17068.0,1.0,1707:383:2,629.47
4,Russia,17069.0,1.0,1707:384:1,629.47
4,Russia,17070.0,1.0,1707:384:2,629.47
4,Russia,17071.0,1.0,1707:485:1,629.47
4,Russia,17072.0,1.0,1707:485:2,629.47
4,Russia,17073.0,1.0,1707:486:1,629.47
4,Russia,17074.0,1.0,1707:486:2,629.47
4,Russia,17075.0,1.0,1707:487:1,629.47
4,Russia,17076.0,1.0,1707:487:2,629.47
4,Russia,17077.0,1.0,1707:488:1,629.47
4,Russia,17078.0,1.0,1707:488:2,629.47
4,Russia,17079.0,1.0,1707:489:1,629.47
4,Russia,17080.0,1.0,1707:489:2,629.47
4,Russia,17081.0,1.0,1708:380:1,629.47
4,Russia,17082.0,1.0,1708:380:2,629.47
4,Russia,17083.0,1.0,1708:381:1,629.47
4,Russia,17084.0,1.0,1708:381:2,629.47
4,Russia,17085.0,1.0,1708:382:1,629.47
4,Russia,17086.0,1.0,1708:382:2,629.47
4,Russia,17087.0,1.0,1708:383:1,629.47
4,Russia,17088.0,1.0,1708:383:2,629.47
4,Russia,17089.0,1.0,1708:384:1,629.47
4,Russia,17090.0,1.0,1708:384:2,629.47
4,Russia,17091.0,1.0,1708:485:1,629.47
4,Russia,17092.0,1.0,1708:485:2,629.47
4,Russia,17093.0,1.0,1708:486:1,629.47
4,Russia,17094.0,1.0,1708:486:2,629.47
4,Russia,17095.0,1.0,1708:487:1,629.47
4,Russia,17096.0,1.0,1708:487:2,629.47
4,Russia,17097.0,1.0,1708:488:1,629.47
4,Russia,17098.0,1.0,1708:488:2,629.47
4,Russia,17099.0,1.0,1708:489:1,629.47
4,Russia,17100.0,1.0,1708:489:2,629.47
4,Russia,17101.0,1.0,1709:380:1,629.47
4,Russia,17102.0,1.0,1709:380:2,629.47
4,Russia,17103.0,1.0,1709:381:1,629.47
4,Russia,17104.0,1.0,1709:381:2,629.47
4,Russia,17105.0,1.0,1709:382:1,629.47
4,Russia,17106.0,1.0,1709:382:2,629.47
4,Russia,17107.0,1.0,1709:383:1,629.47
4,Russia,17108.0,0.97,1709:383:2,629.47
4,Russia,17109.0,1.0,1709:384:1,629.47
4,Russia,17110.0,1.0,1709:384:2,629.47
4,Russia,17111.0,1.0,1709:485:1,629.47
4,Russia,17112.0,1.0,1709:485:2,629.47
4,Russia,17113.0,1.0,1709:486:1,629.47
4,Russia,17114.0,1.0,1709:486:2,629.47
4,Russia,17115.0,1.0,1709:487:1,629.47
4,Russia,17116.0,1.0,1709:487:2,629.47
4,Russia,17117.0,1.0,1709:488:1,629.47
4,Russia,17118.0,1.0,1709:488:2,629.47
4,Russia,17119.0,0.98,1709:489:1,629.47
4,Russia,17120.0,0.58,1709:489:2,629.47
4,Russia,17121.0,0.1,1710:380:1,629.47
4,Russia,17122.0,0.14,1710:380:2,629.47
4,Russia,17123.0,0.32,1710:381:1,629.47
4,Russia,17124.0,0.4,1710:381:2,629.47
4,Russia,17125.0,0.36,1710:382:1,629.47
4,Russia,17126.0,0.36,1710:382:2,629.47
4,Russia,17127.0,0.39,1710:383:1,629.47
4,Russia,17128.0,0.49,1710:383:2,629.47
4,Russia,17129.0,0.56,1710:384:1,629.47
4,Russia,17130.0,0.6,1710:384:2,629.47
4,Russia,17131.0,0.81,1710:485:1,629.47
4,Russia,17132.0,1.0,1710:485:2,629.47
4,Russia,17133.0,0.93,1710:486:1,629.47
4,Russia,17134.0,0.82,1710:486:2,629.47
4,Russia,17135.0,0.83,1710:487:1,629.47
4,Russia,17136.0,0.88,1710:487:2,629.47
4,Russia,17137.0,1.0,1710:488:1,629.47
4,Russia,17138.0,1.0,1710:488:2,629.47
4,Russia,17139.0,1.0,1710:489:1,629.47
4,Russia,17140.0,1.0,1710:489:2,629.47
4,Russia,17141.0,1.0,1711:380:1,629.47
4,Russia,17142.0,1.0,1711:380:2,629.47
4,Russia,17143.0,1.0,1711:381:1,629.47
4,Russia,17144.0,1.0,1711:381:2,629.47
4,Russia,17145.0,1.0,1711:382:1,629.47
4,Russia,17146.0,1.0,1711:382:2,629.47
4,Russia,17147.0,1.0,1711:383:1,629.47
4,Russia,17148.0,1.0,1711:383:2,629.47
4,Russia,17149.0,1.0,1711:384:1,629.47
4,Russia,17150.0,1.0,1711:384:2,629.47
4,Russia,17151.0,1.0,1711:485:1,629.47
4,Russia,17152.0,1.0,1711:485:2,629.47
4,Russia,17153.0,1.0,1711:486:1,629.47
4,Russia,17154.0,1.0,1711:486:2,629.47
4,Russia,17155.0,1.0,1711:487:1,629.47
4,Russia,17156.0,1.0,1711:487:2,629.47
4,Russia,17157.0,1.0,1711:488:1,629.47
4,Russia,17158.0,1.0,1711:488:2,629.47
4,Russia,17159.0,1.0,1711:489:1,629.47
4,Russia,17160.0,1.0,1711:489:2,629.47
4,Russia,17161.0,1.0,1712:380:1,629.47
4,Russia,17162.0,1.0,1712:380:2,629.47
4,Russia,17163.0,1.0,1712:381:1,629.47
4,Russia,17164.0,1.0,1712:381:2,629.47
4,Russia,17165.0,1.0,1712:382:1,629.47
4,Russia,17166.0,1.0,1712:382:2,629.47
4,Russia,17167.0,1.0,1712:383:1,629.47
4,Russia,17168.0,1.0,1712:383:2,629.47
4,Russia,17169.0,1.0,1712:384:1,629.47
4,Russia,17170.0,1.0,1712:384:2,629.47
4,Russia,17171.0,0.98,1712:485:1,629.47
4,Russia,17172.0,0.75,1712:485:2,629.47
4,Russia,17173.0,0.82,1712:486:1,629.47
4,Russia,17174.0,0.98,1712:486:2,629.47
4,Russia,17175.0,1.0,1712:487:1,629.47
4,Russia,17176.0,1.0,1712:487:2,629.47
4,Russia,17177.0,1.0,1712:488:1,629.47
4,Russia,17178.0,1.0,1712:488:2,629.47
4,Russia,17179.0,1.0,1712:489:1,629.47
4,Russia,17180.0,1.0,1712:489:2,629.47
4,Russia,17181.0,1.0,1713:380:1,629.47
4,Russia,17182.0,1.0,1713:380:2,629.47
4,Russia,17183.0,1.0,1713:381:1,629.47
4,Russia,17184.0,1.0,1713:381:2,629.47
4,Russia,17185.0,1.0,1713:382:1,629.47
4,Russia,17186.0,1.0,1713:382:2,629.47
4,Russia,17187.0,1.0,1713:383:1,629.47
4,Russia,17188.0,1.0,1713:383:2,629.47
4,Russia,17189.0,1.0,1713:384:1,629.47
4,Russia,17190.0,1.0,1713:384:2,629.47
4,Russia,17191.0,1.0,1713:485:1,629.47
4,Russia,17192.0,1.0,1713:485:2,629.47
4,Russia,17193.0,1.0,1713:486:1,629.47
4,Russia,17194.0,1.0,1713:486:2,629.47
4,Russia,17195.0,1.0,1713:487:1,629.47
4,Russia,17196.0,1.0,1713:487:2,629.47
4,Russia,17197.0,1.0,1713:488:1,629.47
4,Russia,17198.0,1.0,1713:488:2,629.47
4,Russia,17199.0,1.0,1713:489:1,629.47
4,Russia,17200.0,1.0,1713:489:2,629.47
4,Russia,17201.0,1.0,1714:380:1,629.47
4,Russia,17202.0,1.0,1714:380:2,629.47
4,Russia,17203.0,1.0,1714:381:1,629.47
4,Russia,17204.0,1.0,1714:381:2,629.47
4,Russia,17205.0,1.0,1714:382:1,629.47
4,Russia,17206.0,1.0,1714:382:2,629.47
4,Russia,17207.0,1.0,1714:383:1,629.47
4,Russia,17208.0,1.0,1714:383:2,629.47
4,Russia,17209.0,1.0,1714:384:1,629.47
4,Russia,17210.0,1.0,1714:384:2,629.47
4,Russia,17211.0,1.0,1714:485:1,629.47
4,Russia,17212.0,1.0,1714:485:2,629.47
4,Russia,17213.0,1.0,1714:486:1,629.47
4,Russia,17214.0,1.0,1714:486:2,629.47
4,Russia,17215.0,1.0,1714:487:1,629.47
4,Russia,17216.0,1.0,1714:487:2,629.47
4,Russia,17217.0,1.0,1714:488:1,629.47
4,Russia,17218.0,1.0,1714:488:2,629.47
4,Russia,17219.0,1.0,1714:489:1,629.47
4,Russia,17220.0,1.0,1714:489:2,629.47
4,Russia,17221.0,1.0,1715:380:1,629.47
4,Russia,17222.0,1.0,1715:380:2,629.47
4,Russia,17223.0,1.0,1715:381:1,629.47
4,Russia,17224.0,1.0,1715:381:2,629.47
4,Russia,17225.0,1.0,1715:382:1,629.47
4,Russia,17226.0,1.0,1715:382:2,629.47
4,Russia,17227.0,1.0,1715:383:1,629.47
4,Russia,17228.0,1.0,1715:383:2,629.47
4,Russia,17229.0,1.0,1715:384:1,629.47
4,Russia,17230.0,1.0,1715:384:2,629.47
4,Russia,17231.0,1.0,1715:485:1,629.47
4,Russia,17232.0,1.0,1715:485:2,629.47
4,Russia,17233.0,1.0,1715:486:1,629.47
4,Russia,17234.0,1.0,1715:486:2,629.47
4,Russia,17235.0,1.0,1715:487:1,629.47
4,Russia,17236.0,1.0,1715:487:2,629.47
4,Russia,17237.0,1.0,1715:488:1,629.47
4,Russia,17238.0,1.0,1715:488:2,629.47
4,Russia,17239.0,1.0,1715:489:1,629.47
4,Russia,17240.0,1.0,1715:489:2,629.47
4,Russia,17241.0,1.0,1716:380:1,629.47
4,Russia,17242.0,1.0,1716:380:2,629.47
4,Russia,17243.0,1.0,1716:381:1,629.47
4,Russia,17244.0,1.0,1716:381:2,629.47
4,Russia,17245.0,1.0,1716:382:1,629.47
4,Russia,17246.0,1.0,1716:382:2,629.47
4,Russia,17247.0,1.0,1716:383:1,629.47
4,Russia,17248.0,1.0,1716:383:2,629.47
4,Russia,17249.0,1.0,1716:384:1,629.47
4,Russia,17250.0,1.0,1716:384:2,629.47
4,Russia,17251.0,1.0,1716:485:1,629.47
4,Russia,17252.0,1.0,1716:485:2,629.47
4,Russia,17253.0,1.0,1716:486:1,629.47
4,Russia,17254.0,1.0,1716:486:2,629.47
4,Russia,17255.0,1.0,1716:487:1,629.47
4,Russia,17256.0,1.0,1716:487:2,629.47
4,Russia,17257.0,1.0,1716:488:1,629.47
4,Russia,17258.0,1.0,1716:488:2,629.47
4,Russia,17259.0,1.0,1716:489:1,629.47
4,Russia,17260.0,1.0,1716:489:2,629.47
4,Russia,17261.0,1.0,1717:380:1,629.47
4,Russia,17262.0,1.0,1717:380:2,629.47
4,Russia,17263.0,1.0,1717:381:1,629.47
4,Russia,17264.0,0.69,1717:381:2,629.47
4,Russia,17265.0,0.12,1717:382:1,629.47
4,Russia,17717.0,1.0,1703:478:3,655.85
4,Russia,17718.0,1.0,1703:478:4,655.85
4,Russia,17719.0,1.0,1703:479:3,655.85
4,Russia,17720.0,1.0,1703:479:4,655.85
4,Russia,17721.0,1.0,1704:370:3,655.85
4,Russia,17722.0,1.0,1704:370:4,655.85
4,Russia,17723.0,1.0,1704:371:3,655.85
4,Russia,17724.0,1.0,1704:371:4,655.85
4,Russia,17725.0,1.0,1704:372:3,655.85
4,Russia,17726.0,1.0,1704:372:4,655.85
4,Russia,17727.0,1.0,1704:373:3,655.85
4,Russia,17728.0,1.0,1704:373:4,655.85
4,Russia,17729.0,1.0,1704:374:3,655.85
4,Russia,17730.0,1.0,1704:374:4,655.85
4,Russia,17731.0,1.0,1704:475:3,655.85
4,Russia,17732.0,1.0,1704:475:4,655.85
4,Russia,17733.0,1.0,1704:476:3,655.85
4,Russia,17734.0,1.0,1704:476:4,655.85
4,Russia,17735.0,1.0,1704:477:3,655.85
4,Russia,17736.0,1.0,1704:477:4,655.85
4,Russia,17737.0,1.0,1704:478:3,655.85
4,Russia,17738.0,1.0,1704:478:4,655.85
4,Russia,17739.0,1.0,1704:479:3,655.85
4,Russia,17740.0,1.0,1704:479:4,655.85
4,Russia,17741.0,1.0,1705:370:3,655.85
4,Russia,17742.0,1.0,1705:370:4,655.85
4,Russia,17743.0,1.0,1705:371:3,655.85
4,Russia,17744.0,1.0,1705:371:4,655.85
4,Russia,17745.0,1.0,1705:372:3,655.85
4,Russia,17746.0,1.0,1705:372:4,655.85
4,Russia,17747.0,1.0,1705:373:3,655.85
4,Russia,17748.0,1.0,1705:373:4,655.85
4,Russia,17749.0,1.0,1705:374:3,655.85
4,Russia,17750.0,1.0,1705:374:4,655.85
4,Russia,17751.0,1.0,1705:475:3,655.85
4,Russia,17752.0,1.0,1705:475:4,655.85
4,Russia,17753.0,1.0,1705:476:3,655.85
4,Russia,17754.0,1.0,1705:476:4,655.85
4,Russia,17755.0,1.0,1705:477:3,655.85
4,Russia,17756.0,1.0,1705:477:4,655.85
4,Russia,17757.0,1.0,1705:478:3,655.85
4,Russia,17758.0,1.0,1705:478:4,655.85
4,Russia,17759.0,1.0,1705:479:3,655.85
4,Russia,17760.0,1.0,1705:479:4,655.85
4,Russia,17761.0,1.0,1706:370:3,655.85
4,Russia,17762.0,1.0,1706:370:4,655.85
4,Russia,17763.0,1.0,1706:371:3,655.85
4,Russia,17764.0,1.0,1706:371:4,655.85
4,Russia,17765.0,1.0,1706:372:3,655.85
4,Russia,17766.0,1.0,1706:372:4,655.85
4,Russia,17767.0,1.0,1706:373:3,655.85
4,Russia,17768.0,1.0,1706:373:4,655.85
4,Russia,17769.0,1.0,1706:374:3,655.85
4,Russia,17770.0,1.0,1706:374:4,655.85
4,Russia,17771.0,1.0,1706:475:3,655.85
4,Russia,17772.0,1.0,1706:475:4,655.85
4,Russia,17773.0,1.0,1706:476:3,655.85
4,Russia,17774.0,1.0,1706:476:4,655.85
4,Russia,17775.0,1.0,1706:477:3,655.85
4,Russia,17776.0,1.0,1706:477:4,655.85
4,Russia,17777.0,1.0,1706:478:3,655.85
4,Russia,17778.0,1.0,1706:478:4,655.85
4,Russia,17779.0,1.0,1706:479:3,655.85
4,Russia,17780.0,1.0,1706:479:4,655.85
4,Russia,17781.0,1.0,1707:370:3,655.85
4,Russia,17782.0,1.0,1707:370:4,655.85
4,Russia,17783.0,1.0,1707:371:3,655.85
4,Russia,17784.0,1.0,1707:371:4,655.85
4,Russia,17785.0,1.0,1707:372:3,655.85
4,Russia,17786.0,1.0,1707:372:4,655.85
4,Russia,17787.0,1.0,1707:373:3,655.85
4,Russia,17788.0,1.0,1707:373:4,655.85
4,Russia,17789.0,1.0,1707:374:3,655.85
4,Russia,17790.0,1.0,1707:374:4,655.85
4,Russia,17791.0,1.0,1707:475:3,655.85
4,Russia,17792.0,1.0,1707:475:4,655.85
4,Russia,17793.0,1.0,1707:476:3,655.85
4,Russia,17794.0,1.0,1707:476:4,655.85
4,Russia,17795.0,1.0,1707:477:3,655.85
4,Russia,17796.0,1.0,1707:477:4,655.85
4,Russia,17797.0,1.0,1707:478:3,655.85
4,Russia,17798.0,1.0,1707:478:4,655.85
4,Russia,17799.0,1.0,1707:479:3,655.85
4,Russia,17800.0,1.0,1707:479:4,655.85
4,Russia,17801.0,1.0,1708:370:3,655.85
4,Russia,17802.0,1.0,1708:370:4,655.85
4,Russia,17803.0,1.0,1708:371:3,655.85
4,Russia,17804.0,1.0,1708:371:4,655.85
4,Russia,17805.0,1.0,1708:372:3,655.85
4,Russia,17806.0,1.0,1708:372:4,655.85
4,Russia,17807.0,1.0,1708:373:3,655.85
4,Russia,17808.0,1.0,1708:373:4,655.85
4,Russia,17809.0,1.0,1708:374:3,655.85
4,Russia,17810.0,1.0,1708:374:4,655.85
4,Russia,17811.0,1.0,1708:475:3,655.85
4,Russia,17812.0,1.0,1708:475:4,655.85
4,Russia,17813.0,1.0,1708:476:3,655.85
4,Russia,17814.0,1.0,1708:476:4,655.85
4,Russia,17815.0,1.0,1708:477:3,655.85
4,Russia,17816.0,1.0,1708:477:4,655.85
4,Russia,17817.0,1.0,1708:478:3,655.85
4,Russia,17818.0,1.0,1708:478:4,655.85
4,Russia,17819.0,1.0,1708:479:3,655.85
4,Russia,17820.0,1.0,1708:479:4,655.85
4,Russia,17821.0,1.0,1709:370:3,655.85
4,Russia,17822.0,1.0,1709:370:4,655.85
4,Russia,17823.0,1.0,1709:371:3,655.85
4,Russia,17824.0,0.97,1709:371:4,655.85
4,Russia,17825.0,0.98,1709:372:3,655.85
4,Russia,17826.0,1.0,1709:372:4,655.85
4,Russia,17827.0,1.0,1709:373:3,655.85
4,Russia,17828.0,1.0,1709:373:4,655.85
4,Russia,17829.0,1.0,1709:374:3,655.85
4,Russia,17830.0,1.0,1709:374:4,655.85
4,Russia,17831.0,1.0,1709:475:3,655.85
4,Russia,17832.0,1.0,1709:475:4,655.85
4,Russia,17833.0,1.0,1709:476:3,655.85
4,Russia,17834.0,1.0,1709:476:4,655.85
4,Russia,17835.0,1.0,1709:477:3,655.85
4,Russia,17836.0,1.0,1709:477:4,655.85
4,Russia,17837.0,1.0,1709:478:3,655.85
4,Russia,17838.0,1.0,1709:478:4,655.85
4,Russia,17839.0,1.0,1709:479:3,655.85
4,Russia,17840.0,0.88,1709:479:4,655.85
4,Russia,17841.0,0.95,1710:370:3,655.85
4,Russia,17842.0,1.0,1710:370:4,655.85
4,Russia,17843.0,0.96,1710:371:3,655.85
4,Russia,17844.0,1.0,1710:371:4,655.85
4,Russia,17845.0,1.0,1710:372:3,655.85
4,Russia,17846.0,0.99,1710:372:4,655.85
4,Russia,17847.0,0.79,1710:373:3,655.85
4,Russia,17848.0,0.76,1710:373:4,655.85
4,Russia,17849.0,0.61,1710:374:3,655.85
4,Russia,17850.0,0.7,1710:374:4,655.85
4,Russia,17851.0,0.87,1710:475:3,655.85
4,Russia,17852.0,0.91,1710:475:4,655.85
4,Russia,17853.0,1.0,1710:476:3,655.85
4,Russia,17854.0,1.0,1710:476:4,655.85
4,Russia,17855.0,1.0,1710:477:3,655.85
4,Russia,17856.0,1.0,1710:477:4,655.85
4,Russia,17857.0,1.0,1710:478:3,655.85
4,Russia,17858.0,1.0,1710:478:4,655.85
4,Russia,17859.0,1.0,1710:479:3,655.85
4,Russia,17860.0,1.0,1710:479:4,655.85
4,Russia,17861.0,1.0,1711:370:3,655.85
