comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,year,cat_2016_score
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2012.0,0.8
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2012.0,0.8
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2012.0,0.8
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2013.0,0.8
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2013.0,0.8
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2013.0,0.8
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2014.0,0.8
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2014.0,0.8
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2014.0,0.8
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2015.0,0.8
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2015.0,0.8
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2015.0,0.8
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2016.0,0.8
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2016.0,0.8
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,194300,Fiordland subpopulation,CR,CR,Critically Endangered,0.8,2016.0,0.8
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1965.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1966.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1967.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1968.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1969.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1970.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1971.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1972.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1973.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1974.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1975.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1976.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1977.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1978.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1979.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1980.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1981.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1982.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1983.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1984.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1985.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1986.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1987.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1988.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1989.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1990.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1991.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1992.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1993.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1994.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1995.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1996.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1997.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1998.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1999.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2e3,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2001.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2002.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2003.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2004.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2005.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2006.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2007.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2008.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2009.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2010.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2011.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2012.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2013.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2014.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2015.0,0.4
Fin whale,Balaenoptera physalus,TRUE,NA,16208224,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2016.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1965.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1965.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1965.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1966.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1966.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1966.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1967.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1967.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1967.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1968.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1968.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1968.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1969.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1969.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1969.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1970.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1970.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1970.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1971.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1971.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1971.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1972.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1972.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1972.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1973.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1973.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1973.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1974.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1974.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1974.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1975.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1975.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1975.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1976.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1976.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1976.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1977.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1977.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1977.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1978.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1978.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1978.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1979.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1979.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1979.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1980.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1980.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1980.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1981.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1981.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1981.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1982.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1982.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1982.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1983.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1983.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1983.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1984.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1984.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1984.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1985.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1985.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1985.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1986.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1986.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1986.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1987.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1987.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1987.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1988.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1988.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1988.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1989.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1989.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1989.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1990.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1990.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1990.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1991.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1991.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1991.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1992.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1992.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1992.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1993.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1993.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1993.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1994.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1994.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1994.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1995.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1995.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1995.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1996.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1996.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1996.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1997.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1997.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1997.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1998.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1998.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1998.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1999.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1999.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,1999.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2e3,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2e3,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2e3,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2001.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2001.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2001.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2002.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2002.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2002.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2003.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2003.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2003.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2004.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2004.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2004.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2005.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2005.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2005.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2006.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2006.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2006.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2007.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2007.0,0.4
Bottle-nosed dolphin,Tursiops truncatus,FALSE,4,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2007.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,8,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2008.0,0.4
Bottlenosed dolphin,Tursiops truncatus,FALSE,9,16369383,Mediterranean subpopulation,VU,VU,Vulnerable,0.4,2008.0,0.4
