rgn_id,rgn_name,sciname,iucn_sid,cat,cat_score,year,mean_cat,ico_status,n_spp,trend_lm,ico_trend
4,Russia,Monodon monoceros,13704,NT,0.2,2013.0,0.25,75.0,13,0.0059670303030302276,0.02984
4,Russia,Odobenus rosmarus,15106,LC,0.0,2013.0,0.25,75.0,13,0.0059670303030302276,0.02984
4,Russia,Phoca vitulina,17013,LC,0.0,2013.0,0.25,75.0,13,0.0059670303030302276,0.02984
4,Russia,Phocoena phocoena,17027,LC,0.0,2013.0,0.25,75.0,13,0.0059670303030302276,0.02984
4,Russia,Phocoena phocoena,17031,CR,0.8,2013.0,0.25,75.0,13,0.0059670303030302276,0.02984
4,Russia,Tursiops truncatus,22563,LC,0.0,2013.0,0.25,75.0,13,0.0059670303030302276,0.02984
4,Russia,Ursus maritimus,22823,VU,0.4,2013.0,0.25,75.0,13,0.0059670303030302276,0.02984
4,Russia,Balaena mysticetus,2468,CD,0.3,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Balaena mysticetus,2469,EN,0.6,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Balaenoptera acutorostrata,2474,LC,0.0,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Balaenoptera borealis,2475,EN,0.6,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Balaenoptera musculus,2477,EN,0.6,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Balaenoptera physalus,2478,EN,0.6,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Megaptera novaeangliae,13006,LC,0.0,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Monodon monoceros,13704,NT,0.2,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Odobenus rosmarus,15106,LC,0.0,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Phoca vitulina,17013,LC,0.0,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Phocoena phocoena,17027,LC,0.0,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Phocoena phocoena,17031,CR,0.8,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Tursiops truncatus,22563,LC,0.0,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Ursus maritimus,22823,VU,0.4,2012.0,0.25,75.0,13,0.006013696969696583,0.03007
4,Russia,Balaena mysticetus,2468,CD,0.3,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Balaena mysticetus,2469,EN,0.6,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Balaenoptera acutorostrata,2474,LC,0.0,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Balaenoptera borealis,2475,EN,0.6,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Balaenoptera musculus,2477,EN,0.6,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Balaenoptera physalus,2478,EN,0.6,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Megaptera novaeangliae,13006,LC,0.0,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Monodon monoceros,13704,NT,0.2,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Odobenus rosmarus,15106,LC,0.0,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Phoca vitulina,17013,LC,0.0,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Phocoena phocoena,17027,LC,0.0,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Phocoena phocoena,17031,CR,0.8,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Tursiops truncatus,22563,LC,0.0,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Ursus maritimus,22823,VU,0.4,2011.0,0.25,75.0,13,0.005594181818181736,0.02797
4,Russia,Balaena mysticetus,2468,CD,0.3,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Balaena mysticetus,2469,EN,0.6,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Balaenoptera acutorostrata,2474,LC,0.0,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Balaenoptera borealis,2475,EN,0.6,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Balaenoptera musculus,2477,EN,0.6,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Balaenoptera physalus,2478,EN,0.6,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Megaptera novaeangliae,13006,LC,0.0,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Monodon monoceros,13704,NT,0.2,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Odobenus rosmarus,15106,LC,0.0,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Phoca vitulina,17013,LC,0.0,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Phocoena phocoena,17027,LC,0.0,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Phocoena phocoena,17031,CR,0.8,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Tursiops truncatus,22563,LC,0.0,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Ursus maritimus,22823,VU,0.4,2010.0,0.25,75.0,13,0.004708484848484762,0.02354
4,Russia,Balaena mysticetus,2468,CD,0.3,2009.0,0.25,75.0,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2009.0,0.25,75.0,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,LC,0.0,2009.0,0.25,75.0,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2009.0,0.25,75.0,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2009.0,0.25,75.0,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2009.0,0.25,75.0,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2009.0,0.25,75.0,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,LC,0.0,2009.0,0.25,75.0,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2009.0,0.25,75.0,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2009.0,0.25,75.0,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2009.0,0.25,75.0,13,NA,NA
4,Russia,Phocoena phocoena,17027,LC,0.0,2009.0,0.25,75.0,13,NA,NA
4,Russia,Phocoena phocoena,17031,CR,0.8,2009.0,0.25,75.0,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2009.0,0.25,75.0,13,NA,NA
4,Russia,Ursus maritimus,22823,VU,0.4,2009.0,0.25,75.0,13,NA,NA
4,Russia,Balaena mysticetus,2468,CD,0.3,2008.0,0.25,75.0,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2008.0,0.25,75.0,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,LC,0.0,2008.0,0.25,75.0,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2008.0,0.25,75.0,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2008.0,0.25,75.0,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2008.0,0.25,75.0,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2008.0,0.25,75.0,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,LC,0.0,2008.0,0.25,75.0,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2008.0,0.25,75.0,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2008.0,0.25,75.0,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2008.0,0.25,75.0,13,NA,NA
4,Russia,Phocoena phocoena,17027,LC,0.0,2008.0,0.25,75.0,13,NA,NA
4,Russia,Phocoena phocoena,17031,CR,0.8,2008.0,0.25,75.0,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2008.0,0.25,75.0,13,NA,NA
4,Russia,Ursus maritimus,22823,VU,0.4,2008.0,0.25,75.0,13,NA,NA
4,Russia,Balaena mysticetus,2468,CD,0.3,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,NT,0.2,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,VU,0.4,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Phocoena phocoena,17027,VU,0.4,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Phocoena phocoena,17031,VU,0.4,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Ursus maritimus,22823,VU,0.4,2007.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaena mysticetus,2468,CD,0.3,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,NT,0.2,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,VU,0.4,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Phocoena phocoena,17027,VU,0.4,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Phocoena phocoena,17031,VU,0.4,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Ursus maritimus,22823,VU,0.4,2006.0,0.29615,70.38499999999999,13,NA,NA
4,Russia,Balaena mysticetus,2468,CD,0.3,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,NT,0.2,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,VU,0.4,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17027,VU,0.4,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17031,VU,0.4,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Ursus maritimus,22823,CD,0.3,2005.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2468,CD,0.3,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,NT,0.2,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,VU,0.4,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17027,VU,0.4,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17031,VU,0.4,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Ursus maritimus,22823,CD,0.3,2004.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2468,CD,0.3,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,NT,0.2,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,VU,0.4,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17027,VU,0.4,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17031,VU,0.4,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Ursus maritimus,22823,CD,0.3,2003.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2468,CD,0.3,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,NT,0.2,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,VU,0.4,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17027,VU,0.4,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17031,VU,0.4,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Ursus maritimus,22823,CD,0.3,2002.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2468,CD,0.3,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,NT,0.2,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,VU,0.4,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17027,VU,0.4,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17031,VU,0.4,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Ursus maritimus,22823,CD,0.3,2001.0,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2468,CD,0.3,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaena mysticetus,2469,EN,0.6,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera acutorostrata,2474,NT,0.2,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera borealis,2475,EN,0.6,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera musculus,2477,EN,0.6,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Balaenoptera physalus,2478,EN,0.6,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Lagenorhynchus albirostris,11142,LC,0.0,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Megaptera novaeangliae,13006,VU,0.4,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Monodon monoceros,13704,NT,0.2,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Odobenus rosmarus,15106,LC,0.0,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phoca vitulina,17013,LC,0.0,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17027,VU,0.4,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Phocoena phocoena,17031,VU,0.4,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Tursiops truncatus,22563,LC,0.0,2e3,0.28846,71.15400000000001,13,NA,NA
4,Russia,Ursus maritimus,22823,CD,0.3,2e3,0.28846,71.15400000000001,13,NA,NA
5,Svalbard,Alle alle,22694837,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Anser brachyrhynchus,22679872,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Balaena mysticetus,2472,CR,0.8,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Balaenoptera acutorostrata,2474,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Balaenoptera physalus,2478,EN,0.6,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Calidris alba,22693369,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Calidris maritima,22693420,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Cepphus grylle,22694861,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Charadrius hiaticula,22693759,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Cystophora cristata,6204,VU,0.4,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Erignathus barbatus,8010,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Fulmarus glacialis,22697866,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Lagenorhynchus albirostris,11142,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Larus hyperboreus,22694343,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Monodon monoceros,13704,NT,0.2,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Odobenus rosmarus,15106,VU,0.4,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Pagophila eburnea,22694473,NT,0.2,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Phoca vitulina,17013,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Pusa hispida,41672,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Somateria mollissima,22680405,NT,0.2,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Somateria spectabilis,22680409,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Stercorarius parasiticus,22694245,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Sterna paradisaea,22694629,LC,0.0,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Ursus maritimus,22823,VU,0.4,2016.0,0.13333,86.667,24,-0.0021718181818182014,-0.01086
5,Svalbard,Alle alle,22694837,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Anser brachyrhynchus,22679872,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Balaena mysticetus,2472,CR,0.8,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Balaenoptera acutorostrata,2474,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Balaenoptera physalus,2478,EN,0.6,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Calidris alba,22693369,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Calidris maritima,22693420,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Cepphus grylle,22694861,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Charadrius hiaticula,22693759,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Cystophora cristata,6204,VU,0.4,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Erignathus barbatus,8010,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Fulmarus glacialis,22697866,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Lagenorhynchus albirostris,11142,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Larus hyperboreus,22694343,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Monodon monoceros,13704,NT,0.2,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Odobenus rosmarus,15106,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Pagophila eburnea,22694473,NT,0.2,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Phoca vitulina,17013,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Pusa hispida,41672,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Somateria mollissima,22680405,NT,0.2,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Somateria spectabilis,22680409,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Stercorarius parasiticus,22694245,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Sterna paradisaea,22694629,LC,0.0,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Ursus maritimus,22823,VU,0.4,2015.0,0.11667,88.333,24,-0.0012626666666666563,-0.00631
5,Svalbard,Alle alle,22694837,LC,0.0,2014.0,0.10833,89.167,24,-0.0012876363636363686,-0.00644
5,Svalbard,Anser brachyrhynchus,22679872,LC,0.0,2014.0,0.10833,89.167,24,-0.0012876363636363686,-0.00644
5,Svalbard,Balaena mysticetus,2472,CR,0.8,2014.0,0.10833,89.167,24,-0.0012876363636363686,-0.00644
5,Svalbard,Balaenoptera acutorostrata,2474,LC,0.0,2014.0,0.10833,89.167,24,-0.0012876363636363686,-0.00644
5,Svalbard,Balaenoptera physalus,2478,EN,0.6,2014.0,0.10833,89.167,24,-0.0012876363636363686,-0.00644
