iucn_sid,iucn_rgn_name,presence,origin,distribution_code,rgn_id,ohi_rgn_name,comname,sciname,ico_gl,ico_rgn_id,subpop,cat
22697866,Greenland,Extant,Native,Native,8,West Greenland,Fulmar,Fulmarus glacialis,FALSE,8,NA,LC
22697866,Greenland,Extant,Native,Native,9,East Greenland,Fulmar,Fulmarus glacialis,FALSE,9,NA,LC
22697866,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Fulmar,Fulmarus glacialis,FALSE,5,NA,LC
22694343,Greenland,Extant,Native,Native,8,West Greenland,Glaucous gull,Larus hyperboreus,FALSE,8,NA,LC
22694343,Greenland,Extant,Native,Native,9,East Greenland,Glaucous gull,Larus hyperboreus,FALSE,9,NA,LC
22694343,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Glaucous gull,Larus hyperboreus,FALSE,5,NA,LC
22694343,Greenland,Extant,Native,Native,8,West Greenland,Glaucous gull,Larus hyperboreus,FALSE,8,NA,LC
22694343,Greenland,Extant,Native,Native,9,East Greenland,Glaucous gull,Larus hyperboreus,FALSE,9,NA,LC
22694343,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Glaucous gull,Larus hyperboreus,FALSE,5,NA,LC
22694343,Greenland,Extant,Native,Native,8,West Greenland,Glaucous gull,Larus hyperboreus,FALSE,8,NA,LC
22694343,Greenland,Extant,Native,Native,9,East Greenland,Glaucous gull,Larus hyperboreus,FALSE,9,NA,LC
22694343,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Glaucous gull,Larus hyperboreus,FALSE,5,NA,LC
17027,Canada,Extant,Native,Native,2,Nunavut,Harbour Porpoise,Phocoena phocoena,FALSE,2,NA,LC
17027,Canada,Extant,Native,Native,3,Beaufort,Harbour Porpoise,Phocoena phocoena,FALSE,3,NA,LC
17027,Greenland,Extant,Native,Native,8,West Greenland,Harbour porpoise,Phocoena phocoena,FALSE,8,NA,LC
17027,Greenland,Extant,Native,Native,9,East Greenland,Harbour porpoise,Phocoena phocoena,FALSE,9,NA,LC
17027,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,NA,LC
17031,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,Baltic Sea subpopulation,CR
17027,Canada,Extant,Native,Native,2,Nunavut,Harbour Porpoise,Phocoena phocoena,FALSE,2,NA,LC
17027,Canada,Extant,Native,Native,3,Beaufort,Harbour Porpoise,Phocoena phocoena,FALSE,3,NA,LC
17027,Greenland,Extant,Native,Native,8,West Greenland,Harbour porpoise,Phocoena phocoena,FALSE,8,NA,LC
17027,Greenland,Extant,Native,Native,9,East Greenland,Harbour porpoise,Phocoena phocoena,FALSE,9,NA,LC
17027,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,NA,LC
17031,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,Baltic Sea subpopulation,CR
17027,Canada,Extant,Native,Native,2,Nunavut,Harbour Porpoise,Phocoena phocoena,FALSE,2,NA,LC
17027,Canada,Extant,Native,Native,3,Beaufort,Harbour Porpoise,Phocoena phocoena,FALSE,3,NA,LC
17027,Greenland,Extant,Native,Native,8,West Greenland,Harbour porpoise,Phocoena phocoena,FALSE,8,NA,LC
17027,Greenland,Extant,Native,Native,9,East Greenland,Harbour porpoise,Phocoena phocoena,FALSE,9,NA,LC
17027,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,NA,LC
17031,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,Baltic Sea subpopulation,CR
17027,Canada,Extant,Native,Native,2,Nunavut,Harbour Porpoise,Phocoena phocoena,FALSE,2,NA,LC
17027,Canada,Extant,Native,Native,3,Beaufort,Harbour Porpoise,Phocoena phocoena,FALSE,3,NA,LC
17027,Greenland,Extant,Native,Native,8,West Greenland,Harbour porpoise,Phocoena phocoena,FALSE,8,NA,LC
17027,Greenland,Extant,Native,Native,9,East Greenland,Harbour porpoise,Phocoena phocoena,FALSE,9,NA,LC
17027,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,NA,LC
17031,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,Baltic Sea subpopulation,CR
17027,Canada,Extant,Native,Native,2,Nunavut,Harbour Porpoise,Phocoena phocoena,FALSE,2,NA,LC
17027,Canada,Extant,Native,Native,3,Beaufort,Harbour Porpoise,Phocoena phocoena,FALSE,3,NA,LC
17027,Greenland,Extant,Native,Native,8,West Greenland,Harbour porpoise,Phocoena phocoena,FALSE,8,NA,LC
17027,Greenland,Extant,Native,Native,9,East Greenland,Harbour porpoise,Phocoena phocoena,FALSE,9,NA,LC
17027,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,NA,LC
17031,Russian Federation,Extant,Native,Native,4,Russia,Harbour porpoise,Phocoena phocoena,FALSE,4,Baltic Sea subpopulation,CR
17013,Canada,Extant,Native,Native,2,Nunavut,Harbour seal,Phoca vitulina,FALSE,2,NA,LC
17013,Canada,Extant,Native,Native,3,Beaufort,Harbour seal,Phoca vitulina,FALSE,3,NA,LC
17013,Greenland,Extant,Native,Native,8,West Greenland,Harbour seal,Phoca vitulina,FALSE,8,NA,LC
17013,Greenland,Extant,Native,Native,9,East Greenland,Harbour seal,Phoca vitulina,FALSE,9,NA,LC
17013,Russian Federation,Extant,Native,Native,4,Russia,Harbour seal,Phoca vitulina,FALSE,4,NA,LC
17013,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Harbour seal,Phoca vitulina,FALSE,5,NA,LC
17013,Canada,Extant,Native,Native,2,Nunavut,Harbour seal,Phoca vitulina,FALSE,2,NA,LC
17013,Canada,Extant,Native,Native,3,Beaufort,Harbour seal,Phoca vitulina,FALSE,3,NA,LC
17013,Greenland,Extant,Native,Native,8,West Greenland,Harbour seal,Phoca vitulina,FALSE,8,NA,LC
17013,Greenland,Extant,Native,Native,9,East Greenland,Harbour seal,Phoca vitulina,FALSE,9,NA,LC
17013,Russian Federation,Extant,Native,Native,4,Russia,Harbour seal,Phoca vitulina,FALSE,4,NA,LC
17013,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Harbour seal,Phoca vitulina,FALSE,5,NA,LC
17013,Canada,Extant,Native,Native,2,Nunavut,Harbour seal,Phoca vitulina,FALSE,2,NA,LC
17013,Canada,Extant,Native,Native,3,Beaufort,Harbour seal,Phoca vitulina,FALSE,3,NA,LC
17013,Greenland,Extant,Native,Native,8,West Greenland,Harbour seal,Phoca vitulina,FALSE,8,NA,LC
17013,Greenland,Extant,Native,Native,9,East Greenland,Harbour seal,Phoca vitulina,FALSE,9,NA,LC
17013,Russian Federation,Extant,Native,Native,4,Russia,Harbour seal,Phoca vitulina,FALSE,4,NA,LC
17013,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Harbour seal,Phoca vitulina,FALSE,5,NA,LC
17013,Canada,Extant,Native,Native,2,Nunavut,Harbour seal,Phoca vitulina,FALSE,2,NA,LC
17013,Canada,Extant,Native,Native,3,Beaufort,Harbour seal,Phoca vitulina,FALSE,3,NA,LC
17013,Greenland,Extant,Native,Native,8,West Greenland,Harbour seal,Phoca vitulina,FALSE,8,NA,LC
17013,Greenland,Extant,Native,Native,9,East Greenland,Harbour seal,Phoca vitulina,FALSE,9,NA,LC
17013,Russian Federation,Extant,Native,Native,4,Russia,Harbour seal,Phoca vitulina,FALSE,4,NA,LC
17013,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Harbour seal,Phoca vitulina,FALSE,5,NA,LC
17013,Canada,Extant,Native,Native,2,Nunavut,Harbour seal,Phoca vitulina,FALSE,2,NA,LC
17013,Canada,Extant,Native,Native,3,Beaufort,Harbour seal,Phoca vitulina,FALSE,3,NA,LC
17013,Greenland,Extant,Native,Native,8,West Greenland,Harbour seal,Phoca vitulina,FALSE,8,NA,LC
17013,Greenland,Extant,Native,Native,9,East Greenland,Harbour seal,Phoca vitulina,FALSE,9,NA,LC
17013,Russian Federation,Extant,Native,Native,4,Russia,Harbour seal,Phoca vitulina,FALSE,4,NA,LC
17013,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Harbour seal,Phoca vitulina,FALSE,5,NA,LC
17013,Canada,Extant,Native,Native,2,Nunavut,Harbour seal,Phoca vitulina,FALSE,2,NA,LC
17013,Canada,Extant,Native,Native,3,Beaufort,Harbour seal,Phoca vitulina,FALSE,3,NA,LC
17013,Greenland,Extant,Native,Native,8,West Greenland,Harbour seal,Phoca vitulina,FALSE,8,NA,LC
17013,Greenland,Extant,Native,Native,9,East Greenland,Harbour seal,Phoca vitulina,FALSE,9,NA,LC
17013,Russian Federation,Extant,Native,Native,4,Russia,Harbour seal,Phoca vitulina,FALSE,4,NA,LC
17013,Svalbard and Jan Mayen,Extant,Native,Native,5,Svalbard,Harbour seal,Phoca vitulina,FALSE,5,NA,LC
6204,Canada,Extant,Native,Native,2,Nunavut,Hooded Seal,Cystophora cristata,FALSE,2,NA,VU
6204,Canada,Extant,Native,Native,3,Beaufort,Hooded Seal,Cystophora cristata,FALSE,3,NA,VU
6204,Greenland,Extant,Native,Native,8,West Greenland,Hooded seal,Cystophora cristata,FALSE,8,NA,VU
6204,Greenland,Extant,Native,Native,9,East Greenland,Hooded seal,Cystophora cristata,FALSE,9,NA,VU
6204,Svalbard and Jan Mayen,Extant,Vagrant,Vagrant,5,Svalbard,Hooded seal,Cystophora cristata,FALSE,5,NA,VU
6204,Canada,Extant,Native,Native,2,Nunavut,Hooded Seal,Cystophora cristata,FALSE,2,NA,VU
6204,Canada,Extant,Native,Native,3,Beaufort,Hooded Seal,Cystophora cristata,FALSE,3,NA,VU
6204,Greenland,Extant,Native,Native,8,West Greenland,Hooded seal,Cystophora cristata,FALSE,8,NA,VU
6204,Greenland,Extant,Native,Native,9,East Greenland,Hooded seal,Cystophora cristata,FALSE,9,NA,VU
6204,Svalbard and Jan Mayen,Extant,Vagrant,Vagrant,5,Svalbard,Hooded seal,Cystophora cristata,FALSE,5,NA,VU
6204,Canada,Extant,Native,Native,2,Nunavut,Hooded Seal,Cystophora cristata,FALSE,2,NA,VU
6204,Canada,Extant,Native,Native,3,Beaufort,Hooded Seal,Cystophora cristata,FALSE,3,NA,VU
6204,Greenland,Extant,Native,Native,8,West Greenland,Hooded seal,Cystophora cristata,FALSE,8,NA,VU
6204,Greenland,Extant,Native,Native,9,East Greenland,Hooded seal,Cystophora cristata,FALSE,9,NA,VU
6204,Svalbard and Jan Mayen,Extant,Vagrant,Vagrant,5,Svalbard,Hooded seal,Cystophora cristata,FALSE,5,NA,VU
6204,Canada,Extant,Native,Native,2,Nunavut,Hooded Seal,Cystophora cristata,FALSE,2,NA,VU
6204,Canada,Extant,Native,Native,3,Beaufort,Hooded Seal,Cystophora cristata,FALSE,3,NA,VU
6204,Greenland,Extant,Native,Native,8,West Greenland,Hooded seal,Cystophora cristata,FALSE,8,NA,VU
6204,Greenland,Extant,Native,Native,9,East Greenland,Hooded seal,Cystophora cristata,FALSE,9,NA,VU
6204,Svalbard and Jan Mayen,Extant,Vagrant,Vagrant,5,Svalbard,Hooded seal,Cystophora cristata,FALSE,5,NA,VU
6204,Canada,Extant,Native,Native,2,Nunavut,Hooded Seal,Cystophora cristata,FALSE,2,NA,VU
6204,Canada,Extant,Native,Native,3,Beaufort,Hooded Seal,Cystophora cristata,FALSE,3,NA,VU
6204,Greenland,Extant,Native,Native,8,West Greenland,Hooded seal,Cystophora cristata,FALSE,8,NA,VU
6204,Greenland,Extant,Native,Native,9,East Greenland,Hooded seal,Cystophora cristata,FALSE,9,NA,VU
6204,Svalbard and Jan Mayen,Extant,Vagrant,Vagrant,5,Svalbard,Hooded seal,Cystophora cristata,FALSE,5,NA,VU
132835,United Arab Emirates,Extant,Native,Native,NA,United Arab Emirates,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Arabian Sea subpopulation,EN
132835,India,Extant,Native,Native,NA,India,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Arabian Sea subpopulation,EN
132835,Iraq,Extant,Native,Native,NA,Iraq,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Arabian Sea subpopulation,EN
132835,"Iran, Islamic Republic of",Extant,Native,Native,NA,Iran,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Arabian Sea subpopulation,EN
132835,Kuwait,Extant,Native,Native,NA,Kuwait,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Arabian Sea subpopulation,EN
132835,Sri Lanka,Extant,Native,Native,NA,Sri Lanka,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Arabian Sea subpopulation,EN
132835,Oman,Extant,Native,Native,NA,Oman,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Arabian Sea subpopulation,EN
132835,Pakistan,Extant,Native,Native,NA,Pakistan,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Arabian Sea subpopulation,EN
132835,Yemen,Extant,Native,Native,NA,Yemen,Humpback Whale,Megaptera novaeangliae,TRUE,NA,Arabian Sea subpopulation,EN
13006,United Arab Emirates,Extant,Native,Native,NA,United Arab Emirates,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Antigua and Barbuda,Extant,Native,Native,NA,Antigua and Barbuda,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Anguilla,Extant,Native,Native,NA,Anguilla,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Angola,Extant,Native,Native,NA,Angola,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Argentina,Extant,Native,Native,NA,Argentina,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,American Samoa,Extant,Native,Native,NA,American Samoa,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Australia,Extant,Native,Native,NA,Australia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Aruba,Extant,Native,Native,NA,Aruba,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Barbados,Extant,Native,Native,NA,Barbados,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Bangladesh,Extant,Native,Native,NA,Bangladesh,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Benin,Extant,Native,Native,NA,Benin,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Bermuda,Extant,Native,Native,NA,Bermuda,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Bonaire, Sint Eustatius and Saba",Extant,Native,Native,NA,Bonaire,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Bonaire, Sint Eustatius and Saba",Extant,Native,Native,NA,Saba,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Bonaire, Sint Eustatius and Saba",Extant,Native,Native,NA,Sint Eustatius,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Brazil,Extant,Native,Native,NA,Brazil,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Bahamas,Extant,Native,Native,NA,Bahamas,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Canada,Extant,Native,Native,2,Nunavut,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Canada,Extant,Native,Native,3,Beaufort,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Cocos (Keeling) Islands,Extant,Native,Native,NA,Cocos Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Congo, The Democratic Republic of the",Extant,Native,Native,NA,Democratic Republic of the Congo,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Congo,Extant,Native,Native,NA,Republique du Congo,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Côte d'Ivoire,Extant,Native,Native,NA,Ivory Coast,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Cook Islands,Extant,Native,Native,NA,Cook Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Chile,Extant,Native,Native,NA,Chile,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Cameroon,Extant,Native,Native,NA,Cameroon,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Colombia,Extant,Native,Native,NA,Colombia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Costa Rica,Extant,Native,Native,NA,Costa Rica,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Cuba,Extant,Native,Native,NA,Cuba,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Cape Verde,Extant,Native,Native,NA,Cape Verde,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Curaçao,Extant,Native,Native,NA,Curacao,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Djibouti,Extant,Native,Native,NA,Djibouti,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Denmark,Extant,Native,Native,NA,Denmark,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Dominica,Extant,Native,Native,NA,Dominica,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Dominican Republic,Extant,Native,Native,NA,Dominican Republic,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Ecuador,Extant,Native,Native,NA,Ecuador,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Western Sahara,Extant,Native,Native,NA,Western Sahara,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Spain,Extant,Native,Native,NA,Spain,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Fiji,Extant,Native,Native,NA,Fiji,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Falkland Islands (Malvinas),Extant,Native,Native,NA,Falkland Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Faroe Islands,Extant,Native,Native,NA,Faeroe Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,France,Extant,Native,Native,NA,France,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Gabon,Extant,Native,Native,NA,Gabon,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,United Kingdom,Extant,Native,Native,NA,United Kingdom,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Grenada,Extant,Native,Native,NA,Grenada,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Ghana,Extant,Native,Native,NA,Ghana,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Greenland,Extant,Native,Native,8,West Greenland,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Greenland,Extant,Native,Native,9,East Greenland,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Gambia,Extant,Native,Native,NA,Gambia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Guadeloupe,Extant,Native,Native,NA,Guadeloupe and Martinique,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Equatorial Guinea,Extant,Native,Native,NA,Equatorial Guinea,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,South Georgia and the South Sandwich Islands,Extant,Native,Native,NA,South Georgia and the South Sandwich Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Guatemala,Extant,Native,Native,NA,Guatemala,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Guam,Extant,Native,Native,NA,Northern Mariana Islands and Guam,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Honduras,Extant,Native,Native,NA,Honduras,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Haiti,Extant,Native,Native,NA,Haiti,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Indonesia,Extant,Native,Native,NA,Indonesia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Ireland,Extant,Native,Native,NA,Ireland,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,India,Extant,Native,Native,NA,India,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Iran, Islamic Republic of",Extant,Native,Native,NA,Iran,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Iceland,Extant,Native,Native,NA,Iceland,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Jamaica,Extant,Native,Native,NA,Jamaica,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Japan,Extant,Native,Native,NA,Japan,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Kenya,Extant,Native,Native,NA,Kenya,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Kiribati,Extant,Native,Native,NA,Kiribati,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Comoros,Extant,Native,Native,NA,Comoro Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Saint Kitts and Nevis,Extant,Native,Native,NA,Saint Kitts and Nevis,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Korea, Democratic People's Republic of",Extant,Native,Native,NA,North Korea,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Korea, Republic of",Extant,Native,Native,NA,South Korea,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Cayman Islands,Extant,Native,Native,NA,Cayman Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Saint Lucia,Extant,Native,Native,NA,Saint Lucia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Sri Lanka,Extant,Native,Native,NA,Sri Lanka,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Morocco,Extant,Native,Native,NA,Morocco,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Saint Martin (French part),Extant,Native,Native,NA,Northern Saint-Martin,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Madagascar,Extant,Native,Native,NA,Madagascar,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Marshall Islands,Extant,Native,Native,NA,Marshall Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Myanmar,Extant,Native,Native,NA,Myanmar,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Northern Mariana Islands,Extant,Native,Native,NA,Northern Mariana Islands and Guam,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Martinique,Extant,Native,Native,NA,Guadeloupe and Martinique,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Mauritania,Extant,Native,Native,NA,Mauritania,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Mauritius,Extant,Native,Native,NA,Mauritius,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Maldives,Extant,Native,Native,NA,Maldives,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Mexico,Extant,Native,Native,NA,Mexico,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Malaysia,Extant,Native,Native,NA,Malaysia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Mozambique,Extant,Native,Native,NA,Mozambique,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Namibia,Extant,Native,Native,NA,Namibia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,New Caledonia,Extant,Native,Native,NA,New Caledonia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Nigeria,Extant,Native,Native,NA,Nigeria,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Nicaragua,Extant,Native,Native,NA,Nicaragua,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Norway,Extant,Native,Native,6,Norway,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Nauru,Extant,Native,Native,NA,Nauru,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Niue,Extant,Native,Native,NA,Niue,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,New Zealand,Extant,Native,Native,NA,New Zealand,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Oman,Extant,Native,Native,NA,Oman,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Panama,Extant,Native,Native,NA,Panama,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Peru,Extant,Native,Native,NA,Peru,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,French Polynesia,Extant,Native,Native,NA,French Polynesia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Papua New Guinea,Extant,Native,Native,NA,Papua New Guinea,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Philippines,Extant,Native,Native,NA,Philippines,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Pakistan,Extant,Native,Native,NA,Pakistan,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Saint Pierre and Miquelon,Extant,Native,Native,NA,Saint Pierre and Miquelon,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Pitcairn,Extant,Native,Native,NA,Pitcairn,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Puerto Rico,Extant,Native,Native,NA,Puerto Rico and Virgin Islands of the United States,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Portugal,Extant,Native,Native,NA,Portugal,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Palau,Extant,Native,Native,NA,Palau,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Réunion,Extant,Native,Native,NA,Reunion,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Russian Federation,Extant,Native,Native,4,Russia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Solomon Islands,Extant,Native,Native,NA,Solomon Islands,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Seychelles,Extant,Native,Native,NA,Seychelles,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Saint Helena, Ascension and Tristan da Cunha",Extant,Native,Native,NA,Ascension,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Saint Helena, Ascension and Tristan da Cunha",Extant,Native,Native,NA,Saint Helena,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,"Saint Helena, Ascension and Tristan da Cunha",Extant,Native,Native,NA,Tristan da Cunha,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Senegal,Extant,Native,Native,NA,Senegal,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
13006,Somalia,Extant,Native,Native,NA,Somalia,Humpback Whale,Megaptera novaeangliae,TRUE,NA,NA,LC
