"cell_id","ocean","fao_id","rgn_name","proportionArea","rgn_id","area"
30409,"Arctic",18,"Nunavut",0.54,2,1
30410,"Arctic",18,"Nunavut",0.84,2,1
30411,"Arctic",18,"Nunavut",0.91,2,1
30412,"Arctic",18,"Nunavut",0.55,2,1
30413,"Arctic",18,"Nunavut",0.69,2,1
30419,"Arctic",18,"Nunavut",0.05,2,1
30420,"Arctic",18,"Nunavut",0.91,2,1
30421,"Arctic",18,"Nunavut",0.27,2,1
30424,"Arctic",18,"Nunavut",0.17,2,1
30425,"Arctic",18,"Nunavut",0.92,2,1
30426,"Arctic",18,"Nunavut",1,2,1
30427,"Arctic",18,"Nunavut",1,2,1
30428,"Arctic",18,"Nunavut",1,2,1
30429,"Arctic",18,"Nunavut",0.82,2,1
30430,"Arctic",18,"Nunavut",0.4,2,1
30431,"Arctic",18,"Nunavut",0.06,2,1
30436,"Arctic",18,"Nunavut",0.03,2,1
30437,"Arctic",18,"Nunavut",0.13,2,1
30438,"Arctic",18,"Nunavut",0.74,2,1
30439,"Arctic",18,"Nunavut",1,2,1
30440,"Arctic",18,"Nunavut",1,2,1
30441,"Arctic",18,"Nunavut",1,2,1
30442,"Arctic",18,"Nunavut",0.8,2,1
30443,"Arctic",18,"Nunavut",0.76,2,1
30444,"Arctic",18,"Nunavut",0.99,2,1
30445,"Arctic",18,"Nunavut",1,2,1
30446,"Arctic",18,"Nunavut",1,2,1
30447,"Arctic",18,"Nunavut",0.87,2,1
30448,"Arctic",18,"Nunavut",0.44,2,1
30449,"Arctic",18,"Nunavut",0.72,2,1
30450,"Arctic",18,"Nunavut",0.53,2,1
30451,"Arctic",18,"Nunavut",0.5,2,1
30452,"Arctic",18,"Nunavut",0.13,2,1
30453,"Arctic",18,"Nunavut",0.12,2,1
30733,"Arctic",18,"Russia",0.04,4,1
30734,"Arctic",18,"Russia",0.25,4,1
30735,"Arctic",18,"Russia",0.57,4,1
30736,"Arctic",18,"Russia",0.94,4,1
30737,"Arctic",18,"Russia",0.99,4,1
30738,"Arctic",18,"Russia",0.76,4,1
30739,"Arctic",18,"Russia",0.06,4,1
30746,"Arctic",18,"Russia",0.32,4,1
30747,"Arctic",18,"Russia",0.68,4,1
30748,"Arctic",18,"Russia",0.98,4,1
30749,"Arctic",18,"Russia",0.97,4,1
30750,"Arctic",18,"Russia",0.44,4,1
30751,"Arctic",18,"Russia",0.27,4,1
30752,"Arctic",18,"Russia",0.16,4,1
30753,"Arctic",18,"Russia",0.05,4,1
30754,"Arctic",18,"Russia",0.49,4,1
30755,"Arctic",18,"Russia",0.84,4,1
30756,"Arctic",18,"Russia",0.38,4,1
30922,"Arctic",18,NA,NA,NA,NA
30923,"Arctic",18,NA,NA,NA,NA
30924,"Arctic",18,NA,NA,NA,NA
30939,"Arctic",18,"Russia",0.04,4,1
30940,"Arctic",18,"Russia",0.45,4,1
30941,"Arctic",18,"Russia",0.36,4,1
30942,"Arctic",18,"Russia",0.08,4,1
30964,"Arctic",18,"Russia",0.12,4,1
30965,"Arctic",18,"Russia",0.4,4,1
30966,"Arctic",18,"Russia",0.61,4,1
30967,"Arctic",18,"Russia",0.95,4,1
30968,"Arctic",18,"Russia",1,4,1
30969,"Arctic",18,"Russia",1,4,1
30970,"Arctic",18,"Russia",1,4,1
30971,"Arctic",18,"Russia",1,4,1
30972,"Arctic",18,"Russia",1,4,1
30973,"Arctic",18,"Russia",1,4,1
30974,"Arctic",18,"Russia",1,4,1
30975,"Arctic",18,"Russia",1,4,1
30976,"Arctic",18,"Russia",1,4,1
30977,"Arctic",18,"Russia",1,4,1
30978,"Arctic",18,"Russia",1,4,1
30979,"Arctic",18,"Russia",1,4,1
30980,"Arctic",18,"Russia",1,4,1
30981,"Arctic",18,"Russia",1,4,1
30982,"Arctic",18,"Russia",1,4,1
30983,"Arctic",18,"Alaska",1,1,1
30984,"Arctic",18,"Alaska",1,1,1
30985,"Arctic",18,"Alaska",1,1,1
30986,"Arctic",18,"Alaska",1,1,1
30987,"Arctic",18,"Alaska",0.95,1,1
30988,"Arctic",18,"Alaska",0.59,1,1
30989,"Arctic",18,"Alaska",0.19,1,1
30990,"Arctic",18,"Alaska",0.03,1,1
31090,"Arctic",18,"Nunavut",0.13,2,1
31091,"Arctic",18,"Nunavut",0.42,2,1
31092,"Arctic",18,"Nunavut",0.51,2,1
31093,"Arctic",18,"Nunavut",0.98,2,1
31094,"Arctic",18,"Nunavut",0.93,2,1
31095,"Arctic",18,"Nunavut",0.96,2,1
31096,"Arctic",18,"Nunavut",0.97,2,1
31097,"Arctic",18,"Nunavut",0.92,2,1
31098,"Arctic",18,"Nunavut",0.96,2,1
31099,"Arctic",18,"Nunavut",0.97,2,1
31100,"Arctic",18,"Nunavut",0.95,2,1
31101,"Arctic",18,"Nunavut",0.93,2,1
31102,"Arctic",18,"Nunavut",0.92,2,1
31103,"Arctic",18,"Nunavut",0.83,2,1
31104,"Arctic",18,"Nunavut",0.36,2,1
31105,"Arctic",18,"Nunavut",0.43,2,1
31106,"Arctic",18,"Nunavut",0.42,2,1
31107,"Arctic",18,"Nunavut",0.4,2,1
31108,"Arctic",18,"Nunavut",0.28,2,1
31109,"Arctic",18,"Nunavut",0.1,2,1
31110,"Arctic",18,"Nunavut",0.22,2,1
31111,"Arctic",18,"Nunavut",0.33,2,1
31112,"Arctic",18,"Nunavut",0.83,2,1
31113,"Arctic",18,"Nunavut",0.91,2,1
31114,"Arctic",18,"Nunavut",0.9,2,1
31115,"Arctic",18,"Nunavut",1,2,1
31116,"Arctic",18,"Nunavut",1,2,1
31117,"Arctic",18,"Nunavut",1,2,1
31118,"Arctic",18,"Nunavut",1,2,1
31119,"Arctic",18,"Nunavut",0.97,2,1
31120,"Arctic",18,"Nunavut",0.98,2,1
31121,"Arctic",18,"Nunavut",1,2,1
31122,"Arctic",18,"Nunavut",0.97,2,1
31123,"Arctic",18,"Nunavut",0.79,2,1
31124,"Arctic",18,"Nunavut",0.34,2,1
31125,"Arctic",18,"Nunavut",0.08,2,1
31126,"Arctic",18,"Nunavut",0.1,2,1
31127,"Arctic",18,"Nunavut",0.49,2,1
31128,"Arctic",18,"Nunavut",0.58,2,1
31129,"Arctic",18,"Nunavut",0.98,2,1
31130,"Arctic",18,"Nunavut",0.88,2,1
31131,"Arctic",18,"Nunavut",0.84,2,1
31132,"Arctic",18,"Nunavut",0.41,2,1
31133,"Arctic",18,"Nunavut",0.02,2,1
31139,"Arctic",18,"Nunavut",0.03,2,1
31140,"Arctic",18,"Nunavut",0.31,2,1
31141,"Arctic",18,"Nunavut",0.01,2,1
31144,"Arctic",18,"Nunavut",0.39,2,1
31145,"Arctic",18,"Nunavut",0.78,2,1
31146,"Arctic",18,"Nunavut",0.98,2,1
31147,"Arctic",18,"Nunavut",0.57,2,1
31148,"Arctic",18,"Nunavut",0.91,2,1
31149,"Arctic",18,"Nunavut",0.34,2,1
31155,"Arctic",18,"Nunavut",0.04,2,1
31156,"Arctic",18,"Nunavut",0.46,2,1
31157,"Arctic",18,"Nunavut",0.93,2,1
31158,"Arctic",18,"Nunavut",1,2,1
31159,"Arctic",18,"Nunavut",1,2,1
31160,"Arctic",18,"Nunavut",1,2,1
31161,"Arctic",18,"Nunavut",1,2,1
31162,"Arctic",18,"Nunavut",0.88,2,1
31163,"Arctic",18,"Nunavut",0.86,2,1
31164,"Arctic",18,"Nunavut",1,2,1
31165,"Arctic",18,"Nunavut",1,2,1
31166,"Arctic",18,"Nunavut",1,2,1
31167,"Arctic",18,"Nunavut",0.6,2,1
31168,"Arctic",18,"Nunavut",0.39,2,1
31169,"Arctic",18,"Nunavut",0.34,2,1
31170,"Arctic",18,"Nunavut",0.47,2,1
31171,"Arctic",18,"Nunavut",0.8,2,1
31172,"Arctic",18,"Nunavut",0.65,2,1
31173,"Arctic",18,"Nunavut",0.68,2,1
31174,"Arctic",18,"Nunavut",0.52,2,1
31175,"Arctic",18,"Nunavut",0.03,2,1
31456,"Arctic",18,"Russia",0.04,4,1
31457,"Arctic",18,"Russia",0.46,4,1
31458,"Arctic",18,"Russia",0.12,4,1
31467,"Arctic",18,"Russia",0.52,4,1
31468,"Arctic",18,"Russia",0.97,4,1
31469,"Arctic",18,"Russia",0.91,4,1
31470,"Arctic",18,"Russia",0.21,4,1
31475,"Arctic",18,"Russia",0.49,4,1
31476,"Arctic",18,"Russia",0.62,4,1
31477,"Arctic",18,"Russia",0.06,4,1
31688,"Arctic",18,"Russia",0.2,4,1
31689,"Arctic",18,"Russia",0.41,4,1
31690,"Arctic",18,"Russia",0.81,4,1
31691,"Arctic",18,"Russia",1,4,1
31692,"Arctic",18,"Russia",1,4,1
31693,"Arctic",18,"Russia",1,4,1
31694,"Arctic",18,"Russia",1,4,1
31695,"Arctic",18,"Russia",1,4,1
31696,"Arctic",18,"Russia",1,4,1
31697,"Arctic",18,"Russia",1,4,1
31698,"Arctic",18,"Russia",1,4,1
31699,"Arctic",18,"Russia",1,4,1
31700,"Arctic",18,"Russia",1,4,1
31701,"Arctic",18,"Russia",1,4,1
31702,"Arctic",18,"Russia",1,4,1
31703,"Arctic",18,"Alaska",1,1,1
31704,"Arctic",18,"Alaska",1,1,1
31705,"Arctic",18,"Alaska",1,1,1
31706,"Arctic",18,"Alaska",1,1,1
31707,"Arctic",18,"Alaska",1,1,1
31708,"Arctic",18,"Alaska",1,1,1
31709,"Arctic",18,"Alaska",1,1,1
31710,"Arctic",18,"Alaska",0.95,1,1
31711,"Arctic",18,"Alaska",0.64,1,1
31712,"Arctic",18,"Alaska",0.29,1,1
31809,"Arctic",18,"Nunavut",0.01,2,1
31810,"Arctic",18,"Nunavut",0.23,2,1
31811,"Arctic",18,"Nunavut",0.35,2,1
31812,"Arctic",18,"Nunavut",0.42,2,1
31813,"Arctic",18,"Nunavut",0.49,2,1
31814,"Arctic",18,"Nunavut",0.56,2,1
31815,"Arctic",18,"Nunavut",0.61,2,1
31816,"Arctic",18,"Nunavut",0.52,2,1
31817,"Arctic",18,"Nunavut",0.5,2,1
31818,"Arctic",18,"Nunavut",0.41,2,1
31819,"Arctic",18,"Nunavut",0.29,2,1
31820,"Arctic",18,"Nunavut",0.06,2,1
31821,"Arctic",18,"Nunavut",0.37,2,1
31822,"Arctic",18,"Nunavut",0.39,2,1
31823,"Arctic",18,"Nunavut",0.77,2,1
31824,"Arctic",18,"Nunavut",0.78,2,1
31825,"Arctic",18,"Nunavut",0.3,2,1
31834,"Arctic",18,"Nunavut",0.06,2,1
31835,"Arctic",18,"Nunavut",0.3,2,1
31836,"Arctic",18,"Nunavut",0.48,2,1
31837,"Arctic",18,"Nunavut",0.55,2,1
31838,"Arctic",18,"Nunavut",0.48,2,1
31839,"Arctic",18,"Nunavut",0.38,2,1
31840,"Arctic",18,"Nunavut",0.31,2,1
31841,"Arctic",18,"Nunavut",0.37,2,1
31842,"Arctic",18,"Nunavut",0.48,2,1
31843,"Arctic",18,"Nunavut",0.37,2,1
31844,"Arctic",18,"Nunavut",0.12,2,1
31845,"Arctic",18,"Nunavut",0.5,2,1
31846,"Arctic",18,"Nunavut",0.33,2,1
31848,"Arctic",18,"Nunavut",0.38,2,1
31849,"Arctic",18,"Nunavut",0.94,2,1
31850,"Arctic",18,"Nunavut",0.08,2,1
31864,"Arctic",18,"Nunavut",0.33,2,1
31865,"Arctic",18,"Nunavut",0.94,2,1
31866,"Arctic",18,"Nunavut",1,2,1
31867,"Arctic",18,"Nunavut",0.61,2,1
31868,"Arctic",18,"Nunavut",0.17,2,1
31876,"Arctic",18,"Nunavut",0.06,2,1
31877,"Arctic",18,"Nunavut",0.5,2,1
31878,"Arctic",18,"Nunavut",0.93,2,1
31879,"Arctic",18,"Nunavut",1,2,1
31880,"Arctic",18,"Nunavut",1,2,1
31881,"Arctic",18,"Nunavut",1,2,1
31882,"Arctic",18,"Nunavut",1,2,1
31883,"Arctic",18,"Nunavut",1,2,1
31884,"Arctic",18,"Nunavut",1,2,1
31885,"Arctic",18,"Nunavut",1,2,1
31886,"Arctic",18,"Nunavut",0.59,2,1
31890,"Arctic",18,"Nunavut",0.16,2,1
31891,"Arctic",18,"Nunavut",0.85,2,1
31892,"Arctic",18,"Nunavut",0.55,2,1
31893,"Arctic",18,"Nunavut",0.53,2,1
31894,"Arctic",18,"Nunavut",0.88,2,1
31895,"Arctic",18,"Nunavut",0.69,2,1
31896,"Arctic",18,"Nunavut",0.03,2,1
32186,"Arctic",18,"Russia",0.25,4,1
32187,"Arctic",18,"Russia",0.85,4,1
32188,"Arctic",18,"Russia",1,4,1
32189,"Arctic",18,"Russia",0.97,4,1
32190,"Arctic",18,"Russia",0.47,4,1
32195,"Arctic",18,"Russia",0.36,4,1
32196,"Arctic",18,"Russia",0.27,4,1
32197,"Arctic",18,"Russia",0.26,4,1
32198,"Arctic",18,"Russia",0.16,4,1
32199,"Arctic",18,NA,NA,NA,NA
32410,"Arctic",18,"Russia",0.01,4,1
32411,"Arctic",18,"Russia",0.71,4,1
32412,"Arctic",18,"Russia",0.85,4,1
32413,"Arctic",18,"Russia",0.81,4,1
32414,"Arctic",18,"Russia",0.88,4,1
32415,"Arctic",18,"Russia",0.94,4,1
32416,"Arctic",18,"Russia",1,4,1
32417,"Arctic",18,"Russia",1,4,1
32418,"Arctic",18,"Russia",1,4,1
32419,"Arctic",18,"Russia",1,4,1
32420,"Arctic",18,"Russia",1,4,1
32421,"Arctic",18,"Russia",1,4,1
32422,"Arctic",18,"Russia",1,4,1
32423,"Arctic",18,"Alaska",1,1,1
32424,"Arctic",18,"Alaska",1,1,1
32425,"Arctic",18,"Alaska",1,1,1
32426,"Arctic",18,"Alaska",1,1,1
32427,"Arctic",18,"Alaska",1,1,1
32428,"Arctic",18,"Alaska",1,1,1
32429,"Arctic",18,"Alaska",1,1,1
32430,"Arctic",18,"Alaska",1,1,1
32431,"Arctic",18,"Alaska",1,1,1
32432,"Arctic",18,"Alaska",1,1,1
32433,"Arctic",18,"Alaska",0.49,1,1
32434,"Arctic",18,"Alaska",0.12,1,1
32435,"Arctic",18,"Alaska",0.07,1,1
32436,"Arctic",18,"Alaska",0.02,1,1
32437,"Arctic",18,"Alaska",0.05,1,1
32543,"Arctic",18,"Nunavut",0.14,2,1
32544,"Arctic",18,"Nunavut",0.27,2,1
32545,"Arctic",18,"Nunavut",0.6,2,1
32546,"Arctic",18,"Nunavut",0.09,2,1
32568,"Arctic",18,"Nunavut",0.16,2,1
32569,"Arctic",18,"Nunavut",0.39,2,1
32570,"Arctic",18,"Nunavut",0.24,2,1
32585,"Arctic",18,"Nunavut",0.06,2,1
32586,"Arctic",18,"Nunavut",0.54,2,1
32587,"Arctic",18,"Nunavut",0.25,2,1
32588,"Arctic",18,"Nunavut",0.01,2,1
32591,"Arctic",18,NA,NA,NA,NA
32598,"Arctic",18,"Nunavut",0.65,2,1
32599,"Arctic",18,"Nunavut",1,2,1
32600,"Arctic",18,"Nunavut",1,2,1
32601,"Arctic",18,"Nunavut",1,2,1
32602,"Arctic",18,"Nunavut",1,2,1
32603,"Arctic",18,"Nunavut",1,2,1
32604,"Arctic",18,"Nunavut",1,2,1
32605,"Arctic",18,"Nunavut",1,2,1
32606,"Arctic",18,"Nunavut",0.87,2,1
32607,"Arctic",18,"Nunavut",0.46,2,1
32608,"Arctic",18,"Nunavut",0.5,2,1
32609,"Arctic",18,"Nunavut",0.56,2,1
32610,"Arctic",18,"Nunavut",0.85,2,1
32611,"Arctic",18,"Nunavut",1,2,1
32612,"Arctic",18,"Nunavut",1,2,1
32613,"Arctic",18,"Nunavut",1,2,1
32614,"Arctic",18,"Nunavut",1,2,1
32615,"Arctic",18,"Nunavut",0.91,2,1
32616,"Arctic",18,"Nunavut",0.3,2,1
32904,"Arctic",18,"Russia",0.02,4,1
32905,"Arctic",18,"Russia",0.6,4,1
32906,"Arctic",18,"Russia",1,4,1
32907,"Arctic",18,"Russia",1,4,1
32908,"Arctic",18,"Russia",0.93,4,1
32909,"Arctic",18,"Russia",0.08,4,1
33131,"Arctic",18,"Russia",0.5,4,1
33132,"Arctic",18,"Russia",0.83,4,1
33134,"Arctic",18,NA,NA,NA,NA
33135,"Arctic",18,NA,NA,NA,NA
33136,"Arctic",18,"Russia",0.06,4,1
33137,"Arctic",18,"Russia",0.18,4,1
33138,"Arctic",18,"Russia",0.7,4,1
33139,"Arctic",18,"Russia",0.9,4,1
33140,"Arctic",18,"Russia",0.9,4,1
33141,"Arctic",18,"Russia",0.9,4,1
33142,"Arctic",18,"Russia",0.9,4,1
33143,"Arctic",18,"Alaska",0.9,1,1
33144,"Arctic",18,"Alaska",0.9,1,1
33145,"Arctic",18,"Alaska",0.9,1,1
33146,"Arctic",18,"Alaska",0.9,1,1
33147,"Arctic",18,"Alaska",0.9,1,1
33148,"Arctic",18,"Alaska",0.9,1,1
33149,"Arctic",18,"Alaska",0.9,1,1
33150,"Arctic",18,"Alaska",0.9,1,1
33151,"Arctic",18,"Alaska",0.9,1,1
33152,"Arctic",18,"Alaska",0.81,1,1
33153,"Arctic",18,"Alaska",0.85,1,1
33154,"Arctic",18,"Alaska",0.9,1,1
33155,"Arctic",18,"Alaska",0.86,1,1
33156,"Arctic",18,"Alaska",0.54,1,1
33157,"Arctic",18,"Alaska",0.47,1,1
33158,"Arctic",18,"Alaska",0.07,1,1
33159,"Arctic",18,"Alaska",0.15,1,1
33160,"Arctic",18,"Alaska",0.05,1,1
33264,"Arctic",18,"Nunavut",0.06,2,1
33265,"Arctic",18,"Nunavut",0.4,2,1
33266,"Arctic",18,"Nunavut",0.08,2,1
33288,"Arctic",18,NA,NA,NA,NA
33289,"Arctic",18,NA,NA,NA,NA
33290,"Arctic",18,NA,NA,NA,NA
33309,"Arctic",18,NA,NA,NA,NA
33310,"Arctic",18,"Nunavut",0.07,2,1
33311,"Arctic",18,"Nunavut",0.1,2,1
33312,"Arctic",18,"Nunavut",0.18,2,1
33313,"Arctic",18,"Nunavut",0.08,2,1
33315,"Arctic",18,"Nunavut",0.02,2,1
33316,"Arctic",18,"Nunavut",0.37,2,1
33317,"Arctic",18,"Nunavut",0.85,2,1
33318,"Arctic",18,"Nunavut",0.89,2,1
33319,"Arctic",18,"Nunavut",0.9,2,1
33320,"Arctic",18,"Nunavut",0.9,2,1
33321,"Arctic",18,"Nunavut",0.9,2,1
33322,"Arctic",18,"Nunavut",0.9,2,1
33323,"Arctic",18,"Nunavut",0.9,2,1
33324,"Arctic",18,"Nunavut",0.9,2,1
33325,"Arctic",18,"Nunavut",0.9,2,1
33326,"Arctic",18,"Nunavut",0.9,2,1
33327,"Arctic",18,"Nunavut",0.9,2,1
33328,"Arctic",18,"Nunavut",0.9,2,1
33329,"Arctic",18,"Nunavut",0.9,2,1
33330,"Arctic",18,"Nunavut",0.9,2,1
33331,"Arctic",18,"Nunavut",0.9,2,1
33332,"Arctic",18,"Nunavut",0.9,2,1
33333,"Arctic",18,"Nunavut",0.9,2,1
33334,"Arctic",18,"Nunavut",0.7,2,1
33335,"Arctic",18,"Nunavut",0.14,2,1
33619,"Arctic",18,"Russia",0.2,4,1
33620,"Arctic",18,"Russia",0.2,4,1
33621,"Arctic",18,"Russia",0.19,4,1
33622,"Arctic",18,"Russia",0.11,4,1
33623,"Arctic",18,"Russia",0.13,4,1
33624,"Arctic",18,"Russia",0.75,4,1
33625,"Arctic",18,"Russia",0.89,4,1
33626,"Arctic",18,"Russia",0.77,4,1
33627,"Arctic",18,"Russia",0.46,4,1
33628,"Arctic",18,"Russia",0.09,4,1
33852,"Arctic",18,NA,NA,NA,NA
33853,"Arctic",18,NA,NA,NA,NA
33859,"Arctic",18,NA,NA,NA,NA
33860,"Arctic",18,NA,NA,NA,NA
33861,"Arctic",18,NA,NA,NA,NA
33862,"Arctic",18,NA,NA,NA,NA
33863,"Arctic",18,NA,NA,NA,NA
33864,"Arctic",18,NA,NA,NA,NA
33865,"Arctic",18,NA,NA,NA,NA
33866,"Arctic",18,NA,NA,NA,NA
33867,"Arctic",18,NA,NA,NA,NA
33868,"Arctic",18,NA,NA,NA,NA
33869,"Arctic",18,NA,NA,NA,NA
33870,"Arctic",18,NA,NA,NA,NA
33871,"Arctic",18,NA,NA,NA,NA
33873,"Arctic",18,NA,NA,NA,NA
33874,"Arctic",18,NA,NA,NA,NA
33875,"Arctic",18,NA,NA,NA,NA
33876,"Arctic",18,NA,NA,NA,NA
33877,"Arctic",18,NA,NA,NA,NA
33878,"Arctic",18,NA,NA,NA,NA
33879,"Arctic",18,NA,NA,NA,NA
33880,"Arctic",18,NA,NA,NA,NA
33986,"Arctic",18,NA,NA,NA,NA
34027,"Arctic",18,NA,NA,NA,NA
34028,"Arctic",18,NA,NA,NA,NA
34029,"Arctic",18,NA,NA,NA,NA
34030,"Arctic",18,NA,NA,NA,NA
34031,"Arctic",18,NA,NA,NA,NA
34032,"Arctic",18,NA,NA,NA,NA
34033,"Arctic",18,NA,NA,NA,NA
34034,"Arctic",18,NA,NA,NA,NA
34035,"Arctic",18,NA,NA,NA,NA
34036,"Arctic",18,NA,NA,NA,NA
34037,"Arctic",18,NA,NA,NA,NA
34038,"Arctic",18,NA,NA,NA,NA
34039,"Arctic",18,NA,NA,NA,NA
34040,"Arctic",18,NA,NA,NA,NA
34041,"Arctic",18,NA,NA,NA,NA
34042,"Arctic",18,NA,NA,NA,NA
34043,"Arctic",18,NA,NA,NA,NA
34044,"Arctic",18,NA,NA,NA,NA
34045,"Arctic",18,NA,NA,NA,NA
34046,"Arctic",18,NA,NA,NA,NA
34047,"Arctic",18,NA,NA,NA,NA
34048,"Arctic",18,NA,NA,NA,NA
34049,"Arctic",18,NA,NA,NA,NA
34050,"Arctic",18,NA,NA,NA,NA
34051,"Arctic",18,NA,NA,NA,NA
34052,"Arctic",18,NA,NA,NA,NA
34053,"Arctic",18,NA,NA,NA,NA
34340,"Arctic",18,NA,NA,NA,NA
34341,"Arctic",18,NA,NA,NA,NA
34342,"Arctic",18,NA,NA,NA,NA
34343,"Arctic",18,NA,NA,NA,NA
34344,"Arctic",18,NA,NA,NA,NA
34345,"Arctic",18,NA,NA,NA,NA
34584,"Arctic",18,NA,NA,NA,NA
34585,"Arctic",18,NA,NA,NA,NA
34586,"Arctic",18,NA,NA,NA,NA
34587,"Arctic",18,NA,NA,NA,NA
34738,"Arctic",18,NA,NA,NA,NA
34739,"Arctic",18,NA,NA,NA,NA
34740,"Arctic",18,NA,NA,NA,NA
34741,"Arctic",18,NA,NA,NA,NA
34742,"Arctic",18,NA,NA,NA,NA
34743,"Arctic",18,NA,NA,NA,NA
34744,"Arctic",18,NA,NA,NA,NA
34747,"Arctic",18,NA,NA,NA,NA
34748,"Arctic",18,NA,NA,NA,NA
34749,"Arctic",18,NA,NA,NA,NA
34750,"Arctic",18,NA,NA,NA,NA
34751,"Arctic",18,NA,NA,NA,NA
34752,"Arctic",18,NA,NA,NA,NA
34753,"Arctic",18,NA,NA,NA,NA
34754,"Arctic",18,NA,NA,NA,NA
34755,"Arctic",18,NA,NA,NA,NA
34756,"Arctic",18,NA,NA,NA,NA
34757,"Arctic",18,NA,NA,NA,NA
34758,"Arctic",18,NA,NA,NA,NA
34759,"Arctic",18,NA,NA,NA,NA
34760,"Arctic",18,NA,NA,NA,NA
34761,"Arctic",18,NA,NA,NA,NA
34762,"Arctic",18,NA,NA,NA,NA
34763,"Arctic",18,NA,NA,NA,NA
34764,"Arctic",18,NA,NA,NA,NA
34765,"Arctic",18,NA,NA,NA,NA
34766,"Arctic",18,NA,NA,NA,NA
34767,"Arctic",18,NA,NA,NA,NA
34768,"Arctic",18,NA,NA,NA,NA
34769,"Arctic",18,NA,NA,NA,NA
34770,"Arctic",18,NA,NA,NA,NA
34771,"Arctic",18,NA,NA,NA,NA
34772,"Arctic",18,NA,NA,NA,NA
34773,"Arctic",18,NA,NA,NA,NA
35462,"Arctic",18,NA,NA,NA,NA
35463,"Arctic",18,NA,NA,NA,NA
35464,"Arctic",18,NA,NA,NA,NA
35465,"Arctic",18,NA,NA,NA,NA
35466,"Arctic",18,NA,NA,NA,NA
35467,"Arctic",18,NA,NA,NA,NA
35468,"Arctic",18,NA,NA,NA,NA
35470,"Arctic",18,NA,NA,NA,NA
35471,"Arctic",18,NA,NA,NA,NA
35472,"Arctic",18,NA,NA,NA,NA
35473,"Arctic",18,NA,NA,NA,NA
35474,"Arctic",18,NA,NA,NA,NA
35475,"Arctic",18,NA,NA,NA,NA
35476,"Arctic",18,NA,NA,NA,NA
35477,"Arctic",18,NA,NA,NA,NA
35478,"Arctic",18,NA,NA,NA,NA
35479,"Arctic",18,NA,NA,NA,NA
35480,"Arctic",18,NA,NA,NA,NA
35481,"Arctic",18,NA,NA,NA,NA
35482,"Arctic",18,NA,NA,NA,NA
35483,"Arctic",18,NA,NA,NA,NA
35484,"Arctic",18,NA,NA,NA,NA
35485,"Arctic",18,NA,NA,NA,NA
35486,"Arctic",18,NA,NA,NA,NA
35487,"Arctic",18,NA,NA,NA,NA
35488,"Arctic",18,NA,NA,NA,NA
35489,"Arctic",18,NA,NA,NA,NA
35490,"Arctic",18,NA,NA,NA,NA
35491,"Arctic",18,NA,NA,NA,NA
35492,"Arctic",18,NA,NA,NA,NA
35493,"Arctic",18,NA,NA,NA,NA
36185,"Arctic",18,NA,NA,NA,NA
36186,"Arctic",18,NA,NA,NA,NA
36187,"Arctic",18,NA,NA,NA,NA
36188,"Arctic",18,NA,NA,NA,NA
36194,"Arctic",18,NA,NA,NA,NA
36195,"Arctic",18,NA,NA,NA,NA
36196,"Arctic",18,NA,NA,NA,NA
36197,"Arctic",18,NA,NA,NA,NA
36198,"Arctic",18,NA,NA,NA,NA
36199,"Arctic",18,NA,NA,NA,NA
36200,"Arctic",18,NA,NA,NA,NA
36201,"Arctic",18,NA,NA,NA,NA
36202,"Arctic",18,NA,NA,NA,NA
36203,"Arctic",18,NA,NA,NA,NA
36204,"Arctic",18,NA,NA,NA,NA
36209,"Arctic",18,NA,NA,NA,NA
36210,"Arctic",18,NA,NA,NA,NA
36211,"Arctic",18,NA,NA,NA,NA
36212,"Arctic",18,NA,NA,NA,NA
36213,"Arctic",18,NA,NA,NA,NA
36214,"Arctic",18,NA,NA,NA,NA
36893,"Arctic",18,NA,NA,NA,NA
36894,"Arctic",18,NA,NA,NA,NA
36900,"Arctic",18,NA,NA,NA,NA
36901,"Arctic",18,NA,NA,NA,NA
36902,"Arctic",18,NA,NA,NA,NA
36903,"Arctic",18,NA,NA,NA,NA
36904,"Arctic",18,NA,NA,NA,NA
36905,"Arctic",18,NA,NA,NA,NA
36906,"Arctic",18,NA,NA,NA,NA
36907,"Arctic",18,NA,NA,NA,NA
36908,"Arctic",18,NA,NA,NA,NA
36913,"Arctic",18,NA,NA,NA,NA
36914,"Arctic",18,NA,NA,NA,NA
36915,"Arctic",18,NA,NA,NA,NA
36917,"Arctic",18,NA,NA,NA,NA
36918,"Arctic",18,NA,NA,NA,NA
36919,"Arctic",18,NA,NA,NA,NA
36920,"Arctic",18,NA,NA,NA,NA
36921,"Arctic",18,NA,NA,NA,NA
36922,"Arctic",18,NA,NA,NA,NA
36923,"Arctic",18,NA,NA,NA,NA
36924,"Arctic",18,NA,NA,NA,NA
36925,"Arctic",18,NA,NA,NA,NA
36926,"Arctic",18,NA,NA,NA,NA
36927,"Arctic",18,NA,NA,NA,NA
36928,"Arctic",18,NA,NA,NA,NA
36929,"Arctic",18,NA,NA,NA,NA
36930,"Arctic",18,NA,NA,NA,NA
36931,"Arctic",18,NA,NA,NA,NA
36932,"Arctic",18,NA,NA,NA,NA
36933,"Arctic",18,NA,NA,NA,NA
36934,"Arctic",18,NA,NA,NA,NA
36935,"Arctic",18,NA,NA,NA,NA
